seed,p_milk,cash,cows,sheep,shed_wheat,hands,quads,day,unwatered,mature,score_a0,score_a1,score_a2,score_a3,score_a4,score_a5,best_a,gain_vs_a0
84076,206.00,1625.00,5,2,10,10,2,8,6,21,111365.0,69478.0,80169.0,111389.0,110892.0,111365.0,0,0.0
84077,187.00,1512.00,5,2,10,10,2,8,6,21,75239.0,85249.0,79117.0,75239.0,84182.0,75239.0,1,10010.0
84078,206.00,1603.00,5,2,10,10,2,8,6,21,48882.0,66835.0,46759.0,48882.0,48381.0,48882.0,1,17953.0
84079,216.00,1655.00,5,2,10,10,2,8,6,21,137554.0,97352.0,106372.0,137554.0,137055.0,137554.0,0,0.0
84080,154.00,1394.00,5,2,10,10,2,8,6,20,66862.0,43004.0,66166.0,66862.0,66862.0,66862.0,0,0.0
84081,216.00,1550.00,5,1,11,10,2,8,6,21,105875.0,83264.0,87014.0,105888.0,105340.0,105875.0,0,0.0
84082,154.00,1391.00,5,2,10,10,2,8,6,21,51086.0,66120.0,59653.0,51086.0,51086.0,51086.0,1,15034.0
84083,154.00,1551.00,5,2,10,10,2,8,6,21,73211.0,112159.0,55824.0,73211.0,73211.0,73211.0,1,38948.0
84084,206.00,1535.00,4,2,11,10,2,8,6,21,91673.0,69133.0,74305.0,91669.0,91363.0,91673.0,0,0.0
84085,187.00,1519.00,5,2,10,10,2,8,6,21,68767.0,114326.0,58228.0,68767.0,60571.0,68767.0,1,45559.0
84086,206.00,1622.00,5,2,10,10,2,8,6,21,97488.0,61399.0,82480.0,97488.0,96991.0,97488.0,0,0.0
84087,187.00,1509.00,5,2,10,10,2,8,6,21,105873.0,88676.0,95588.0,105873.0,94324.0,105873.0,0,0.0
84088,154.00,1394.00,5,2,10,10,2,8,6,21,21947.0,91141.0,22153.0,21947.0,21947.0,21947.0,1,69194.0
84089,206.00,1610.00,5,2,10,10,2,8,6,21,63815.0,62079.0,103525.0,63841.0,63342.0,63815.0,2,39710.0
84090,187.00,1528.00,5,2,10,10,2,8,6,21,71997.0,61834.0,68184.0,71997.0,65579.0,71997.0,0,0.0
84091,206.00,1548.00,4,2,11,10,2,8,6,21,84453.0,70085.0,87585.0,84453.0,83900.0,84453.0,2,3132.0
84092,154.00,1474.00,5,2,10,10,2,8,6,21,73138.0,65451.0,80868.0,73138.0,73138.0,73138.0,2,7730.0
84093,206.00,1603.00,5,2,10,10,2,8,6,21,83874.0,96786.0,63689.0,83874.0,83373.0,83874.0,1,12912.0
84094,154.00,1542.00,5,2,10,10,2,8,6,21,58987.0,47643.0,58672.0,58987.0,58987.0,58987.0,0,0.0
84095,216.00,1665.00,5,2,10,10,2,8,6,21,108502.0,42726.0,108286.0,108502.0,108004.0,108502.0,0,0.0
84096,187.00,1516.00,5,2,10,10,2,8,6,21,88252.0,115000.0,91687.0,88252.0,97093.0,88252.0,1,26748.0
84097,206.00,1622.00,5,2,10,10,2,8,6,21,68234.0,73283.0,50729.0,68234.0,67733.0,68234.0,1,5049.0
84098,187.00,1509.00,5,2,10,10,2,8,6,21,72170.0,95487.0,62825.0,72170.0,38525.0,72170.0,1,23317.0
84099,206.00,1610.00,5,2,10,10,2,8,6,21,65717.0,68038.0,64741.0,65717.0,65219.0,65717.0,1,2321.0
84100,154.00,1384.00,5,2,10,10,2,8,6,21,42278.0,65014.0,35109.0,42278.0,42278.0,42278.0,1,22736.0
84101,154.00,1551.00,5,2,10,10,2,8,6,21,61667.0,58763.0,70904.0,61667.0,61667.0,61667.0,2,9237.0
84102,154.00,1551.00,5,2,10,10,2,8,6,21,67550.0,71318.0,76501.0,67550.0,67550.0,67550.0,2,8951.0
84103,206.00,1693.00,5,2,10,10,2,8,6,21,104906.0,103044.0,89354.0,104906.0,104405.0,104906.0,0,0.0
84104,154.00,1403.00,5,2,10,10,2,8,6,21,39773.0,28654.0,50566.0,39773.0,39766.0,39773.0,2,10793.0
84105,206.00,1613.00,5,2,10,10,2,8,6,21,132315.0,100901.0,105312.0,132315.0,131817.0,132315.0,0,0.0
84106,187.00,1519.00,5,2,10,10,2,8,6,21,54239.0,52417.0,39273.0,54239.0,52319.0,54239.0,0,0.0
84107,187.00,1528.00,5,2,10,10,2,8,6,21,78037.0,37591.0,81124.0,78037.0,75789.0,78037.0,2,3087.0
84108,216.00,1662.00,5,2,10,10,2,8,6,21,106080.0,131665.0,96345.0,106080.0,105581.0,106080.0,1,25585.0
84109,206.00,1693.00,5,2,10,10,2,8,6,21,81840.0,94974.0,81725.0,81840.0,81336.0,81840.0,1,13134.0
84110,154.00,1542.00,5,2,10,10,2,8,6,21,94567.0,63082.0,71790.0,94567.0,94567.0,94567.0,0,0.0
84111,154.00,1560.00,5,2,10,10,2,8,6,21,69467.0,101550.0,79725.0,69467.0,69467.0,69467.0,1,32083.0
84112,187.00,1519.00,5,2,10,10,2,8,6,21,29423.0,76267.0,41786.0,29423.0,52724.0,29423.0,1,46844.0
84113,206.00,1603.00,5,2,10,10,2,8,6,21,58439.0,120305.0,65433.0,58439.0,57940.0,58439.0,1,61866.0
84114,154.00,1384.00,5,2,10,10,2,8,6,21,62606.0,74370.0,60736.0,62606.0,62606.0,62606.0,1,11764.0
84115,187.00,1519.00,5,2,10,10,2,8,6,21,82599.0,47060.0,71525.0,82599.0,75461.0,82599.0,0,0.0
84116,187.00,1509.00,5,2,10,10,2,8,6,21,113172.0,101842.0,78846.0,113172.0,84558.0,113172.0,0,0.0
84117,216.00,1655.00,5,2,10,10,2,8,6,21,109912.0,37039.0,93035.0,109912.0,109414.0,109912.0,0,0.0
84118,187.00,1519.00,5,2,10,10,2,8,6,21,95954.0,105679.0,85261.0,95954.0,90622.0,95954.0,1,9725.0
84119,154.00,1384.00,5,2,10,10,2,8,6,21,75648.0,59670.0,72532.0,75648.0,75648.0,75648.0,0,0.0
84120,206.00,1693.00,5,2,10,10,2,8,6,21,115410.0,99457.0,111595.0,115410.0,114913.0,115410.0,0,0.0
84121,216.00,1665.00,5,2,10,10,2,8,6,21,90292.0,83655.0,73619.0,90292.0,89794.0,90292.0,0,0.0
84122,154.00,1462.00,5,2,10,10,2,8,6,21,93098.0,72111.0,92669.0,93098.0,93319.0,93098.0,4,221.0
84123,154.00,1403.00,5,2,10,10,2,8,6,21,49638.0,73388.0,32024.0,49638.0,49631.0,49638.0,1,23750.0
84124,216.00,1655.00,5,2,10,10,2,8,6,21,121104.0,97200.0,102883.0,121104.0,120603.0,121104.0,0,0.0
84125,154.00,1384.00,5,2,10,10,2,8,6,21,67585.0,53088.0,63848.0,67585.0,67585.0,67585.0,0,0.0
84126,187.00,1516.00,5,2,10,10,2,8,6,21,101133.0,84048.0,116767.0,101133.0,92639.0,101133.0,2,15634.0
84127,206.00,1603.00,5,2,10,10,2,8,6,21,96501.0,74218.0,97797.0,96501.0,96000.0,96501.0,2,1296.0
84128,154.00,1384.00,5,2,10,10,2,8,6,21,69655.0,96666.0,80810.0,69655.0,69655.0,69655.0,1,27011.0
84129,154.00,1560.00,5,2,10,10,2,8,6,21,60887.0,59754.0,82722.0,60887.0,60887.0,60887.0,2,21835.0
84130,216.00,1674.00,5,2,10,10,2,8,6,21,122168.0,120982.0,120818.0,122168.0,121626.0,122168.0,0,0.0
84131,187.00,1509.00,5,2,10,10,2,8,6,21,51988.0,61958.0,51502.0,51988.0,54739.0,51988.0,1,9970.0
84132,187.00,1509.00,5,2,10,10,2,8,6,21,76729.0,70967.0,65050.0,76729.0,81370.0,76729.0,4,4641.0
84133,154.00,1384.00,5,2,10,10,2,8,6,21,43567.0,119709.0,32014.0,43567.0,43567.0,43567.0,1,76142.0
84134,216.00,1668.00,5,2,10,10,2,8,6,21,88106.0,68795.0,84074.0,88134.0,87636.0,88106.0,0,0.0
84135,216.00,1655.00,5,2,10,10,2,8,6,21,91017.0,90513.0,98859.0,91017.0,90519.0,91017.0,2,7842.0
84136,187.00,1667.00,5,2,10,10,2,8,6,21,105166.0,59046.0,104348.0,105166.0,100931.0,105166.0,0,0.0
84137,187.00,1399.00,4,2,11,10,2,8,6,21,102312.0,85385.0,86042.0,102312.0,102312.0,102312.0,0,0.0
84138,154.00,1560.00,5,2,10,10,2,8,6,21,94388.0,113396.0,59354.0,94388.0,94388.0,94388.0,1,19008.0
84139,154.00,1384.00,5,2,10,10,2,8,6,21,83388.0,70933.0,89170.0,83388.0,83388.0,83388.0,2,5782.0
84140,206.00,1681.00,5,2,10,10,2,8,6,21,91435.0,91017.0,91797.0,91435.0,90936.0,91435.0,2,362.0
84141,206.00,1693.00,5,2,10,10,2,8,6,21,124796.0,90719.0,98717.0,124796.0,124295.0,124796.0,0,0.0
84142,154.00,1391.00,5,2,10,10,2,8,6,21,43550.0,76007.0,47833.0,43550.0,43550.0,43550.0,1,32457.0
84143,154.00,1403.00,5,2,10,10,2,8,6,21,46799.0,51295.0,57982.0,46799.0,32205.0,46799.0,2,11183.0
84144,206.00,1617.00,5,2,10,10,2,8,6,21,74944.0,99306.0,110574.0,74914.0,74444.0,74944.0,2,35630.0
84145,154.00,1394.00,5,2,10,10,2,8,6,21,42324.0,73600.0,51538.0,42324.0,42324.0,42324.0,1,31276.0
84146,187.00,1509.00,5,2,10,10,2,8,6,21,81409.0,78952.0,84040.0,81409.0,64825.0,81409.0,2,2631.0
84147,206.00,1603.00,5,2,10,10,2,8,6,21,74110.0,94200.0,75603.0,74110.0,73611.0,74110.0,1,20090.0
84148,187.00,1509.00,5,2,10,10,2,8,6,21,68038.0,43216.0,72458.0,68038.0,81554.0,68038.0,4,13516.0
84149,154.00,1391.00,5,2,10,10,2,8,6,21,51195.0,57880.0,54208.0,51195.0,51195.0,51195.0,1,6685.0
84150,216.00,1665.00,5,2,10,10,2,8,6,21,124995.0,110382.0,123641.0,124995.0,124494.0,124995.0,0,0.0
84151,216.00,1665.00,5,2,10,10,2,8,6,21,69248.0,78964.0,96104.0,69248.0,68750.0,69248.0,2,26856.0
84152,154.00,1551.00,5,2,10,10,2,8,6,21,59031.0,99410.0,72503.0,59031.0,59031.0,59031.0,1,40379.0
84153,154.00,1462.00,5,2,10,10,2,8,6,21,67579.0,69579.0,66733.0,67579.0,67787.0,67579.0,1,2000.0
84154,206.00,1693.00,5,2,10,10,2,8,6,21,119040.0,141927.0,117786.0,119040.0,118543.0,119040.0,1,22887.0
84155,216.00,1674.00,5,2,10,10,2,8,6,21,118148.0,121816.0,120718.0,118148.0,117647.0,118148.0,1,3668.0
84156,154.00,1384.00,5,2,10,10,2,8,6,21,88652.0,69537.0,92850.0,88652.0,88652.0,88652.0,2,4198.0
84157,206.00,1610.00,5,2,10,10,2,8,6,21,92790.0,141554.0,86590.0,92790.0,92292.0,92790.0,1,48764.0
84158,187.00,1512.00,5,2,10,10,2,8,6,21,63473.0,36740.0,77338.0,63473.0,70288.0,63473.0,2,13865.0
84159,154.00,1384.00,5,2,10,10,2,8,6,21,87449.0,68255.0,81182.0,87449.0,87449.0,87449.0,0,0.0
84160,216.00,1655.00,5,2,10,10,2,8,6,21,77818.0,82290.0,87975.0,77818.0,77317.0,77818.0,2,10157.0
84161,206.00,1492.00,5,1,11,10,2,8,6,21,98520.0,81118.0,102903.0,98524.0,97923.0,98520.0,2,4383.0
84162,187.00,1528.00,5,2,10,10,2,8,6,21,90830.0,33387.0,57259.0,90830.0,86842.0,90830.0,0,0.0
84163,154.00,1395.00,4,2,11,10,2,8,6,21,72085.0,61072.0,82310.0,72085.0,72085.0,72085.0,2,10225.0
84164,206.00,1681.00,5,2,10,10,2,8,6,21,97370.0,83173.0,81909.0,97370.0,96871.0,97370.0,0,0.0
84165,154.00,1542.00,5,2,10,10,2,8,6,21,103318.0,101708.0,64931.0,103318.0,103318.0,103318.0,0,0.0
84166,206.00,1613.00,5,2,10,10,2,8,6,21,83304.0,82803.0,63826.0,83304.0,82803.0,83304.0,0,0.0
84167,154.00,1542.00,5,2,10,10,2,8,6,21,108731.0,110539.0,67832.0,108731.0,108731.0,108731.0,1,1808.0
84168,187.00,1516.00,5,2,10,10,2,8,6,21,87615.0,88391.0,89065.0,87615.0,85158.0,87615.0,2,1450.0
84169,216.00,1674.00,5,2,10,10,2,8,6,21,125932.0,71640.0,137076.0,125932.0,125435.0,125932.0,2,11144.0
84170,206.00,1610.00,5,2,10,10,2,8,6,21,100605.0,29550.0,75192.0,100605.0,100104.0,100605.0,0,0.0
84171,154.00,1391.00,5,2,10,10,2,8,6,21,50210.0,38536.0,49444.0,50210.0,50210.0,50210.0,0,0.0
84172,206.00,1603.00,5,2,10,10,2,8,6,21,70271.0,112663.0,72295.0,70271.0,69773.0,70271.0,1,42392.0
84173,187.00,1509.00,5,2,10,10,2,8,6,21,73477.0,60650.0,86002.0,73477.0,63272.0,73477.0,2,12525.0
84174,154.00,1384.00,5,2,10,10,2,8,6,21,47864.0,47128.0,37295.0,47864.0,47864.0,47864.0,0,0.0
84175,216.00,1662.00,5,2,10,10,2,8,6,21,121432.0,78147.0,115652.0,121432.0,120931.0,121432.0,0,0.0
84176,154.00,1391.00,5,2,10,10,2,8,6,21,56631.0,118747.0,44231.0,56631.0,56631.0,56631.0,1,62116.0
84177,216.00,1674.00,5,2,10,10,2,8,6,21,128203.0,60078.0,114575.0,128203.0,127706.0,128203.0,0,0.0
84178,187.00,1509.00,5,2,10,10,2,8,6,21,78731.0,144323.0,56103.0,78771.0,79040.0,78731.0,1,65592.0
84179,187.00,1509.00,5,2,10,10,2,8,6,21,69633.0,90498.0,64875.0,69633.0,68747.0,69633.0,1,20865.0
84180,154.00,1280.00,4,2,11,10,2,8,6,21,48089.0,48309.0,51916.0,48089.0,48089.0,48089.0,2,3827.0
84181,154.00,1462.00,5,2,10,10,2,8,6,21,75417.0,63299.0,62864.0,75417.0,75642.0,75417.0,4,225.0
84182,154.00,1542.00,5,2,10,10,2,8,6,21,65638.0,102305.0,70081.0,65638.0,65638.0,65638.0,1,36667.0
84183,154.00,1384.00,5,2,10,10,2,8,6,21,49135.0,128605.0,46965.0,49135.0,49135.0,49135.0,1,79470.0
84184,206.00,1613.00,5,2,10,10,2,8,6,21,84685.0,82441.0,76773.0,84685.0,84187.0,84685.0,0,0.0
84185,154.00,1384.00,5,2,10,10,2,8,6,21,40705.0,20153.0,50536.0,40705.0,40705.0,40705.0,2,9831.0
84186,216.00,1655.00,5,2,10,10,2,8,6,21,122354.0,120066.0,125477.0,122354.0,121853.0,122354.0,2,3123.0
84187,206.00,1603.00,5,2,10,10,2,8,6,21,86785.0,102248.0,87082.0,86785.0,86287.0,86785.0,1,15463.0
84188,206.00,1603.00,5,2,10,10,2,8,6,21,86194.0,79813.0,56111.0,86194.0,85695.0,86194.0,0,0.0
84189,154.00,1384.00,5,2,10,10,2,8,6,21,65282.0,93281.0,53264.0,65282.0,65282.0,65282.0,1,27999.0
84190,216.00,1655.00,5,2,10,10,2,8,6,21,124832.0,66988.0,112864.0,124832.0,124331.0,124832.0,0,0.0
84191,187.00,1512.00,5,2,10,10,2,8,6,21,74810.0,97111.0,87784.0,74810.0,69027.0,74810.0,1,22301.0
84192,154.00,1391.00,5,2,10,10,2,8,6,21,51565.0,56380.0,58944.0,51565.0,51565.0,51565.0,2,7379.0
84193,187.00,1509.00,5,2,10,10,2,8,6,21,48727.0,51448.0,48406.0,48727.0,49745.0,48727.0,1,2721.0
84194,154.00,1391.00,5,2,10,10,2,8,6,21,70004.0,68971.0,45828.0,70004.0,70004.0,70004.0,0,0.0
84195,154.00,1391.00,5,2,10,10,2,8,6,21,38976.0,67423.0,34678.0,38976.0,38976.0,38976.0,1,28447.0
84196,154.00,1384.00,5,2,10,10,2,8,6,21,80245.0,102970.0,81192.0,80245.0,80245.0,80245.0,1,22725.0
84197,187.00,1519.00,5,2,10,10,2,8,6,21,52704.0,41744.0,58489.0,52704.0,86336.0,52704.0,4,33632.0
84198,206.00,1603.00,5,2,10,10,2,8,6,21,113548.0,95132.0,102795.0,113548.0,113050.0,113548.0,0,0.0
84199,216.00,1662.00,5,2,10,10,2,8,6,21,108704.0,113478.0,112991.0,108704.0,108206.0,108704.0,1,4774.0
84200,154.00,1560.00,5,2,10,10,2,8,6,21,72932.0,67576.0,76963.0,72932.0,72932.0,72932.0,2,4031.0
84201,154.00,1542.00,5,2,10,10,2,8,6,21,83925.0,131047.0,99432.0,83925.0,83925.0,83925.0,1,47122.0
84202,206.00,1613.00,5,2,10,10,2,8,6,21,88624.0,58952.0,87754.0,88624.0,88125.0,88624.0,0,0.0
84203,206.00,1613.00,5,2,10,10,2,8,6,21,108397.0,101441.0,95691.0,108397.0,107899.0,108397.0,0,0.0
84204,206.00,1613.00,5,2,10,10,2,8,6,21,84894.0,81385.0,57736.0,84894.0,84393.0,84894.0,0,0.0
84205,154.00,1384.00,5,2,10,10,2,8,6,21,46430.0,25580.0,47405.0,46430.0,46430.0,46430.0,2,975.0
84206,154.00,1462.00,5,2,10,10,2,8,6,21,84096.0,75432.0,107079.0,84096.0,84089.0,84096.0,2,22983.0
84207,154.00,1384.00,5,2,10,10,2,8,6,21,68388.0,71313.0,60111.0,68388.0,68388.0,68388.0,1,2925.0
84208,154.00,1384.00,5,2,10,10,2,8,6,21,77479.0,72316.0,86917.0,77479.0,77479.0,77479.0,2,9438.0
84209,154.00,1474.00,4,2,11,10,2,8,6,21,89931.0,80397.0,87684.0,89931.0,89931.0,89931.0,0,0.0
84210,154.00,1324.00,4,2,11,10,2,8,6,21,69672.0,79788.0,64844.0,69672.0,69672.0,69672.0,1,10116.0
84211,216.00,1655.00,5,2,10,10,2,8,6,21,133089.0,72604.0,118498.0,133089.0,132591.0,133089.0,0,0.0
84212,154.00,1384.00,5,2,10,10,2,8,6,21,84098.0,75261.0,86536.0,84098.0,84098.0,84098.0,2,2438.0
84213,154.00,1474.00,5,2,10,10,2,8,6,21,60284.0,105122.0,61905.0,60284.0,60284.0,60284.0,1,44838.0
84214,154.00,1384.00,5,2,10,10,2,8,6,21,73787.0,94737.0,74142.0,73787.0,73787.0,73787.0,1,20950.0
84215,206.00,1681.00,5,2,10,10,2,8,6,21,146937.0,87376.0,119577.0,146937.0,146436.0,146937.0,0,0.0
84216,187.00,1516.00,5,2,10,10,2,8,6,21,110308.0,72286.0,96843.0,110308.0,90613.0,110308.0,0,0.0
84217,154.00,1560.00,5,2,10,10,2,8,6,21,70709.0,116213.0,64547.0,70709.0,70709.0,70709.0,1,45504.0
84218,154.00,1384.00,5,2,10,10,2,8,6,21,60815.0,109302.0,51277.0,60815.0,60815.0,60815.0,1,48487.0
84219,206.00,1610.00,5,2,10,10,2,8,6,21,92993.0,127130.0,83040.0,92993.0,92494.0,92993.0,1,34137.0
84220,216.00,1662.00,5,2,10,10,2,8,6,21,130706.0,71875.0,121756.0,130706.0,130205.0,130706.0,0,0.0
84221,154.00,1542.00,5,2,10,10,2,8,6,21,91497.0,90996.0,76329.0,91497.0,91497.0,91497.0,0,0.0
84222,154.00,1274.00,4,2,11,10,2,8,6,21,71789.0,76028.0,40325.0,71789.0,71789.0,71789.0,1,4239.0
84223,216.00,1655.00,5,2,10,10,2,8,6,21,102758.0,117310.0,89820.0,102758.0,102257.0,102758.0,1,14552.0
84224,206.00,1613.00,5,2,10,10,2,8,6,21,107143.0,130666.0,100606.0,107143.0,106642.0,107143.0,1,23523.0
84225,187.00,1519.00,5,2,10,10,2,8,6,21,42962.0,74421.0,54380.0,42962.0,56331.0,42962.0,1,31459.0
84226,154.00,1384.00,5,2,10,10,2,8,6,21,67022.0,81840.0,49528.0,67022.0,67022.0,67022.0,1,14818.0
84227,187.00,1519.00,5,2,10,10,2,8,6,21,75369.0,72459.0,86653.0,75369.0,94480.0,75369.0,4,19111.0
84228,154.00,1462.00,5,2,10,10,2,8,6,21,62207.0,34185.0,56434.0,62207.0,62452.0,62207.0,4,245.0
84229,187.00,1509.00,5,2,10,10,2,8,6,21,105911.0,75263.0,104033.0,105911.0,110965.0,105911.0,4,5054.0
84230,216.00,1662.00,5,2,10,10,2,8,6,21,127039.0,65000.0,128362.0,127039.0,126540.0,127039.0,2,1323.0
84231,187.00,1667.00,5,2,10,10,2,8,6,21,89909.0,123571.0,106381.0,89909.0,75680.0,89909.0,1,33662.0
84232,206.00,1613.00,5,2,10,10,2,8,6,21,98814.0,124487.0,97231.0,98814.0,98313.0,98814.0,1,25673.0
84233,187.00,1509.00,5,2,10,10,2,8,6,21,59681.0,53046.0,59155.0,59681.0,70655.0,59681.0,4,10974.0
84234,154.00,1474.00,5,2,10,10,2,8,6,21,66730.0,24027.0,109880.0,66730.0,66730.0,66730.0,2,43150.0
84235,187.00,1516.00,5,2,10,10,2,8,6,21,64333.0,87531.0,74188.0,64333.0,49441.0,64333.0,1,23198.0
84236,154.00,1384.00,5,2,10,10,2,8,6,21,78029.0,113784.0,70399.0,78029.0,78029.0,78029.0,1,35755.0
84237,216.00,1655.00,5,2,10,10,2,8,6,21,79272.0,64859.0,81229.0,79272.0,78771.0,79272.0,2,1957.0
84238,206.00,1606.00,5,2,10,10,2,8,6,21,101432.0,46378.0,84859.0,101432.0,100936.0,101432.0,0,0.0
84239,187.00,1528.00,5,2,10,10,2,8,6,21,67096.0,82970.0,95069.0,67096.0,89441.0,67096.0,2,27973.0
84240,154.00,1391.00,5,2,10,10,2,8,6,21,42347.0,41227.0,50676.0,42347.0,42347.0,42347.0,2,8329.0
84241,206.00,1610.00,5,2,10,10,2,8,6,21,65219.0,64020.0,59268.0,65219.0,64720.0,65219.0,0,0.0
84242,154.00,1384.00,5,2,10,10,2,8,6,21,60743.0,100978.0,66632.0,60743.0,60743.0,60743.0,1,40235.0
84243,154.00,1551.00,5,2,10,10,2,8,6,21,60079.0,96946.0,54374.0,60076.0,60109.0,60079.0,1,36867.0
84244,187.00,1676.00,5,2,10,10,2,8,6,21,75920.0,32111.0,73837.0,75920.0,75422.0,75920.0,0,0.0
84245,154.00,1384.00,5,2,10,10,2,8,6,21,74483.0,61380.0,68928.0,74483.0,74483.0,74483.0,0,0.0
84246,206.00,1499.00,4,2,11,10,2,8,6,21,62219.0,39352.0,64924.0,62220.0,61783.0,62219.0,2,2705.0
84247,154.00,1462.00,5,2,10,10,2,8,6,21,109414.0,41083.0,92774.0,109414.0,109630.0,109414.0,4,216.0
84248,187.00,1509.00,5,2,10,10,2,8,6,21,82036.0,72415.0,99360.0,82036.0,76059.0,82036.0,2,17324.0
84249,206.00,1603.00,5,2,10,10,2,8,6,21,75049.0,91284.0,84807.0,75049.0,74549.0,75049.0,1,16235.0
84250,154.00,1394.00,5,2,10,10,2,8,6,21,42363.0,82708.0,41919.0,42363.0,42363.0,42363.0,1,40345.0
84251,154.00,1384.00,5,2,10,10,2,8,6,21,79215.0,126708.0,72443.0,79215.0,79215.0,79215.0,1,47493.0
84252,206.00,1603.00,5,2,10,10,2,8,6,21,123048.0,67937.0,118378.0,123048.0,122547.0,123048.0,0,0.0
84253,206.00,1603.00,5,2,10,10,2,8,6,21,92444.0,74512.0,74042.0,92444.0,91943.0,92444.0,0,0.0
84254,154.00,1542.00,5,2,10,10,2,8,6,21,76430.0,75929.0,70263.0,76430.0,76430.0,76430.0,0,0.0
84255,154.00,1560.00,5,2,10,10,2,8,6,21,71724.0,69414.0,75102.0,71724.0,71724.0,71724.0,2,3378.0
84256,206.00,1610.00,5,2,10,10,2,8,6,21,73924.0,67788.0,83193.0,73924.0,73423.0,73924.0,2,9269.0
84257,206.00,1498.00,5,1,11,10,2,8,6,21,55493.0,37080.0,60543.0,55493.0,54903.0,55493.0,2,5050.0
84258,187.00,1509.00,5,2,10,10,2,8,6,21,80088.0,126724.0,36648.0,80088.0,72582.0,80088.0,1,46636.0
84259,187.00,1509.00,5,2,10,10,2,8,6,21,55862.0,87649.0,44338.0,55862.0,60115.0,55862.0,1,31787.0
84260,154.00,1462.00,5,2,10,10,2,8,6,21,79183.0,73650.0,97049.0,79183.0,79404.0,79183.0,2,17866.0
84261,154.00,1435.00,4,2,11,10,2,8,6,21,65196.0,61524.0,64354.0,65196.0,65188.0,65196.0,0,0.0
84262,187.00,1513.00,5,2,10,10,2,8,6,21,75613.0,100751.0,77392.0,75613.0,72919.0,75613.0,1,25138.0
84263,154.00,1551.00,5,2,10,10,2,8,6,21,69455.0,118543.0,86772.0,69455.0,69455.0,69455.0,1,49088.0
84264,154.00,1462.00,5,2,10,10,2,8,6,21,73063.0,65953.0,72279.0,73063.0,73272.0,73063.0,4,209.0
84265,187.00,1399.00,4,2,11,10,2,8,6,21,81791.0,81441.0,86977.0,81791.0,81791.0,81791.0,2,5186.0
84266,154.00,1384.00,5,2,10,10,2,8,6,21,81906.0,83381.0,69995.0,81906.0,81906.0,81906.0,1,1475.0
84267,154.00,1384.00,5,2,10,10,2,8,6,21,28054.0,59301.0,35851.0,28054.0,28054.0,28054.0,1,31247.0
84268,154.00,1560.00,5,2,10,10,2,8,6,21,71636.0,59779.0,80566.0,71636.0,71636.0,71636.0,2,8930.0
84269,216.00,1662.00,5,2,10,10,2,8,6,21,122002.0,104031.0,83229.0,122002.0,121503.0,122002.0,0,0.0
84270,187.00,1509.00,5,2,10,10,2,8,6,21,105357.0,120871.0,101832.0,105357.0,102767.0,105357.0,1,15514.0
84271,187.00,1519.00,5,2,10,10,2,8,6,21,49367.0,48598.0,62811.0,49367.0,46552.0,49367.0,2,13444.0
84272,154.00,1394.00,5,2,10,10,2,8,6,21,84461.0,88904.0,73504.0,84461.0,84461.0,84461.0,1,4443.0
84273,206.00,1622.00,5,2,10,10,2,8,6,21,69212.0,93262.0,70857.0,69212.0,68711.0,69212.0,1,24050.0
84274,154.00,1384.00,5,2,10,10,2,8,6,21,62139.0,105144.0,82095.0,62139.0,62139.0,62139.0,1,43005.0
84275,206.00,1603.00,5,2,10,10,2,8,6,21,95411.0,87807.0,93230.0,95411.0,94910.0,95411.0,0,0.0
84276,206.00,1603.00,5,2,10,10,2,8,6,21,66232.0,92497.0,69904.0,66232.0,65734.0,66232.0,1,26265.0
84277,154.00,1551.00,5,2,10,10,2,8,6,21,69289.0,85879.0,72658.0,69289.0,69289.0,69289.0,1,16590.0
84278,154.00,1391.00,5,2,10,10,2,8,6,21,36748.0,59760.0,46263.0,36748.0,36748.0,36748.0,1,23012.0
84279,216.00,1664.00,5,2,10,10,2,8,6,21,133497.0,124255.0,141808.0,133497.0,133002.0,133497.0,2,8311.0
84280,154.00,1384.00,5,2,10,10,2,8,6,21,77625.0,124883.0,69704.0,77625.0,77625.0,77625.0,1,47258.0
84281,154.00,1391.00,5,2,10,10,2,8,6,21,70267.0,40648.0,78952.0,70267.0,70267.0,70267.0,2,8685.0
84282,187.00,1509.00,5,2,10,10,2,8,6,21,96154.0,125637.0,67136.0,96154.0,96960.0,96154.0,1,29483.0
84283,187.00,1676.00,5,2,10,10,2,8,6,21,120336.0,130249.0,138033.0,120336.0,119939.0,120336.0,2,17697.0
84284,187.00,1509.00,5,2,10,10,2,8,6,21,50210.0,94574.0,64181.0,50210.0,62937.0,50210.0,1,44364.0
84285,154.00,1474.00,5,2,10,10,2,8,6,21,76255.0,67434.0,69579.0,76255.0,76255.0,76255.0,0,0.0
84286,154.00,1394.00,5,2,10,10,2,8,6,21,48735.0,78931.0,27261.0,48735.0,48735.0,48735.0,1,30196.0
84287,154.00,1391.00,5,2,10,10,2,8,6,21,41582.0,130878.0,41887.0,41582.0,41582.0,41582.0,1,89296.0
84288,187.00,1528.00,5,2,10,10,2,8,6,21,43529.0,37265.0,55540.0,43529.0,56050.0,43529.0,4,12521.0
84289,216.00,1662.00,5,2,10,10,2,8,6,21,98584.0,92551.0,96148.0,98584.0,98036.0,98584.0,0,0.0
84290,187.00,1667.00,5,2,10,10,2,8,6,21,75471.0,114966.0,75081.0,75471.0,75640.0,75471.0,1,39495.0
