seed,p_milk,cash,cow_count,shed_wheat,hands,quads,score_0,score_1,score_2,score_3,score_4,best_n,gain_vs_base4
43827,206.00,1603.00,5,10,10,2,44223.0,43636.0,43135.0,44223.0,44223.0,4,0.0
43828,187.00,1509.00,5,10,10,2,107000.0,107991.0,88322.0,107000.0,107007.0,1,984.0
43829,206.00,1622.00,5,10,10,2,86967.0,86242.0,85745.0,86971.0,86967.0,3,4.0
43830,206.00,1613.00,5,10,10,2,120848.0,121958.0,121457.0,120848.0,120840.0,1,1118.0
43831,154.00,1403.00,5,10,10,2,57880.0,61733.0,61726.0,57889.0,57880.0,1,3853.0
43832,216.00,1662.00,5,10,10,2,85369.0,84903.0,84404.0,85369.0,85369.0,4,0.0
43833,206.00,1606.00,5,10,10,2,82689.0,80123.0,79651.0,82658.0,82679.0,0,10.0
43834,187.00,1405.00,4,11,10,2,72284.0,77812.0,76251.0,72284.0,72284.0,1,5528.0
43835,206.00,1601.00,5,10,10,2,82557.0,85456.0,84990.0,82588.0,82565.0,1,2891.0
43836,187.00,1519.00,5,10,10,2,60694.0,60472.0,58107.0,60694.0,60691.0,0,3.0
43837,187.00,1509.00,5,10,10,2,80782.0,81136.0,73503.0,80782.0,80782.0,1,354.0
43838,206.00,1681.00,5,10,10,2,112548.0,117060.0,116561.0,112553.0,112548.0,1,4512.0
43839,216.00,1662.00,5,10,10,2,109279.0,108826.0,108325.0,109279.0,109279.0,4,0.0
43840,216.00,1674.00,5,10,10,2,135611.0,137420.0,136923.0,135611.0,135611.0,1,1809.0
43841,187.00,1552.00,5,11,10,2,123762.0,123228.0,94572.0,123754.0,123754.0,0,8.0
43842,154.00,1560.00,5,10,10,2,59968.0,73268.0,73268.0,59968.0,59976.0,1,13292.0
43843,206.00,1613.00,5,10,10,2,82436.0,87676.0,87175.0,82436.0,82436.0,1,5240.0
43844,154.00,1403.00,5,10,10,2,21030.0,26298.0,20752.0,21034.0,21030.0,1,5268.0
43845,206.00,1681.00,5,10,10,2,122524.0,128235.0,127736.0,122520.0,122520.0,1,5715.0
43846,187.00,1516.00,5,10,10,2,68642.0,67659.0,58012.0,68640.0,68642.0,4,0.0
43847,206.00,1603.00,5,10,10,2,105757.0,106085.0,105587.0,105745.0,105757.0,1,328.0
43848,206.00,1493.00,4,11,10,2,66121.0,65751.0,65313.0,66121.0,66121.0,4,0.0
43849,206.00,1603.00,5,10,10,2,70138.0,69593.0,69092.0,70136.0,70136.0,0,2.0
43850,187.00,1676.00,5,10,10,2,104881.0,110521.0,110296.0,104874.0,104881.0,1,5640.0
43851,187.00,1509.00,5,10,10,2,72297.0,70242.0,59751.0,72285.0,72285.0,0,12.0
43852,206.00,1603.00,5,10,10,2,50423.0,49835.0,49336.0,50419.0,50419.0,0,4.0
43853,154.00,1391.00,5,10,10,2,65578.0,84204.0,84204.0,65592.0,65592.0,1,18612.0
43854,206.00,1610.00,5,10,10,2,76966.0,76351.0,75852.0,76966.0,76957.0,0,9.0
43855,216.00,1665.00,5,10,10,2,91396.0,95632.0,95131.0,91396.0,91390.0,1,4242.0
43856,154.00,1542.00,5,10,10,2,69404.0,71380.0,71380.0,69404.0,69404.0,1,1976.0
43857,187.00,1667.00,5,10,10,2,63673.0,69041.0,67974.0,63673.0,63667.0,1,5374.0
43858,187.00,1516.00,5,10,10,2,61146.0,60480.0,53059.0,61146.0,61146.0,4,0.0
43859,154.00,1384.00,5,10,10,2,67930.0,74582.0,74582.0,67930.0,67930.0,1,6652.0
43860,154.00,1542.00,5,10,10,2,58092.0,72592.0,72592.0,58100.0,58100.0,1,14492.0
43861,154.00,1542.00,5,10,10,2,95275.0,83913.0,83913.0,95269.0,95275.0,4,0.0
43862,154.00,1384.00,5,10,10,2,66030.0,51217.0,51217.0,66030.0,66030.0,4,0.0
43863,154.00,1394.00,5,10,10,2,40430.0,54640.0,54640.0,40424.0,40424.0,1,14216.0
43864,187.00,1519.00,5,10,10,2,68423.0,71210.0,51095.0,68416.0,68423.0,1,2787.0
43865,216.00,1655.00,5,10,10,2,91825.0,90852.0,90353.0,91825.0,91825.0,4,0.0
43866,216.00,1665.00,5,10,10,2,125102.0,125828.0,125327.0,125102.0,125104.0,1,724.0
43867,187.00,1509.00,5,10,10,2,112041.0,113095.0,91360.0,112033.0,112033.0,1,1062.0
43868,154.00,1462.00,5,10,10,2,64963.0,55598.0,55850.0,64952.0,64963.0,4,0.0
43869,216.00,1662.00,5,10,10,2,119704.0,124282.0,123784.0,119704.0,119704.0,1,4578.0
43870,154.00,1384.00,5,10,10,2,78460.0,98725.0,98725.0,78460.0,78460.0,1,20265.0
43871,187.00,1516.00,5,10,10,2,50527.0,50039.0,82460.0,50527.0,50527.0,2,31933.0
43872,154.00,1384.00,5,10,10,2,65125.0,58449.0,58449.0,65125.0,65125.0,4,0.0
43873,206.00,1613.00,5,10,10,2,83753.0,84121.0,83620.0,83753.0,83753.0,1,368.0
43874,187.00,1528.00,5,10,10,2,73422.0,74390.0,69863.0,73393.0,73408.0,1,982.0
43875,206.00,1681.00,5,10,10,2,72117.0,76481.0,75982.0,72128.0,72128.0,1,4353.0
43876,154.00,1462.00,5,10,10,2,117857.0,101506.0,101722.0,117856.0,117856.0,4,0.0
43877,187.00,1509.00,5,10,10,2,52269.0,51801.0,57510.0,52269.0,52269.0,2,5241.0
43878,154.00,1551.00,5,10,10,2,71519.0,77758.0,77758.0,71506.0,71506.0,1,6252.0
43879,216.00,1658.00,5,10,10,2,132938.0,133890.0,133392.0,132949.0,132938.0,1,952.0
43880,187.00,1519.00,5,10,10,2,86724.0,86705.0,92119.0,86724.0,86724.0,2,5395.0
43881,187.00,1528.00,5,10,10,2,73949.0,78930.0,69561.0,73961.0,73961.0,1,4969.0
43882,206.00,1613.00,5,10,10,2,118526.0,118867.0,118369.0,118520.0,118526.0,1,341.0
43883,216.00,1655.00,5,10,10,2,84219.0,83683.0,83182.0,84219.0,84219.0,4,0.0
43884,187.00,1509.00,5,10,10,2,70372.0,68197.0,44384.0,70372.0,70372.0,4,0.0
43885,187.00,1676.00,5,10,10,2,88819.0,93851.0,103982.0,88819.0,88819.0,2,15163.0
43886,154.00,1542.00,5,10,10,2,72914.0,74989.0,74989.0,72914.0,72914.0,1,2075.0
43887,187.00,1509.00,5,10,10,2,51211.0,53024.0,67611.0,51211.0,51209.0,2,16402.0
43888,154.00,1403.00,5,10,10,2,54572.0,54158.0,52575.0,54572.0,54572.0,4,0.0
43889,154.00,1462.00,5,10,10,2,100859.0,125369.0,125586.0,100856.0,100859.0,2,24727.0
43890,154.00,1274.00,4,11,10,2,67165.0,70922.0,70922.0,67165.0,67167.0,1,3755.0
43891,216.00,1655.00,5,10,10,2,102340.0,101733.0,101232.0,102340.0,102340.0,4,0.0
43892,206.00,1610.00,5,10,10,2,82102.0,86993.0,86495.0,82102.0,82102.0,1,4891.0
43893,206.00,1622.00,5,10,10,2,81580.0,80929.0,80429.0,81580.0,81580.0,4,0.0
43894,154.00,1384.00,5,10,10,2,41217.0,37209.0,37209.0,41217.0,41217.0,4,0.0
43895,154.00,1384.00,5,10,10,2,38582.0,70511.0,70511.0,38582.0,38582.0,1,31929.0
43896,154.00,1474.00,5,10,10,2,71606.0,65941.0,65941.0,71809.0,71620.0,3,189.0
43897,206.00,1603.00,5,10,10,2,102565.0,104509.0,104011.0,102555.0,102565.0,1,1944.0
43898,206.00,1613.00,5,10,10,2,63064.0,62457.0,61956.0,63064.0,63057.0,0,7.0
43899,154.00,1551.00,5,10,10,2,55813.0,67327.0,67327.0,55813.0,55799.0,1,11528.0
43900,187.00,1667.00,5,10,10,2,55422.0,60943.0,64050.0,55422.0,55422.0,2,8628.0
43901,216.00,1662.00,5,10,10,2,90369.0,89810.0,89311.0,90364.0,90364.0,0,5.0
43902,216.00,1674.00,5,10,10,2,115691.0,115011.0,114510.0,115697.0,115697.0,4,0.0
43903,187.00,1509.00,5,10,10,2,84551.0,85457.0,98020.0,84551.0,84551.0,2,13469.0
43904,154.00,1462.00,5,10,10,2,95300.0,77108.0,77367.0,95300.0,95300.0,4,0.0
43905,216.00,1655.00,5,10,10,2,96473.0,98314.0,97813.0,96473.0,96473.0,1,1841.0
43906,154.00,1391.00,5,10,10,2,77249.0,72273.0,72273.0,77249.0,77249.0,4,0.0
43907,206.00,1693.00,5,10,10,2,93005.0,97507.0,97010.0,92996.0,92996.0,1,4511.0
43908,187.00,1509.00,5,10,10,2,94263.0,96163.0,131916.0,94263.0,94271.0,2,37645.0
43909,187.00,1519.00,5,10,10,2,31157.0,30609.0,27683.0,31157.0,31168.0,4,0.0
43910,154.00,1273.00,5,11,10,2,52099.0,30572.0,30572.0,52099.0,52099.0,4,0.0
43911,154.00,1462.00,5,10,10,2,63459.0,67818.0,68039.0,63449.0,63449.0,2,4590.0
43912,216.00,1665.00,5,10,10,2,86762.0,86297.0,85799.0,86754.0,86754.0,0,8.0
43913,206.00,1681.00,5,10,10,2,65269.0,69716.0,69215.0,65270.0,65270.0,1,4446.0
43914,206.00,1603.00,5,10,10,2,63427.0,68259.0,67761.0,63427.0,63427.0,1,4832.0
43915,216.00,1662.00,5,10,10,2,88129.0,87836.0,87335.0,88134.0,88129.0,3,5.0
43916,216.00,1665.00,5,10,10,2,72622.0,73764.0,73263.0,72622.0,72623.0,1,1141.0
43917,187.00,1667.00,5,10,10,2,99198.0,104211.0,99353.0,99190.0,99190.0,1,5021.0
43918,154.00,1394.00,5,10,10,2,74159.0,43772.0,43772.0,74159.0,74159.0,4,0.0
43919,206.00,1603.00,5,10,10,2,70416.0,69846.0,69345.0,70416.0,70416.0,4,0.0
43920,187.00,1509.00,5,10,10,2,86890.0,86093.0,76541.0,86890.0,86880.0,0,10.0
43921,154.00,1384.00,5,10,10,2,26002.0,27457.0,27457.0,26002.0,26002.0,1,1455.0
43922,154.00,1384.00,5,10,10,2,54097.0,71539.0,71539.0,54097.0,54097.0,1,17442.0
43923,206.00,1603.00,5,10,10,2,39934.0,39340.0,38841.0,39934.0,39921.0,0,13.0
43924,187.00,1516.00,5,10,10,2,94607.0,94072.0,108085.0,94607.0,94613.0,2,13472.0
43925,187.00,1509.00,5,10,10,2,63375.0,68225.0,98577.0,63375.0,63375.0,2,35202.0
43926,206.00,1681.00,5,10,10,2,93874.0,99312.0,98813.0,93874.0,93874.0,1,5438.0
43927,154.00,1384.00,5,10,10,2,94688.0,105106.0,105106.0,94681.0,94688.0,1,10418.0
43928,187.00,1519.00,5,10,10,2,51563.0,51251.0,56304.0,51563.0,51558.0,2,4746.0
43929,154.00,1384.00,5,10,10,2,80155.0,76616.0,76616.0,80155.0,80155.0,4,0.0
43930,206.00,1610.00,5,10,10,2,69756.0,69332.0,68831.0,69747.0,69747.0,0,9.0
43931,154.00,1384.00,5,10,10,2,69657.0,75420.0,75420.0,69657.0,69657.0,1,5763.0
43932,216.00,1674.00,5,10,10,2,137208.0,139879.0,139379.0,137208.0,137208.0,1,2671.0
43933,154.00,1391.00,5,10,10,2,66061.0,60276.0,60276.0,66057.0,66057.0,0,4.0
43934,216.00,1665.00,5,10,10,2,92319.0,94663.0,94164.0,92307.0,92319.0,1,2344.0
43935,154.00,1403.00,5,10,10,2,35224.0,25870.0,31273.0,35224.0,35224.0,4,0.0
43936,154.00,1394.00,5,10,10,2,65786.0,82287.0,82287.0,65786.0,65790.0,1,16497.0
43937,154.00,1384.00,5,10,10,2,87409.0,80540.0,80540.0,87409.0,87407.0,0,2.0
43938,154.00,1542.00,5,10,10,2,89526.0,74811.0,74811.0,89519.0,89519.0,0,7.0
43939,154.00,1391.00,5,10,10,2,99079.0,79363.0,79363.0,99096.0,99096.0,4,0.0
43940,154.00,1551.00,5,10,10,2,56188.0,61135.0,61135.0,56188.0,56188.0,1,4947.0
43941,154.00,1394.00,5,10,10,2,67360.0,48118.0,48118.0,67360.0,67355.0,0,5.0
43942,206.00,1613.00,5,10,10,2,105980.0,107024.0,106523.0,105980.0,105976.0,1,1048.0
43943,154.00,1403.00,5,10,10,2,52968.0,31159.0,31151.0,52970.0,53018.0,4,0.0
43944,187.00,1509.00,5,10,10,2,68910.0,74157.0,84769.0,68912.0,68910.0,2,15859.0
43945,187.00,1528.00,5,10,10,2,92610.0,93313.0,67217.0,92620.0,92620.0,1,693.0
43946,154.00,1462.00,5,10,10,2,67859.0,76858.0,77096.0,67870.0,67859.0,2,9237.0
43947,154.00,1394.00,5,10,10,2,35577.0,43525.0,43525.0,35580.0,35580.0,1,7945.0
43948,206.00,1603.00,5,10,10,2,103102.0,103508.0,103007.0,103102.0,103100.0,1,408.0
43949,216.00,1674.00,5,10,10,2,120799.0,120157.0,119660.0,120792.0,120799.0,4,0.0
43950,154.00,1551.00,5,10,10,2,75003.0,81353.0,81353.0,74992.0,75003.0,1,6350.0
43951,154.00,1474.00,5,10,10,2,85556.0,71836.0,71836.0,85545.0,85556.0,4,0.0
43952,154.00,1560.00,5,10,10,2,49272.0,63325.0,63325.0,49272.0,49272.0,1,14053.0
43953,187.00,1522.00,5,10,10,2,61812.0,61278.0,78012.0,61812.0,61810.0,2,16202.0
43954,187.00,1509.00,5,10,10,2,104146.0,105009.0,108598.0,104146.0,104155.0,2,4443.0
43955,216.00,1665.00,5,10,10,2,87925.0,87339.0,86841.0,87925.0,87925.0,4,0.0
43956,154.00,1384.00,5,10,10,2,57267.0,70399.0,70399.0,57267.0,57267.0,1,13132.0
43957,216.00,1655.00,5,10,10,2,120721.0,121243.0,120742.0,120716.0,120716.0,1,527.0
43958,187.00,1516.00,5,10,10,2,95096.0,95987.0,111959.0,95096.0,95096.0,2,16863.0
43959,216.00,1674.00,5,10,10,2,94672.0,94163.0,93628.0,94672.0,94672.0,4,0.0
43960,154.00,1462.00,5,10,10,2,74992.0,74576.0,74815.0,74986.0,74992.0,4,0.0
43961,154.00,1391.00,5,10,10,2,61822.0,71554.0,71554.0,61822.0,61822.0,1,9732.0
43962,206.00,1610.00,5,10,10,2,46068.0,45500.0,45001.0,46068.0,46068.0,4,0.0
43963,206.00,1606.00,5,10,10,2,115488.0,116237.0,115707.0,115489.0,115489.0,1,748.0
43964,216.00,1655.00,5,10,10,2,103861.0,103866.0,103324.0,103811.0,103861.0,1,5.0
43965,206.00,1613.00,5,10,10,2,81331.0,81917.0,81377.0,81331.0,81302.0,1,615.0
43966,154.00,1384.00,5,10,10,2,80597.0,104689.0,104689.0,80603.0,80597.0,1,24092.0
43967,206.00,1607.00,5,10,10,2,79528.0,79026.0,78530.0,79496.0,79505.0,0,23.0
43968,154.00,1393.00,5,10,10,2,80444.0,68285.0,68285.0,80444.0,80444.0,4,0.0
43969,187.00,1679.00,5,10,10,2,114811.0,120154.0,120167.0,114845.0,114811.0,2,5356.0
43970,206.00,1603.00,5,10,10,2,70713.0,71956.0,71455.0,70715.0,70715.0,1,1241.0
43971,154.00,1391.00,5,10,10,2,58352.0,70213.0,70213.0,58352.0,58336.0,1,11877.0
43972,216.00,1662.00,5,10,10,2,129418.0,130637.0,130136.0,129418.0,129418.0,1,1219.0
43973,154.00,1462.00,5,10,10,2,73577.0,111783.0,112023.0,73577.0,73577.0,2,38446.0
43974,154.00,1384.00,5,10,10,2,37229.0,40676.0,40676.0,37268.0,37229.0,1,3447.0
43975,206.00,1610.00,5,10,10,2,90946.0,90211.0,89712.0,90953.0,90953.0,4,0.0
43976,216.00,1655.00,5,10,10,2,113682.0,112915.0,112416.0,113682.0,113689.0,4,0.0
43977,154.00,1384.00,5,10,10,2,97599.0,77158.0,77158.0,97599.0,97599.0,4,0.0
43978,187.00,1516.00,5,10,10,2,61801.0,61162.0,85757.0,61803.0,61803.0,2,23954.0
43979,154.00,1551.00,5,10,10,2,51871.0,53296.0,53296.0,51879.0,51879.0,1,1417.0
43980,216.00,1655.00,5,10,10,2,128610.0,130516.0,130015.0,128615.0,128610.0,1,1906.0
43981,154.00,1474.00,5,10,10,2,76182.0,68833.0,68833.0,76176.0,76182.0,4,0.0
43982,154.00,1462.00,5,10,10,2,84745.0,93265.0,93519.0,84745.0,84746.0,2,8773.0
43983,154.00,1462.00,5,10,10,2,69754.0,71234.0,71484.0,69754.0,69759.0,2,1725.0
43984,187.00,1528.00,5,10,10,2,93015.0,93789.0,77975.0,93003.0,93003.0,1,786.0
43985,206.00,1603.00,5,10,10,2,50259.0,49685.0,49184.0,50256.0,50259.0,4,0.0
43986,216.00,1665.00,5,10,10,2,112778.0,112085.0,111587.0,112778.0,112778.0,4,0.0
43987,154.00,1542.00,5,10,10,2,69210.0,69492.0,69492.0,69206.0,69210.0,1,282.0
43988,216.00,1665.00,5,10,10,2,92864.0,93150.0,92652.0,92874.0,92874.0,1,276.0
43989,187.00,1516.00,5,10,10,2,96688.0,99046.0,101008.0,96695.0,96695.0,2,4313.0
43990,187.00,1667.00,5,10,10,2,82109.0,87139.0,91446.0,82110.0,82109.0,2,9337.0
43991,154.00,1462.00,5,10,10,2,61188.0,64849.0,65106.0,61196.0,61196.0,2,3910.0
43992,154.00,1542.00,5,10,10,2,72428.0,68183.0,68183.0,72428.0,72428.0,4,0.0
43993,206.00,1622.00,5,10,10,2,83791.0,83585.0,83084.0,83791.0,83787.0,0,4.0
43994,206.00,1613.00,5,10,10,2,100257.0,99872.0,99374.0,100257.0,100265.0,4,0.0
43995,154.00,1551.00,5,10,10,2,66816.0,65739.0,65739.0,66816.0,66816.0,4,0.0
43996,154.00,1394.00,5,10,10,2,47122.0,42341.0,42341.0,47127.0,47122.0,3,5.0
43997,187.00,1516.00,5,10,10,2,75671.0,77787.0,83845.0,75677.0,75677.0,2,8168.0
43998,154.00,1391.00,5,10,10,2,76024.0,74561.0,74561.0,76027.0,76024.0,3,3.0
43999,154.00,1560.00,5,10,10,2,56450.0,52222.0,52222.0,56653.0,56653.0,4,0.0
44000,206.00,1603.00,5,10,10,2,76042.0,77115.0,76569.0,76072.0,76072.0,1,1043.0
44001,206.00,1607.00,5,10,10,2,84858.0,85487.0,84991.0,84858.0,84889.0,1,598.0
44002,206.00,1535.00,4,11,10,2,110346.0,114500.0,117741.0,110346.0,110346.0,2,7395.0
44003,216.00,1665.00,5,10,10,2,105731.0,106927.0,106426.0,105727.0,105727.0,1,1200.0
44004,154.00,1462.00,5,10,10,2,57169.0,71517.0,71758.0,57170.0,57169.0,2,14589.0
44005,187.00,1516.00,5,10,10,2,97189.0,98113.0,90959.0,97195.0,97195.0,1,918.0
44006,206.00,1693.00,5,10,10,2,85071.0,89794.0,89256.0,84894.0,84885.0,1,4909.0
44007,154.00,1273.00,5,11,10,2,31847.0,51865.0,51865.0,31847.0,31847.0,1,20018.0
44008,154.00,1384.00,5,10,10,2,100181.0,77824.0,77824.0,100181.0,100181.0,4,0.0
44009,206.00,1616.00,5,10,10,2,115511.0,119026.0,118531.0,115537.0,115511.0,1,3515.0
44010,187.00,1509.00,5,10,10,2,115451.0,112527.0,108670.0,115448.0,115448.0,0,3.0
44011,187.00,1509.00,5,10,10,2,114655.0,116931.0,104023.0,114653.0,114655.0,1,2276.0
44012,206.00,1622.00,5,10,10,2,87405.0,89151.0,88651.0,87410.0,87405.0,1,1746.0
44013,216.00,1655.00,5,10,10,2,129398.0,130351.0,129850.0,129398.0,129395.0,1,956.0
44014,216.00,1655.00,5,10,10,2,116630.0,120791.0,120290.0,116630.0,116632.0,1,4159.0
44015,154.00,1384.00,5,10,10,2,51279.0,51962.0,51962.0,51279.0,51279.0,1,683.0
44016,154.00,1465.00,5,10,10,2,70067.0,86195.0,83513.0,70067.0,70067.0,1,16128.0
44017,206.00,1603.00,5,10,10,2,49560.0,48984.0,48483.0,49560.0,49560.0,4,0.0
44018,154.00,1384.00,5,10,10,2,41726.0,40101.0,40101.0,41726.0,41726.0,4,0.0
44019,154.00,1384.00,5,10,10,2,52462.0,63012.0,63012.0,52462.0,52462.0,1,10550.0
44020,154.00,1551.00,5,10,10,2,47342.0,55891.0,55891.0,47335.0,47342.0,1,8549.0
44021,206.00,1681.00,5,10,10,2,102199.0,107473.0,106972.0,102199.0,102199.0,1,5274.0
44022,154.00,1391.00,5,10,10,2,58344.0,31641.0,31641.0,58344.0,58347.0,4,0.0
44023,206.00,1693.00,5,10,10,2,107708.0,113691.0,113144.0,107708.0,107708.0,1,5983.0
44024,154.00,1542.00,5,10,10,2,67117.0,64933.0,64933.0,67113.0,67117.0,4,0.0
44025,187.00,1509.00,5,10,10,2,107941.0,107748.0,114864.0,107961.0,107934.0,2,6930.0
44026,154.00,1384.00,5,10,10,2,93645.0,84286.0,84286.0,93647.0,93647.0,4,0.0
44027,154.00,1542.00,5,10,10,2,80749.0,88098.0,88098.0,80749.0,80749.0,1,7349.0
44028,154.00,1394.00,5,10,10,2,73194.0,52453.0,52453.0,73194.0,73194.0,4,0.0
44029,154.00,1394.00,5,10,10,2,50803.0,29358.0,29358.0,50812.0,50812.0,4,0.0
44030,206.00,1613.00,5,10,10,2,82679.0,86732.0,86231.0,82679.0,82679.0,1,4053.0
44031,187.00,1667.00,5,10,10,2,95989.0,101022.0,101955.0,95977.0,95977.0,2,5978.0
44032,187.00,1509.00,5,10,10,2,125686.0,126860.0,112845.0,125686.0,125686.0,1,1174.0
44033,206.00,1613.00,5,10,10,2,53367.0,52867.0,52369.0,53378.0,53378.0,4,0.0
44034,154.00,1394.00,5,10,10,2,60076.0,54966.0,54966.0,60075.0,60076.0,4,0.0
44035,154.00,1474.00,5,10,10,2,51257.0,60250.0,60250.0,51257.0,51246.0,1,9004.0
44036,154.00,1394.00,5,10,10,2,51381.0,47723.0,47723.0,51381.0,51387.0,4,0.0
44037,187.00,1509.00,5,10,10,2,92462.0,93594.0,80678.0,92462.0,92462.0,1,1132.0
44038,206.00,1499.00,4,11,10,2,106158.0,106170.0,105733.0,106158.0,106158.0,1,12.0
44039,216.00,1665.00,5,10,10,2,117494.0,118827.0,118328.0,117494.0,117497.0,1,1330.0
44040,216.00,1665.00,5,10,10,2,129179.0,130269.0,129771.0,129179.0,129172.0,1,1097.0
44041,154.00,1384.00,5,10,10,2,78831.0,59734.0,59734.0,78831.0,78831.0,4,0.0
44042,206.00,1613.00,5,10,10,2,80624.0,80167.0,79669.0,80634.0,80634.0,4,0.0
44043,154.00,1403.00,5,10,10,2,34773.0,35247.0,30127.0,34773.0,34773.0,1,474.0
44044,206.00,1612.00,5,10,10,2,57467.0,59582.0,59084.0,57435.0,57467.0,1,2115.0
44045,206.00,1603.00,5,10,10,2,90670.0,89507.0,89008.0,90670.0,90678.0,4,0.0
44046,187.00,1509.00,5,10,10,2,123957.0,127224.0,100536.0,123963.0,123963.0,1,3261.0
44047,216.00,1665.00,5,10,10,2,92364.0,91890.0,91392.0,92370.0,92364.0,3,6.0
44048,154.00,1462.00,5,10,10,2,54020.0,57847.0,58095.0,54020.0,54020.0,2,4075.0
44049,206.00,1603.00,5,10,10,2,48897.0,48331.0,47832.0,48897.0,48897.0,4,0.0
44050,154.00,1551.00,5,10,10,2,50350.0,54326.0,54326.0,50350.0,50344.0,1,3982.0
44051,216.00,1655.00,5,10,10,2,115186.0,119904.0,119403.0,115186.0,115186.0,1,4718.0
44052,154.00,1384.00,5,10,10,2,43183.0,57908.0,57908.0,43183.0,43183.0,1,14725.0
44053,154.00,1384.00,5,10,10,2,45794.0,65665.0,65665.0,45794.0,45794.0,1,19871.0
44054,206.00,1603.00,5,10,10,2,115695.0,116248.0,115750.0,115684.0,115695.0,1,553.0
44055,206.00,1603.00,5,10,10,2,86639.0,85834.0,85336.0,86634.0,86634.0,0,5.0
44056,216.00,1662.00,5,10,10,2,89398.0,89010.0,88511.0,89394.0,89394.0,0,4.0
44057,206.00,1613.00,5,10,10,2,79747.0,81837.0,81338.0,79747.0,79735.0,1,2102.0
44058,187.00,1667.00,5,10,10,2,73031.0,78501.0,77795.0,73031.0,73035.0,1,5466.0
44059,154.00,1395.00,4,11,10,2,85699.0,69370.0,69370.0,85871.0,85699.0,3,172.0
44060,216.00,1662.00,5,10,10,2,93505.0,93088.0,92589.0,93505.0,93505.0,4,0.0
44061,187.00,1528.00,5,10,10,2,74045.0,73758.0,87619.0,74011.0,74011.0,2,13608.0
44062,154.00,1560.00,5,10,10,2,63597.0,76551.0,76551.0,63603.0,63603.0,1,12948.0
44063,154.00,1384.00,5,10,10,2,71611.0,76743.0,76743.0,71611.0,71611.0,1,5132.0
44064,154.00,1394.00,5,10,10,2,59841.0,55730.0,55730.0,59841.0,59841.0,4,0.0
44065,216.00,1665.00,5,10,10,2,109303.0,111197.0,110696.0,109303.0,109303.0,1,1894.0
44066,216.00,1665.00,5,10,10,2,124214.0,125073.0,124572.0,124208.0,124214.0,1,859.0
44067,187.00,1528.00,5,10,10,2,83798.0,83300.0,87788.0,83793.0,83798.0,2,3990.0
44068,154.00,1384.00,5,10,10,2,61234.0,74616.0,74616.0,61234.0,61234.0,1,13382.0
44069,187.00,1519.00,5,10,10,2,111549.0,111427.0,106388.0,111549.0,111549.0,4,0.0
44070,187.00,1667.00,5,10,10,2,84064.0,89529.0,67936.0,84048.0,84064.0,1,5465.0
44071,154.00,1391.00,5,10,10,2,77881.0,77758.0,77758.0,77887.0,77881.0,3,6.0
44072,154.00,1474.00,5,10,10,2,65053.0,69652.0,69652.0,65053.0,65055.0,1,4597.0
44073,154.00,1384.00,5,10,10,2,37755.0,50719.0,50719.0,37755.0,37755.0,1,12964.0
44074,206.00,1693.00,5,10,10,2,137127.0,141937.0,141441.0,137127.0,137127.0,1,4810.0
44075,216.00,1550.00,5,11,10,2,101990.0,101443.0,100893.0,101990.0,101974.0,0,16.0
44076,187.00,1519.00,5,10,10,2,28619.0,27913.0,31908.0,28619.0,28608.0,2,3300.0
44077,216.00,1662.00,5,10,10,2,80593.0,80079.0,79578.0,80593.0,80593.0,4,0.0
44078,206.00,1681.00,5,10,10,2,59786.0,65180.0,64679.0,59787.0,59786.0,1,5394.0
44079,206.00,1603.00,5,10,10,2,49105.0,48440.0,47939.0,49105.0,49105.0,4,0.0
44080,154.00,1464.00,5,10,10,2,82227.0,93533.0,93749.0,82227.0,82257.0,2,11492.0
44081,187.00,1516.00,5,10,10,2,125488.0,128663.0,100674.0,125488.0,125488.0,1,3175.0
44082,154.00,1462.00,5,10,10,2,51228.0,60972.0,61216.0,51228.0,51228.0,2,9988.0
44083,154.00,1394.00,5,10,10,2,46810.0,53704.0,53704.0,46816.0,46816.0,1,6888.0
44084,154.00,1384.00,5,10,10,2,71532.0,85138.0,85138.0,71532.0,71532.0,1,13606.0
44085,216.00,1662.00,5,10,10,2,111441.0,111050.0,110549.0,111445.0,111445.0,4,0.0
44086,154.00,1542.00,5,10,10,2,91482.0,84869.0,84869.0,91482.0,91484.0,4,0.0
44087,154.00,1462.00,5,10,10,2,56862.0,69758.0,70001.0,56871.0,56862.0,2,13139.0
44088,206.00,1613.00,5,10,10,2,99473.0,99560.0,99059.0,99473.0,99473.0,1,87.0
44089,206.00,1603.00,5,10,10,2,72887.0,77973.0,77472.0,72887.0,72881.0,1,5092.0
44090,187.00,1516.00,5,10,10,2,57968.0,62091.0,74435.0,57966.0,57968.0,2,16467.0
44091,206.00,1603.00,5,10,10,2,74789.0,78882.0,78384.0,74789.0,74794.0,1,4088.0
44092,206.00,1603.00,5,10,10,2,67075.0,67564.0,67063.0,67075.0,67075.0,1,489.0
44093,216.00,1655.00,5,10,10,2,134191.0,135174.0,134676.0,134201.0,134201.0,1,973.0
44094,216.00,1665.00,5,10,10,2,125175.0,126600.0,126101.0,125175.0,125165.0,1,1435.0
44095,154.00,1474.00,5,10,10,2,70400.0,67450.0,67450.0,70400.0,70400.0,4,0.0
44096,187.00,1509.00,5,10,10,2,73066.0,72772.0,111147.0,73066.0,73063.0,2,38084.0
