seed,opp_type,p_milk,cash,cows,sheep,shed_wheat,hands,quads,day,unwatered,mature,opp_cash,opp_cows,opp_sheep,opp_quads,opp_workers,opp_straws,base_hero,base_opp,base_margin,h_a0,h_a1,h_a2,h_a3,h_a4,h_a5,o_a0,o_a1,o_a2,o_a3,o_a4,o_a5,d_m0,d_m1,d_m2,d_m3,d_m4,d_m5,best_a,max_margin_gain
203972,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,92239.0,93015.0,-776.0,92239.0,86994.0,86626.0,92239.0,92239.0,92239.0,93015.0,88202.0,92073.0,93015.0,93015.0,93015.0,0.0,-432.0,-4671.0,0.0,0.0,0.0,0,0.0
213972,1,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,35058.0,33711.0,1347.0,35058.0,67260.0,75605.0,35058.0,34603.0,35058.0,33711.0,66721.0,80832.0,33711.0,33705.0,33711.0,0.0,-808.0,-6574.0,0.0,-449.0,0.0,0,0.0
203973,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,66592.0,66592.0,0.0,66592.0,86783.0,84981.0,66592.0,66592.0,66592.0,66592.0,88160.0,90335.0,66592.0,66592.0,66592.0,0.0,-1377.0,-5354.0,0.0,0.0,0.0,0,0.0
213973,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,77038.0,72984.0,4054.0,77038.0,32466.0,66632.0,77038.0,77038.0,77038.0,72984.0,33497.0,68606.0,72984.0,72984.0,72984.0,0.0,-5085.0,-6028.0,0.0,0.0,0.0,0,0.0
203974,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,121397.0,121397.0,0.0,121397.0,68534.0,101500.0,121397.0,120896.0,121397.0,121397.0,70406.0,106082.0,121397.0,121391.0,121397.0,0.0,-1872.0,-4582.0,0.0,-495.0,0.0,0,0.0
213974,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,130764.0,131702.0,-938.0,130764.0,55461.0,108267.0,130764.0,130263.0,130764.0,131702.0,53890.0,117784.0,131702.0,131697.0,131702.0,0.0,2509.0,-8579.0,0.0,-496.0,0.0,1,2509.0
203975,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,28197.0,27919.0,278.0,28197.0,76218.0,58036.0,28197.0,28197.0,28197.0,27919.0,76770.0,60332.0,27919.0,27919.0,27919.0,0.0,-830.0,-2574.0,0.0,0.0,0.0,0,0.0
213975,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,132811.0,132162.0,649.0,132811.0,120798.0,122648.0,132811.0,132313.0,132811.0,132162.0,115900.0,133891.0,132162.0,132160.0,132162.0,0.0,4249.0,-11892.0,0.0,-496.0,0.0,1,4249.0
203976,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,89947.0,89019.0,928.0,89947.0,70486.0,98490.0,89947.0,89449.0,89947.0,89019.0,71703.0,103731.0,89019.0,89017.0,89019.0,0.0,-2145.0,-6169.0,0.0,-496.0,0.0,0,0.0
213976,1,216.00,1665.00,5,2,10,10,2,8,6,21,1550.00,5,1,2,10,6,93174.0,85727.0,7447.0,93174.0,81029.0,95730.0,93144.0,92674.0,93174.0,85727.0,78878.0,101470.0,85740.0,85722.0,85727.0,0.0,-5296.0,-13187.0,-43.0,-495.0,0.0,0,0.0
203977,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,104175.0,104175.0,0.0,104175.0,103742.0,101404.0,104175.0,103676.0,104175.0,104175.0,104950.0,107636.0,104175.0,104172.0,104175.0,0.0,-1208.0,-6232.0,0.0,-496.0,0.0,0,0.0
213977,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,61803.0,61130.0,673.0,61803.0,71942.0,69525.0,61803.0,61302.0,61803.0,61130.0,71868.0,72230.0,61130.0,61125.0,61130.0,0.0,-599.0,-3378.0,0.0,-496.0,0.0,0,0.0
203978,0,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,111772.0,113484.0,-1712.0,111772.0,106859.0,120409.0,111772.0,111271.0,111772.0,113484.0,106645.0,132544.0,113484.0,113478.0,113484.0,0.0,1926.0,-10423.0,0.0,-495.0,0.0,1,1926.0
213978,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,122403.0,122835.0,-432.0,122403.0,101981.0,113509.0,122403.0,121904.0,122403.0,122835.0,102400.0,125153.0,122835.0,122832.0,122835.0,0.0,13.0,-11212.0,0.0,-496.0,0.0,0,0.0
203979,0,216.00,1545.00,4,2,11,10,2,8,6,21,1658.00,5,2,2,10,6,48626.0,50611.0,-1985.0,48626.0,47113.0,53941.0,48623.0,48087.0,48626.0,50611.0,46589.0,66659.0,50638.0,50640.0,50611.0,0.0,2509.0,-10733.0,-30.0,-568.0,0.0,1,2509.0
213979,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,104695.0,102877.0,1818.0,104695.0,127451.0,107046.0,104695.0,102827.0,104695.0,102877.0,128945.0,112768.0,102877.0,102710.0,102877.0,0.0,-3312.0,-7540.0,0.0,-1701.0,0.0,0,0.0
203980,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,96463.0,91516.0,4947.0,96463.0,74135.0,96637.0,96463.0,95965.0,96463.0,91516.0,66583.0,100588.0,91516.0,91514.0,91516.0,0.0,2605.0,-8898.0,0.0,-496.0,0.0,1,2605.0
213980,1,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,63087.0,58806.0,4281.0,63087.0,70800.0,69440.0,63087.0,63087.0,63087.0,58806.0,69305.0,73257.0,58806.0,58806.0,58806.0,0.0,-2786.0,-8098.0,0.0,0.0,0.0,0,0.0
203981,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,95834.0,95044.0,790.0,95834.0,84744.0,104110.0,95834.0,95333.0,95834.0,95044.0,85139.0,113422.0,95044.0,95039.0,95044.0,0.0,-1185.0,-10102.0,0.0,-496.0,0.0,0,0.0
213981,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,57948.0,55055.0,2893.0,57948.0,108675.0,56765.0,57948.0,57948.0,57948.0,55055.0,109070.0,57862.0,55055.0,55055.0,55055.0,0.0,-3288.0,-3990.0,0.0,0.0,0.0,0,0.0
203982,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,85833.0,86338.0,-505.0,85833.0,87060.0,104869.0,85833.0,86053.0,85833.0,86338.0,87176.0,110501.0,86338.0,86305.0,86338.0,0.0,389.0,-5127.0,0.0,253.0,0.0,1,389.0
213982,1,154.00,1474.00,5,2,10,10,2,8,6,21,1474.00,5,2,2,10,6,54438.0,54663.0,-225.0,54438.0,68168.0,60439.0,54438.0,54438.0,54438.0,54663.0,69800.0,62615.0,54663.0,54663.0,54663.0,0.0,-1407.0,-1951.0,0.0,0.0,0.0,0,0.0
203983,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,70733.0,70317.0,416.0,70733.0,82865.0,69207.0,70733.0,70733.0,70733.0,70317.0,83786.0,74854.0,70317.0,70317.0,70317.0,0.0,-1337.0,-6063.0,0.0,0.0,0.0,0,0.0
213983,1,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,92779.0,90863.0,1916.0,92779.0,92994.0,79238.0,92779.0,90003.0,92779.0,90863.0,90422.0,81968.0,90863.0,90519.0,90863.0,0.0,656.0,-4646.0,0.0,-2432.0,0.0,1,656.0
203984,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,52005.0,51725.0,280.0,52005.0,93944.0,42775.0,52005.0,51507.0,52005.0,51725.0,94287.0,46102.0,51725.0,51723.0,51725.0,0.0,-623.0,-3607.0,0.0,-496.0,0.0,0,0.0
213984,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,63483.0,63022.0,461.0,63483.0,73986.0,68378.0,63483.0,63483.0,63483.0,63022.0,74251.0,73544.0,63022.0,63022.0,63022.0,0.0,-726.0,-5627.0,0.0,0.0,0.0,0,0.0
203985,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,77186.0,76909.0,277.0,77186.0,62720.0,76543.0,77186.0,77409.0,77186.0,76909.0,62481.0,79886.0,76909.0,76866.0,76909.0,0.0,-38.0,-3620.0,0.0,266.0,0.0,4,266.0
213985,1,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,94701.0,94536.0,165.0,94701.0,118502.0,74587.0,94701.0,94202.0,94701.0,94536.0,118913.0,82788.0,94536.0,94533.0,94536.0,0.0,-576.0,-8366.0,0.0,-496.0,0.0,0,0.0
203986,0,206.00,1613.00,5,2,10,10,2,8,6,21,1498.00,5,1,2,10,6,95535.0,89070.0,6465.0,95535.0,91560.0,114862.0,95574.0,95040.0,95535.0,89070.0,84438.0,113643.0,89068.0,89071.0,89070.0,0.0,657.0,-5246.0,41.0,-496.0,0.0,1,657.0
213986,1,216.00,1544.00,5,1,11,10,2,8,6,21,1659.00,5,2,2,10,6,125335.0,132079.0,-6744.0,125335.0,115285.0,105778.0,125348.0,124799.0,125335.0,132079.0,119053.0,121375.0,132053.0,132082.0,132079.0,0.0,2976.0,-8853.0,39.0,-539.0,0.0,1,2976.0
203987,0,154.00,1560.00,5,2,10,10,2,8,6,21,1560.00,5,2,2,10,6,74013.0,73808.0,205.0,74013.0,67030.0,58110.0,74013.0,74013.0,74013.0,73808.0,67283.0,59547.0,73808.0,73808.0,73808.0,0.0,-458.0,-1642.0,0.0,0.0,0.0,0,0.0
213987,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,85586.0,84744.0,842.0,85586.0,89458.0,99624.0,85586.0,98437.0,85586.0,84744.0,89603.0,108191.0,84744.0,99385.0,84744.0,0.0,-987.0,-9409.0,0.0,-1790.0,0.0,0,0.0
203988,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,55365.0,54217.0,1148.0,55365.0,82534.0,52311.0,55365.0,63390.0,55365.0,54217.0,83350.0,56132.0,54217.0,63789.0,54217.0,0.0,-1964.0,-4969.0,0.0,-1547.0,0.0,0,0.0
213988,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,67550.0,65378.0,2172.0,67550.0,42486.0,83906.0,67550.0,67049.0,67550.0,65378.0,43350.0,91002.0,65378.0,65372.0,65378.0,0.0,-3036.0,-9268.0,0.0,-495.0,0.0,0,0.0
203989,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,95916.0,94737.0,1179.0,95916.0,103859.0,77148.0,95916.0,95916.0,95916.0,94737.0,105067.0,82337.0,94737.0,94737.0,94737.0,0.0,-2387.0,-6368.0,0.0,0.0,0.0,0,0.0
213989,1,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,97137.0,98541.0,-1404.0,97137.0,118179.0,97003.0,97137.0,96636.0,97137.0,98541.0,119682.0,102394.0,98541.0,98536.0,98541.0,0.0,-99.0,-3987.0,0.0,-496.0,0.0,0,0.0
203990,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,72838.0,76203.0,-3365.0,72838.0,68268.0,60013.0,72838.0,72838.0,72838.0,76203.0,73658.0,70513.0,76203.0,76203.0,76203.0,0.0,-2025.0,-7135.0,0.0,0.0,0.0,0,0.0
213990,1,187.00,1516.00,5,2,10,10,2,8,6,20,1516.00,5,2,2,10,6,65581.0,65584.0,-3.0,65581.0,68384.0,71450.0,65581.0,77683.0,65581.0,65584.0,75027.0,78049.0,65584.0,81738.0,65584.0,0.0,-6640.0,-6596.0,0.0,-4052.0,0.0,0,0.0
203991,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,98478.0,98799.0,-321.0,98478.0,83600.0,84697.0,98478.0,97979.0,98478.0,98799.0,84111.0,91762.0,98799.0,98796.0,98799.0,0.0,-190.0,-6744.0,0.0,-496.0,0.0,0,0.0
213991,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,84136.0,83083.0,1053.0,84136.0,55596.0,88483.0,84136.0,87847.0,84136.0,83083.0,56259.0,92713.0,83083.0,86343.0,83083.0,0.0,-1716.0,-5283.0,0.0,451.0,0.0,4,451.0
203992,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,73473.0,73768.0,-295.0,73473.0,58811.0,74874.0,73473.0,73473.0,73473.0,73768.0,60269.0,79323.0,73768.0,73768.0,73768.0,0.0,-1163.0,-4154.0,0.0,0.0,0.0,0,0.0
213992,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,75873.0,75791.0,82.0,75873.0,77115.0,78987.0,75873.0,75873.0,75873.0,75791.0,77879.0,86078.0,75791.0,75791.0,75791.0,0.0,-846.0,-7173.0,0.0,0.0,0.0,0,0.0
203993,0,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,93366.0,93211.0,155.0,93366.0,91825.0,115206.0,93366.0,92906.0,93366.0,93211.0,92878.0,123176.0,93211.0,93397.0,93211.0,0.0,-1208.0,-8125.0,0.0,-646.0,0.0,0,0.0
213993,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,43817.0,43630.0,187.0,43817.0,96072.0,38555.0,43817.0,43817.0,43817.0,43630.0,95341.0,42902.0,43630.0,43630.0,43630.0,0.0,544.0,-4534.0,0.0,0.0,0.0,1,544.0
203994,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,83860.0,83568.0,292.0,83860.0,66022.0,83073.0,83860.0,84113.0,83860.0,83568.0,66821.0,85964.0,83568.0,83556.0,83568.0,0.0,-1091.0,-3183.0,0.0,265.0,0.0,4,265.0
213994,1,154.00,1403.00,5,2,10,10,2,8,6,21,1403.00,5,2,2,10,6,51782.0,52007.0,-225.0,51782.0,68293.0,26814.0,51782.0,51775.0,51782.0,52007.0,67292.0,29452.0,52007.0,52016.0,52007.0,0.0,1226.0,-2413.0,0.0,-16.0,0.0,1,1226.0
203995,0,187.00,1405.00,4,2,11,10,2,8,6,21,1518.00,5,2,2,10,6,88524.0,89785.0,-1261.0,88524.0,77018.0,73336.0,88524.0,96110.0,88524.0,89785.0,77544.0,81221.0,89785.0,107787.0,89785.0,0.0,735.0,-6624.0,0.0,-10416.0,0.0,1,735.0
213995,1,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,91735.0,90360.0,1375.0,91735.0,133934.0,92522.0,91735.0,91234.0,91735.0,90360.0,135277.0,100406.0,90360.0,90355.0,90360.0,0.0,-2718.0,-9259.0,0.0,-496.0,0.0,0,0.0
203996,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,130505.0,131564.0,-1059.0,130505.0,57698.0,123503.0,130505.0,130004.0,130505.0,131564.0,59321.0,136184.0,131564.0,131559.0,131564.0,0.0,-564.0,-11622.0,0.0,-496.0,0.0,0,0.0
213996,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,99008.0,98117.0,891.0,99008.0,68981.0,110192.0,99008.0,117398.0,99008.0,98117.0,69460.0,116632.0,98117.0,118583.0,98117.0,0.0,-1370.0,-7331.0,0.0,-2076.0,0.0,0,0.0
203997,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,73433.0,72947.0,486.0,73433.0,66350.0,76466.0,73433.0,73433.0,73433.0,72947.0,63974.0,80860.0,72947.0,72947.0,72947.0,0.0,1890.0,-4880.0,0.0,0.0,0.0,1,1890.0
213997,1,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,43199.0,42960.0,239.0,43199.0,52035.0,80009.0,43199.0,47224.0,43199.0,42960.0,52793.0,84389.0,42960.0,45643.0,42960.0,0.0,-997.0,-4619.0,0.0,1342.0,0.0,4,1342.0
203998,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,87795.0,87499.0,296.0,87795.0,69120.0,107407.0,87795.0,87297.0,87795.0,87499.0,69819.0,112443.0,87499.0,87497.0,87499.0,0.0,-995.0,-5332.0,0.0,-496.0,0.0,0,0.0
213998,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,82680.0,82674.0,6.0,82680.0,41264.0,69851.0,82680.0,82680.0,82680.0,82674.0,41712.0,73737.0,82674.0,82674.0,82674.0,0.0,-454.0,-3892.0,0.0,0.0,0.0,0,0.0
203999,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,68773.0,67347.0,1426.0,68773.0,72657.0,59973.0,68773.0,68274.0,68773.0,67347.0,73872.0,63540.0,67347.0,67344.0,67347.0,0.0,-2641.0,-4993.0,0.0,-496.0,0.0,0,0.0
213999,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,73868.0,73464.0,404.0,73868.0,74464.0,72541.0,73868.0,67518.0,73868.0,73464.0,75033.0,76052.0,73464.0,68785.0,73464.0,0.0,-973.0,-3915.0,0.0,-1671.0,0.0,0,0.0
204000,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,78240.0,77828.0,412.0,78240.0,77185.0,81484.0,78240.0,78240.0,78240.0,77828.0,75800.0,87482.0,77828.0,77828.0,77828.0,0.0,973.0,-6410.0,0.0,0.0,0.0,1,973.0
214000,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,46732.0,44919.0,1813.0,46732.0,81570.0,38520.0,46732.0,46732.0,46732.0,44919.0,82492.0,42642.0,44919.0,44919.0,44919.0,0.0,-2735.0,-5935.0,0.0,0.0,0.0,0,0.0
204001,0,187.00,1671.00,5,2,10,10,2,8,6,21,1552.00,5,1,2,10,6,64699.0,57728.0,6971.0,64699.0,79670.0,86206.0,64699.0,62022.0,64699.0,57728.0,77086.0,82012.0,57728.0,55438.0,57728.0,0.0,-4387.0,-2777.0,0.0,-387.0,0.0,0,0.0
214001,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,63795.0,59990.0,3805.0,63795.0,43651.0,63381.0,63795.0,63795.0,63795.0,59990.0,43953.0,68386.0,59990.0,59990.0,59990.0,0.0,-4107.0,-8810.0,0.0,0.0,0.0,0,0.0
204002,0,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,119429.0,119732.0,-303.0,119429.0,54458.0,87758.0,119429.0,118931.0,119429.0,119732.0,56942.0,93503.0,119732.0,119730.0,119732.0,0.0,-2181.0,-5442.0,0.0,-496.0,0.0,0,0.0
214002,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,53057.0,53251.0,-194.0,53057.0,98553.0,53265.0,53057.0,87879.0,53057.0,53251.0,92917.0,56997.0,53251.0,87944.0,53251.0,0.0,5830.0,-3538.0,0.0,129.0,0.0,1,5830.0
204003,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,107616.0,107057.0,559.0,107616.0,151652.0,93990.0,107616.0,107115.0,107616.0,107057.0,152276.0,99184.0,107057.0,107052.0,107057.0,0.0,-1183.0,-5753.0,0.0,-496.0,0.0,0,0.0
214003,1,206.00,1622.00,5,2,10,10,2,8,6,21,1622.00,5,2,2,10,6,73080.0,70772.0,2308.0,73080.0,25750.0,110111.0,73080.0,72584.0,73080.0,70772.0,26630.0,118846.0,70772.0,70769.0,70772.0,0.0,-3188.0,-11043.0,0.0,-493.0,0.0,0,0.0
204004,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,79299.0,79844.0,-545.0,79299.0,68822.0,95099.0,79299.0,79299.0,79299.0,79844.0,70467.0,107776.0,79844.0,79844.0,79844.0,0.0,-1100.0,-12132.0,0.0,0.0,0.0,0,0.0
214004,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,99835.0,98970.0,865.0,99835.0,74595.0,98013.0,99835.0,70407.0,99835.0,98970.0,74120.0,107513.0,98970.0,70816.0,98970.0,0.0,-390.0,-10365.0,0.0,-1274.0,0.0,0,0.0
204005,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,66637.0,67151.0,-514.0,66637.0,67082.0,69699.0,66637.0,66637.0,66637.0,67151.0,68920.0,73940.0,67151.0,67151.0,67151.0,0.0,-1324.0,-3727.0,0.0,0.0,0.0,0,0.0
214005,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,98156.0,97641.0,515.0,98156.0,71665.0,103063.0,98156.0,115625.0,98156.0,97641.0,71713.0,109216.0,97641.0,117252.0,97641.0,0.0,-563.0,-6668.0,0.0,-2142.0,0.0,0,0.0
204006,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,53502.0,52726.0,776.0,53502.0,73997.0,60659.0,53502.0,53502.0,53502.0,52726.0,73970.0,65913.0,52726.0,52726.0,52726.0,0.0,-749.0,-6030.0,0.0,0.0,0.0,0,0.0
214006,1,206.00,1613.00,5,2,10,10,2,8,6,20,1613.00,5,2,2,10,6,39088.0,40292.0,-1204.0,39088.0,39221.0,76603.0,39088.0,38635.0,39088.0,40292.0,42060.0,88098.0,40292.0,40285.0,40292.0,0.0,-1635.0,-10291.0,0.0,-446.0,0.0,0,0.0
204007,0,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,118278.0,118128.0,150.0,118278.0,84836.0,115003.0,118278.0,120124.0,118278.0,118128.0,85641.0,122275.0,118128.0,121112.0,118128.0,0.0,-955.0,-7422.0,0.0,-1138.0,0.0,0,0.0
214007,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,116043.0,112718.0,3325.0,116043.0,131198.0,99046.0,116043.0,115545.0,116043.0,112718.0,125573.0,103149.0,112718.0,112716.0,112718.0,0.0,2300.0,-7428.0,0.0,-496.0,0.0,1,2300.0
204008,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,106163.0,105844.0,319.0,106163.0,100276.0,97498.0,106163.0,106163.0,106163.0,105844.0,99901.0,103889.0,105844.0,105844.0,105844.0,0.0,56.0,-6710.0,0.0,0.0,0.0,1,56.0
214008,1,154.00,1274.00,4,2,11,10,2,8,6,21,1387.00,5,2,2,10,6,67473.0,71862.0,-4389.0,67473.0,107932.0,73967.0,67473.0,67473.0,67473.0,71862.0,108042.0,78749.0,71862.0,71862.0,71862.0,0.0,4279.0,-393.0,0.0,0.0,0.0,1,4279.0
204009,0,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,71637.0,71443.0,194.0,71637.0,73313.0,85774.0,71637.0,80622.0,71637.0,71443.0,75067.0,89721.0,71443.0,81479.0,71443.0,0.0,-1948.0,-4141.0,0.0,-1051.0,0.0,0,0.0
214009,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,114402.0,114442.0,-40.0,114402.0,110160.0,88561.0,114402.0,113901.0,114402.0,114442.0,111214.0,96240.0,114442.0,114436.0,114442.0,0.0,-1014.0,-7639.0,0.0,-495.0,0.0,0,0.0
204010,0,187.00,1676.00,5,2,10,10,2,8,6,21,1676.00,5,2,2,10,6,117873.0,118058.0,-185.0,117873.0,55144.0,78342.0,117873.0,125829.0,117873.0,118058.0,49439.0,81685.0,118058.0,127045.0,118058.0,0.0,5890.0,-3158.0,0.0,-1031.0,0.0,1,5890.0
214010,1,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,111894.0,110781.0,1113.0,111894.0,76834.0,111627.0,111894.0,115429.0,111894.0,110781.0,78366.0,117577.0,110781.0,115932.0,110781.0,0.0,-2645.0,-7063.0,0.0,-1616.0,0.0,0,0.0
204011,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,49338.0,49958.0,-620.0,49338.0,65613.0,34903.0,49338.0,48837.0,49338.0,49958.0,67338.0,37830.0,49958.0,49953.0,49958.0,0.0,-1105.0,-2307.0,0.0,-496.0,0.0,0,0.0
214011,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,63461.0,63486.0,-25.0,63461.0,122675.0,64869.0,63461.0,63461.0,63461.0,63486.0,122922.0,68162.0,63486.0,63486.0,63486.0,0.0,-222.0,-3268.0,0.0,0.0,0.0,0,0.0
204012,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,107974.0,107700.0,274.0,107974.0,106064.0,101137.0,107974.0,100375.0,107974.0,107700.0,97218.0,106799.0,107700.0,102591.0,107700.0,0.0,8572.0,-5936.0,0.0,-2490.0,0.0,1,8572.0
214012,1,216.00,1674.00,5,2,10,10,2,8,6,21,1674.00,5,2,2,10,6,136272.0,136326.0,-54.0,136272.0,77996.0,127699.0,136272.0,135775.0,136272.0,136326.0,78563.0,139688.0,136326.0,136324.0,136326.0,0.0,-513.0,-11935.0,0.0,-495.0,0.0,0,0.0
204013,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,89672.0,89672.0,0.0,89672.0,95632.0,102368.0,89672.0,89672.0,89672.0,89672.0,96560.0,109855.0,89672.0,89672.0,89672.0,0.0,-928.0,-7487.0,0.0,0.0,0.0,0,0.0
214013,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,115884.0,116214.0,-330.0,115884.0,106703.0,110962.0,115884.0,115383.0,115884.0,116214.0,107688.0,118215.0,116214.0,116209.0,116214.0,0.0,-655.0,-6923.0,0.0,-496.0,0.0,0,0.0
204014,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,87325.0,87015.0,310.0,87325.0,80659.0,87244.0,87325.0,77864.0,87325.0,87015.0,81584.0,94836.0,87015.0,78154.0,87015.0,0.0,-1235.0,-7902.0,0.0,-600.0,0.0,0,0.0
214014,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,130386.0,130806.0,-420.0,130386.0,140818.0,134577.0,130386.0,129888.0,130386.0,130806.0,141471.0,146149.0,130806.0,130804.0,130806.0,0.0,-233.0,-11152.0,0.0,-496.0,0.0,0,0.0
204015,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,38765.0,38782.0,-17.0,38765.0,49967.0,39422.0,38765.0,38266.0,38765.0,38782.0,51473.0,42436.0,38782.0,38778.0,38782.0,0.0,-1489.0,-2997.0,0.0,-495.0,0.0,0,0.0
214015,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,105088.0,104249.0,839.0,105088.0,63397.0,128688.0,105088.0,104587.0,105088.0,104249.0,63804.0,138452.0,104249.0,104243.0,104249.0,0.0,-1246.0,-10603.0,0.0,-495.0,0.0,0,0.0
204016,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,54295.0,51989.0,2306.0,54295.0,104034.0,73087.0,54295.0,47657.0,54295.0,51989.0,104014.0,71749.0,51989.0,48784.0,51989.0,0.0,-2286.0,-968.0,0.0,-3433.0,0.0,0,0.0
