seed,opp_type,p_milk,cash,cows,sheep,shed_wheat,hands,quads,day,unwatered,mature,opp_cash,opp_cows,opp_sheep,opp_quads,opp_workers,opp_straws,score_a0,score_a1,score_a2,score_a3,score_a4,score_a5,best_a,gain_vs_a0,alpha_label
178768,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,115970.0,40250.0,91759.0,115970.0,115474.0,115970.0,0,0.0,0
178769,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,103597.0,80002.0,78327.0,103597.0,103101.0,103597.0,0,0.0,0
178770,2,206.00,1594.00,5,2,10,10,2,8,6,21,1497.00,4,2,2,10,6,93829.0,92652.0,81456.0,93829.0,93330.0,93829.0,0,0.0,0
178771,2,187.00,1551.00,4,2,11,10,2,8,6,21,1647.00,5,2,2,10,6,150373.0,107769.0,78462.0,150373.0,146339.0,150373.0,0,0.0,0
178772,2,154.00,1450.00,5,2,10,10,2,8,6,21,1429.00,5,2,2,10,6,70365.0,60491.0,70466.0,70365.0,70599.0,70365.0,4,234.0,0
178773,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,109586.0,104476.0,105688.0,109586.0,108461.0,109586.0,0,0.0,0
178774,2,216.00,1650.00,5,2,10,10,2,8,6,21,1629.00,5,2,2,10,6,96933.0,103062.0,96549.0,96933.0,96435.0,96933.0,1,6129.0,2
178775,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,102563.0,32359.0,116181.0,102563.0,110447.0,102563.0,2,13618.0,2
178776,2,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,91374.0,88513.0,82820.0,91374.0,94592.0,91374.0,4,3218.0,2
178777,2,154.00,1383.00,5,2,10,10,2,8,6,21,1363.00,5,2,2,10,6,25004.0,107259.0,34781.0,25004.0,25004.0,25004.0,1,82255.0,2
178778,2,154.00,1383.00,5,2,10,10,2,8,6,21,1363.00,5,2,2,10,6,42522.0,77120.0,50418.0,42522.0,42522.0,42522.0,1,34598.0,2
178779,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,91379.0,102562.0,63503.0,91379.0,91379.0,91379.0,1,11183.0,2
178780,2,154.00,1450.00,5,2,10,10,2,8,6,21,1429.00,5,2,2,10,6,90063.0,70018.0,74772.0,90063.0,90315.0,90063.0,4,252.0,0
178781,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,36594.0,67873.0,37362.0,36594.0,49617.0,36594.0,1,31279.0,2
178782,2,187.00,1656.00,5,2,10,10,2,8,6,21,1636.00,5,2,2,10,6,123567.0,51484.0,121181.0,123567.0,110015.0,123567.0,0,0.0,0
178783,2,154.00,1450.00,5,2,10,10,2,8,6,21,1429.00,5,2,2,10,6,73069.0,98292.0,72329.0,73069.0,73326.0,73069.0,1,25223.0,2
178784,2,187.00,1517.00,5,2,10,10,2,8,6,21,1495.00,5,2,2,10,6,79002.0,63254.0,96674.0,79002.0,66598.0,79002.0,2,17672.0,2
178785,2,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,64070.0,84627.0,62275.0,64070.0,117098.0,64070.0,4,53028.0,2
178786,2,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,75538.0,77224.0,54226.0,75538.0,69009.0,75538.0,1,1686.0,1
178787,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,60327.0,74308.0,48283.0,60327.0,60327.0,60327.0,1,13981.0,2
178788,2,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,102033.0,99812.0,94154.0,102033.0,101535.0,102033.0,0,0.0,0
178789,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,89175.0,121422.0,117066.0,89175.0,88677.0,89175.0,1,32247.0,2
178790,2,206.00,1680.00,5,2,10,10,2,8,6,21,1596.00,4,2,2,10,6,95190.0,106901.0,93366.0,95190.0,94691.0,95190.0,1,11711.0,2
178791,2,216.00,1650.00,5,2,10,10,2,8,6,21,1629.00,5,2,2,10,6,109774.0,122957.0,108519.0,109774.0,109276.0,109774.0,1,13183.0,2
178792,2,216.00,1650.00,5,2,10,10,2,8,6,21,1629.00,5,2,2,10,6,116360.0,80477.0,115488.0,116360.0,115859.0,116360.0,0,0.0,0
178793,2,216.00,1650.00,5,2,10,10,2,8,6,21,1629.00,5,2,2,10,6,148807.0,140665.0,139674.0,148807.0,148309.0,148807.0,0,0.0,0
178794,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,39712.0,34207.0,44682.0,39712.0,39712.0,39712.0,2,4970.0,2
178795,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,61382.0,78833.0,64250.0,61382.0,61382.0,61382.0,1,17451.0,2
178796,2,206.00,1598.00,5,2,10,10,2,8,6,21,1577.00,5,2,2,10,6,103855.0,98237.0,83435.0,103855.0,103354.0,103855.0,0,0.0,0
178797,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,38808.0,70361.0,37447.0,38808.0,38808.0,38808.0,1,31553.0,2
178798,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,82407.0,95725.0,101083.0,82407.0,119672.0,82407.0,4,37265.0,2
178799,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,102405.0,112908.0,85993.0,102405.0,101908.0,102405.0,1,10503.0,2
178800,2,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,60326.0,85760.0,59744.0,60326.0,60663.0,60326.0,1,25434.0,2
178801,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,54394.0,68404.0,59866.0,54394.0,54394.0,54394.0,1,14010.0,2
178802,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,124719.0,78190.0,83553.0,124719.0,124222.0,124719.0,0,0.0,0
178803,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,76184.0,93771.0,70998.0,76184.0,75639.0,76184.0,1,17587.0,2
178804,2,206.00,1669.00,5,2,10,10,2,8,6,21,1648.00,5,2,2,10,6,82272.0,122140.0,97128.0,82272.0,81771.0,82272.0,1,39868.0,2
178805,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,109827.0,107193.0,73811.0,109827.0,109827.0,109827.0,0,0.0,0
178806,2,154.00,1540.00,5,2,10,10,2,8,6,21,1518.00,5,2,2,10,6,55696.0,74528.0,61124.0,55696.0,55696.0,55696.0,1,18832.0,2
178807,2,154.00,1549.00,5,2,10,10,2,8,6,21,1527.00,5,2,2,10,6,57329.0,119706.0,59569.0,57329.0,57329.0,57329.0,1,62377.0,2
178808,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,69645.0,68321.0,88885.0,69645.0,83850.0,69645.0,2,19240.0,2
178809,2,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,83422.0,82926.0,95918.0,83422.0,81854.0,83422.0,2,12496.0,2
178810,2,154.00,1265.00,4,2,11,10,2,8,6,21,1348.00,5,2,2,10,6,87869.0,87065.0,80013.0,87869.0,87869.0,87869.0,0,0.0,0
178811,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,52963.0,102119.0,65688.0,52963.0,52963.0,52963.0,1,49156.0,2
178812,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,50588.0,111829.0,71578.0,50588.0,50588.0,50588.0,1,61241.0,2
178813,2,187.00,1502.00,5,2,10,10,2,8,6,21,1361.00,5,1,2,10,6,73745.0,146743.0,47516.0,73745.0,84608.0,73745.0,1,72998.0,2
178814,2,206.00,1682.00,5,2,10,10,2,8,6,21,1660.00,5,2,2,10,6,92341.0,137877.0,92648.0,92341.0,91840.0,92341.0,1,45536.0,2
178815,2,216.00,1539.00,4,2,11,10,2,8,6,21,1631.00,5,2,2,10,6,111391.0,110450.0,77468.0,111387.0,110847.0,111391.0,0,0.0,0
178816,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,36099.0,86206.0,35567.0,36099.0,36099.0,36099.0,1,50107.0,2
178817,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,70748.0,67216.0,93206.0,70748.0,70251.0,70748.0,2,22458.0,2
178818,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,120896.0,126907.0,122440.0,120896.0,120398.0,120896.0,1,6011.0,2
178819,2,187.00,1656.00,5,2,10,10,2,8,6,21,1636.00,5,2,2,10,6,67927.0,58564.0,82833.0,67927.0,67999.0,67927.0,2,14906.0,2
178820,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,70172.0,61634.0,79080.0,70172.0,70172.0,70172.0,2,8908.0,2
178821,2,154.00,1540.00,5,2,10,10,2,8,6,21,1518.00,5,2,2,10,6,76547.0,95773.0,80920.0,76547.0,76547.0,76547.0,1,19226.0,2
178822,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,53596.0,66269.0,49566.0,53596.0,53596.0,53596.0,1,12673.0,2
178823,2,216.00,1645.00,5,2,10,10,2,8,6,21,1616.00,5,2,2,10,6,119114.0,151457.0,114223.0,119114.0,118616.0,119114.0,1,32343.0,2
178824,2,216.00,1650.00,5,2,10,10,2,8,6,21,1629.00,5,2,2,10,6,134750.0,101173.0,124160.0,134750.0,134249.0,134750.0,0,0.0,0
178825,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,93896.0,69070.0,99012.0,93896.0,105763.0,93896.0,4,11867.0,2
178826,2,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,47932.0,47576.0,59086.0,47932.0,53905.0,47932.0,2,11154.0,2
178827,2,206.00,1484.00,4,2,11,10,2,8,6,21,1567.00,5,2,2,10,6,91282.0,92856.0,58642.0,91282.0,91109.0,91282.0,1,1574.0,1
178828,2,206.00,1669.00,5,2,10,10,2,8,6,21,1648.00,5,2,2,10,6,109582.0,41427.0,109028.0,109582.0,109084.0,109582.0,0,0.0,0
178829,2,206.00,1593.00,4,2,11,10,2,8,6,21,1564.00,5,2,2,10,6,95001.0,102281.0,91349.0,95001.0,94529.0,95001.0,1,7280.0,2
178830,2,154.00,1383.00,5,2,10,10,2,8,6,21,1363.00,5,2,2,10,6,29497.0,96092.0,49440.0,29497.0,29497.0,29497.0,1,66595.0,2
178831,2,206.00,1669.00,5,2,10,10,2,8,6,21,1648.00,5,2,2,10,6,113309.0,112970.0,103518.0,113309.0,112811.0,113309.0,0,0.0,0
178832,2,187.00,1665.00,5,2,10,10,2,8,6,21,1643.00,5,2,2,10,6,68534.0,51628.0,96128.0,68534.0,68224.0,68534.0,2,27594.0,2
178833,2,154.00,1450.00,5,2,10,10,2,8,6,21,1429.00,5,2,2,10,6,97962.0,151677.0,123952.0,97962.0,98180.0,97962.0,1,53715.0,2
178834,2,154.00,1549.00,5,2,10,10,2,8,6,21,1527.00,5,2,2,10,6,65358.0,103632.0,69986.0,65358.0,65358.0,65358.0,1,38274.0,2
178835,2,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,119368.0,95698.0,95127.0,119368.0,58613.0,119368.0,0,0.0,0
178836,2,206.00,1611.00,5,2,10,10,2,8,6,21,1589.00,5,2,2,10,6,75021.0,60326.0,65088.0,75021.0,74521.0,75021.0,0,0.0,0
178837,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,100934.0,42100.0,98979.0,100934.0,100436.0,100934.0,0,0.0,0
178838,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,118133.0,117579.0,94308.0,118133.0,117635.0,118133.0,0,0.0,0
178839,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,73865.0,92972.0,70923.0,73865.0,82386.0,73865.0,1,19107.0,2
178840,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,103180.0,77024.0,69187.0,103180.0,103180.0,103180.0,0,0.0,0
178841,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,64771.0,77852.0,77386.0,64771.0,54936.0,64771.0,1,13081.0,2
178842,2,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,129668.0,116996.0,109405.0,129668.0,129171.0,129668.0,0,0.0,0
178843,2,206.00,1486.00,5,1,11,10,2,8,6,21,1580.00,5,2,2,10,6,98232.0,110489.0,79747.0,98226.0,107957.0,98232.0,1,12257.0,2
178844,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,77723.0,57090.0,73586.0,77723.0,77723.0,77723.0,0,0.0,0
178845,2,187.00,1502.00,5,2,10,10,2,8,6,21,1361.00,5,1,2,10,6,90516.0,77008.0,71410.0,90516.0,79080.0,90516.0,0,0.0,0
178846,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,66951.0,55856.0,73440.0,66951.0,66951.0,66951.0,2,6489.0,2
178847,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,101427.0,116107.0,94361.0,101427.0,101427.0,101427.0,1,14680.0,2
178848,2,154.00,1379.00,5,2,10,10,2,8,6,21,1358.00,5,2,2,10,6,33266.0,50114.0,41649.0,33266.0,33266.0,33266.0,1,16848.0,2
178849,2,187.00,1501.00,5,2,10,10,2,8,6,21,1362.00,4,2,2,10,6,74052.0,59803.0,54586.0,74052.0,87314.0,74052.0,4,13262.0,2
178850,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,105902.0,86390.0,94232.0,105902.0,105405.0,105902.0,0,0.0,0
178851,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,75649.0,42008.0,68584.0,75649.0,75649.0,75649.0,0,0.0,0
178852,2,206.00,1669.00,5,2,10,10,2,8,6,21,1648.00,5,2,2,10,6,157682.0,76919.0,104728.0,157682.0,157184.0,157682.0,0,0.0,0
178853,2,206.00,1611.00,5,2,10,10,2,8,6,21,1589.00,5,2,2,10,6,115792.0,116136.0,118421.0,115792.0,115293.0,115792.0,2,2629.0,2
178854,2,216.00,1650.00,5,2,10,10,2,8,6,21,1629.00,5,2,2,10,6,111728.0,125044.0,95022.0,111728.0,111227.0,111728.0,1,13316.0,2
178855,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,141154.0,55098.0,112976.0,141154.0,140656.0,141154.0,0,0.0,0
178856,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,95509.0,105884.0,91589.0,95509.0,99860.0,95509.0,1,10375.0,2
178857,2,187.00,1501.00,5,2,10,10,2,8,6,21,1362.00,4,2,2,10,6,73181.0,82106.0,53497.0,73181.0,85048.0,73181.0,4,11867.0,2
178858,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,76554.0,57518.0,71836.0,76554.0,76554.0,76554.0,0,0.0,0
178859,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,82546.0,42700.0,75193.0,82546.0,58560.0,82546.0,0,0.0,0
178860,2,216.00,1650.00,5,2,10,10,2,8,6,21,1629.00,5,2,2,10,6,92180.0,65207.0,117201.0,92180.0,91679.0,92180.0,2,25021.0,2
178861,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,75837.0,84658.0,72544.0,75837.0,75837.0,75837.0,1,8821.0,2
178862,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,44705.0,77354.0,44151.0,44705.0,44705.0,44705.0,1,32649.0,2
178863,2,206.00,1682.00,5,2,10,10,2,8,6,21,1660.00,5,2,2,10,6,73338.0,72018.0,82760.0,73338.0,72837.0,73338.0,2,9422.0,2
178864,2,154.00,1379.00,5,2,10,10,2,8,6,21,1358.00,5,2,2,10,6,36655.0,51208.0,41796.0,36655.0,36655.0,36655.0,1,14553.0,2
178865,2,154.00,1396.00,5,2,10,10,2,8,6,21,1256.00,5,1,2,10,6,30928.0,90294.0,25125.0,30928.0,30928.0,30928.0,1,59366.0,2
178866,2,154.00,1549.00,5,2,10,10,2,8,6,21,1527.00,5,2,2,10,6,85495.0,77237.0,63172.0,85495.0,85495.0,85495.0,0,0.0,0
178867,2,154.00,1383.00,5,2,10,10,2,8,6,21,1363.00,5,2,2,10,6,36071.0,22784.0,35270.0,36071.0,36071.0,36071.0,0,0.0,0
178868,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,86479.0,37917.0,69508.0,86479.0,85982.0,86479.0,0,0.0,0
178869,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,73220.0,58539.0,53235.0,73220.0,94112.0,73220.0,4,20892.0,2
178870,2,154.00,1269.00,5,1,11,10,2,8,6,21,1367.00,5,2,2,10,6,43487.0,91257.0,57683.0,43487.0,43487.0,43487.0,1,47770.0,2
178871,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,96036.0,122665.0,75190.0,96036.0,95538.0,96036.0,1,26629.0,2
178872,2,154.00,1453.00,5,2,10,10,2,8,6,21,1317.00,5,1,2,10,6,73514.0,77507.0,66229.0,73514.0,73755.0,73514.0,1,3993.0,2
178873,2,216.00,1650.00,5,2,10,10,2,8,6,21,1629.00,5,2,2,10,6,105191.0,145500.0,100910.0,105191.0,104690.0,105191.0,1,40309.0,2
178874,2,206.00,1595.00,5,2,10,10,2,8,6,21,1456.00,4,2,2,10,6,100650.0,115330.0,103163.0,100650.0,100152.0,100650.0,1,14680.0,2
178875,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,107418.0,76110.0,91282.0,107418.0,106921.0,107418.0,0,0.0,0
178876,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,71129.0,97757.0,70747.0,71129.0,71129.0,71129.0,1,26628.0,2
178877,2,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,90686.0,73520.0,67199.0,90686.0,53825.0,90686.0,0,0.0,0
178878,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,64558.0,54952.0,66728.0,64558.0,64558.0,64558.0,2,2170.0,2
178879,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,95475.0,86219.0,103728.0,95475.0,94977.0,95475.0,2,8253.0,2
178880,2,154.00,1392.00,5,2,10,10,2,8,6,21,1370.00,5,2,2,10,6,22351.0,35665.0,19572.0,22351.0,22351.0,22351.0,1,13314.0,2
178881,2,216.00,1645.00,5,2,10,10,2,8,6,21,1616.00,5,2,2,10,6,121402.0,72091.0,89406.0,121402.0,120904.0,121402.0,0,0.0,0
178882,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,37236.0,42732.0,48852.0,37236.0,37236.0,37236.0,2,11616.0,2
178883,2,154.00,1450.00,5,2,10,10,2,8,6,21,1429.00,5,2,2,10,6,83461.0,90170.0,100287.0,83461.0,83712.0,83461.0,2,16826.0,2
178884,2,206.00,1669.00,5,2,10,10,2,8,6,21,1648.00,5,2,2,10,6,109847.0,108517.0,109270.0,109847.0,109349.0,109847.0,0,0.0,0
178885,2,206.00,1489.00,5,1,11,10,2,8,6,21,1473.00,4,2,2,10,6,80633.0,20973.0,99835.0,80624.0,80026.0,80633.0,2,19202.0,2
178886,2,154.00,1383.00,5,2,10,10,2,8,6,21,1363.00,5,2,2,10,6,26815.0,64253.0,29560.0,26815.0,26815.0,26815.0,1,37438.0,2
178887,2,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,106296.0,102336.0,118799.0,106296.0,105799.0,106296.0,2,12503.0,2
178888,2,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,92742.0,92246.0,104526.0,92742.0,120004.0,92742.0,4,27262.0,2
178889,2,154.00,1379.00,5,2,10,10,2,8,6,21,1358.00,5,2,2,10,6,52123.0,63115.0,30338.0,52123.0,52123.0,52123.0,1,10992.0,2
178890,2,154.00,1463.00,5,2,10,10,2,8,6,21,1441.00,5,2,2,10,6,62043.0,45933.0,55415.0,62043.0,64613.0,62043.0,4,2570.0,2
178891,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,86778.0,130446.0,110507.0,86778.0,86280.0,86778.0,1,43668.0,2
178892,2,216.00,1650.00,5,2,10,10,2,8,6,21,1629.00,5,2,2,10,6,127589.0,132741.0,114755.0,127589.0,127088.0,127589.0,1,5152.0,2
178893,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,86711.0,77171.0,60286.0,86711.0,86711.0,86711.0,0,0.0,0
178894,2,216.00,1654.00,5,2,10,10,2,8,6,21,1634.00,5,2,2,10,6,117905.0,64280.0,115717.0,117905.0,117407.0,117905.0,0,0.0,0
178895,2,216.00,1663.00,5,2,10,10,2,8,6,21,1641.00,5,2,2,10,6,127884.0,67656.0,110933.0,127884.0,127383.0,127884.0,0,0.0,0
178896,2,187.00,1665.00,5,2,10,10,2,8,6,21,1643.00,5,2,2,10,6,157675.0,110866.0,126131.0,157675.0,138389.0,157675.0,0,0.0,0
178897,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,66311.0,42351.0,78056.0,66311.0,66311.0,66311.0,2,11745.0,2
178898,2,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,86549.0,44903.0,64045.0,86549.0,79564.0,86549.0,0,0.0,0
178899,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,86464.0,60663.0,97507.0,86464.0,80171.0,86464.0,2,11043.0,2
178900,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,53317.0,102559.0,52706.0,53317.0,53317.0,53317.0,1,49242.0,2
178901,2,216.00,1654.00,5,2,10,10,2,8,6,21,1634.00,5,2,2,10,6,117910.0,57538.0,107334.0,117910.0,117412.0,117910.0,0,0.0,0
178902,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,53584.0,66043.0,55367.0,53584.0,53584.0,53584.0,1,12459.0,2
178903,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,91271.0,85270.0,85499.0,91271.0,49621.0,91271.0,0,0.0,0
178904,2,216.00,1654.00,5,2,10,10,2,8,6,21,1634.00,5,2,2,10,6,114624.0,120445.0,119898.0,114624.0,114123.0,114624.0,1,5821.0,2
178905,2,206.00,1669.00,5,2,10,10,2,8,6,21,1648.00,5,2,2,10,6,145508.0,102731.0,116821.0,145508.0,145010.0,145508.0,0,0.0,0
178906,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,27111.0,26468.0,18452.0,27111.0,27111.0,27111.0,0,0.0,0
178907,2,154.00,1379.00,5,2,10,10,2,8,6,21,1358.00,5,2,2,10,6,58025.0,52496.0,64707.0,58025.0,58025.0,58025.0,2,6682.0,2
178908,2,216.00,1645.00,5,2,10,10,2,8,6,21,1616.00,5,2,2,10,6,119910.0,102007.0,125627.0,119910.0,119412.0,119910.0,2,5717.0,2
178909,2,206.00,1598.00,5,2,10,10,2,8,6,21,1577.00,5,2,2,10,6,67408.0,99742.0,72916.0,67408.0,66910.0,67408.0,1,32334.0,2
178910,2,216.00,1650.00,5,2,10,10,2,8,6,21,1629.00,5,2,2,10,6,56900.0,85070.0,56630.0,56900.0,56399.0,56900.0,1,28170.0,2
178911,2,187.00,1517.00,5,2,10,10,2,8,6,21,1495.00,5,2,2,10,6,87455.0,85986.0,78452.0,87455.0,76122.0,87455.0,0,0.0,0
178912,2,206.00,1611.00,5,2,10,10,2,8,6,21,1589.00,5,2,2,10,6,57349.0,63802.0,68299.0,57349.0,56849.0,57349.0,2,10950.0,2
178913,2,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,100989.0,127685.0,110833.0,100989.0,93227.0,100989.0,1,26696.0,2
178914,2,206.00,1669.00,5,2,10,10,2,8,6,21,1648.00,5,2,2,10,6,75928.0,78755.0,75323.0,75928.0,75427.0,75928.0,1,2827.0,2
178915,2,154.00,1540.00,5,2,10,10,2,8,6,21,1518.00,5,2,2,10,6,67924.0,93604.0,52375.0,67924.0,67924.0,67924.0,1,25680.0,2
178916,2,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,52585.0,101312.0,61315.0,52585.0,65079.0,52585.0,1,48727.0,2
178917,2,154.00,1383.00,5,2,10,10,2,8,6,21,1363.00,5,2,2,10,6,46007.0,57805.0,60774.0,46007.0,46007.0,46007.0,2,14767.0,2
178918,2,187.00,1517.00,5,2,10,10,2,8,6,21,1495.00,5,2,2,10,6,66141.0,103314.0,72377.0,66141.0,77233.0,66141.0,1,37173.0,2
178919,2,154.00,1450.00,5,2,10,10,2,8,6,21,1429.00,5,2,2,10,6,96499.0,68543.0,70249.0,96499.0,96742.0,96499.0,4,243.0,0
178920,2,216.00,1645.00,5,2,10,10,2,8,6,21,1616.00,5,2,2,10,6,109969.0,134313.0,95142.0,109969.0,109467.0,109969.0,1,24344.0,2
178921,2,154.00,1450.00,5,2,10,10,2,8,6,21,1429.00,5,2,2,10,6,56002.0,38717.0,60227.0,56002.0,56261.0,56002.0,2,4225.0,2
178922,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,87968.0,41861.0,73867.0,87968.0,87968.0,87968.0,0,0.0,0
178923,2,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,63423.0,118334.0,96001.0,63423.0,61077.0,63423.0,1,54911.0,2
178924,2,206.00,1611.00,5,2,10,10,2,8,6,21,1589.00,5,2,2,10,6,70343.0,79365.0,90729.0,70343.0,69841.0,70343.0,2,20386.0,2
178925,2,216.00,1654.00,5,2,10,10,2,8,6,21,1634.00,5,2,2,10,6,133964.0,116217.0,128127.0,133964.0,133463.0,133964.0,0,0.0,0
178926,2,187.00,1501.00,5,2,10,10,2,8,6,21,1362.00,4,2,2,10,6,117448.0,97719.0,100475.0,117448.0,89395.0,117448.0,0,0.0,0
178927,2,154.00,1265.00,4,2,11,10,2,8,6,21,1348.00,5,2,2,10,6,65874.0,45585.0,57928.0,65874.0,65874.0,65874.0,0,0.0,0
178928,2,154.00,1383.00,5,2,10,10,2,8,6,20,1363.00,4,2,2,10,6,67430.0,45598.0,55692.0,67430.0,67430.0,67430.0,0,0.0,0
178929,2,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,89190.0,75878.0,78922.0,89190.0,81310.0,89190.0,0,0.0,0
178930,2,206.00,1598.00,5,2,10,10,2,8,6,21,1577.00,5,2,2,10,6,84870.0,137887.0,91212.0,84870.0,84372.0,84870.0,1,53017.0,2
178931,2,154.00,1379.00,5,2,10,10,2,8,6,21,1358.00,5,2,2,10,6,66346.0,95779.0,75021.0,66346.0,66346.0,66346.0,1,29433.0,2
178932,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,125538.0,136124.0,115590.0,125538.0,125041.0,125538.0,1,10586.0,2
