seed,opp_type,base_hero,base_opp,base_margin,best_action,max_margin_delta
401882,0,114176.0,113125.0,1051.0,0,0.0
411882,1,83866.0,79647.0,4219.0,0,0.0
401883,0,129589.0,129686.0,-97.0,0,0.0
411883,1,69478.0,71568.0,-2090.0,7,2543.0
401884,0,63580.0,63402.0,178.0,7,1514.0
411884,1,50894.0,47431.0,3463.0,0,0.0
401885,0,53372.0,53926.0,-554.0,11,407.0
411885,1,83172.0,82963.0,209.0,2,522.0
401886,0,32098.0,31668.0,430.0,11,93.0
411886,1,51969.0,51797.0,172.0,1,2786.0
401887,0,71404.0,76198.0,-4794.0,1,5214.0
411887,1,86295.0,81709.0,4586.0,0,0.0
401888,0,70402.0,67268.0,3134.0,2,2292.0
411888,1,133093.0,125272.0,7821.0,0,0.0
401889,0,113703.0,113872.0,-169.0,0,0.0
411889,1,70549.0,70095.0,454.0,7,81.0
401890,0,135363.0,136747.0,-1384.0,1,205.0
411890,1,89764.0,89353.0,411.0,0,0.0
401891,0,90305.0,84536.0,5769.0,7,3546.0
411891,1,69032.0,68888.0,144.0,7,3519.0
401892,0,112370.0,114236.0,-1866.0,0,0.0
411892,1,69466.0,69049.0,417.0,11,260.0
401893,0,37074.0,36692.0,382.0,11,146.0
411893,1,56581.0,57195.0,-614.0,2,1086.0
401894,0,25152.0,25579.0,-427.0,7,633.0
411894,1,58623.0,54514.0,4109.0,0,0.0
401895,0,61553.0,61795.0,-242.0,1,1917.0
411895,1,65542.0,64911.0,631.0,0,0.0
401896,0,33329.0,33943.0,-614.0,7,254.0
411896,1,91720.0,92621.0,-901.0,1,949.0
401897,0,106407.0,106234.0,173.0,1,716.0
411897,1,116988.0,120116.0,-3128.0,7,536.0
401898,0,108958.0,109709.0,-751.0,2,556.0
411898,1,72469.0,71856.0,613.0,0,0.0
401899,0,52637.0,53607.0,-970.0,7,2218.0
411899,1,87179.0,85407.0,1772.0,2,6745.0
401900,0,77032.0,89064.0,-12032.0,1,5616.0
411900,1,36298.0,36456.0,-158.0,1,840.0
401901,0,79320.0,79555.0,-235.0,7,1719.0
411901,1,78257.0,76742.0,1515.0,7,131.0
401902,0,62717.0,60918.0,1799.0,0,0.0
411902,1,80634.0,80240.0,394.0,7,2096.0
401903,0,104381.0,105117.0,-736.0,11,80.0
411903,1,120973.0,121189.0,-216.0,0,0.0
401904,0,80243.0,80343.0,-100.0,7,2849.0
411904,1,60096.0,54083.0,6013.0,11,232.0
401905,0,132357.0,132161.0,196.0,0,0.0
411905,1,81491.0,80962.0,529.0,0,0.0
401906,0,103253.0,101841.0,1412.0,0,0.0
411906,1,76484.0,76416.0,68.0,7,1582.0
401907,0,79041.0,78682.0,359.0,0,0.0
411907,1,33310.0,33126.0,184.0,11,574.0
401908,0,91122.0,91493.0,-371.0,0,0.0
411908,1,74233.0,76399.0,-2166.0,2,951.0
401909,0,49534.0,50005.0,-471.0,2,1214.0
411909,1,132282.0,132695.0,-413.0,0,0.0
401910,0,115594.0,117659.0,-2065.0,0,0.0
411910,1,99092.0,99389.0,-297.0,4,128.0
401911,0,66956.0,67138.0,-182.0,0,0.0
411911,1,76065.0,75748.0,317.0,7,1767.0
401912,0,112969.0,112796.0,173.0,0,0.0
411912,1,77414.0,76617.0,797.0,7,2072.0
401913,0,119582.0,120314.0,-732.0,0,0.0
411913,1,93177.0,84922.0,8255.0,0,0.0
401914,0,63254.0,63736.0,-482.0,11,583.0
411914,1,87845.0,86838.0,1007.0,0,0.0
401915,0,75398.0,71866.0,3532.0,0,0.0
411915,1,68850.0,68589.0,261.0,1,748.0
401916,0,87818.0,87932.0,-114.0,2,549.0
411916,1,96356.0,94142.0,2214.0,0,0.0
401917,0,55210.0,55982.0,-772.0,7,386.0
411917,1,121554.0,120710.0,844.0,1,859.0
401918,0,99389.0,99449.0,-60.0,1,1415.0
411918,1,47691.0,47349.0,342.0,1,7040.0
401919,0,65062.0,59720.0,5342.0,0,0.0
411919,1,74580.0,74400.0,180.0,7,2289.0
401920,0,68611.0,68736.0,-125.0,0,0.0
411920,1,47953.0,47796.0,157.0,1,395.0
401921,0,119300.0,119200.0,100.0,0,0.0
411921,1,66780.0,67114.0,-334.0,7,2473.0
401922,0,59619.0,55806.0,3813.0,0,0.0
411922,1,60545.0,60289.0,256.0,7,1535.0
401923,0,70627.0,71760.0,-1133.0,11,589.0
411923,1,74905.0,67269.0,7636.0,0,0.0
401924,0,82609.0,76784.0,5825.0,0,0.0
411924,1,75609.0,70321.0,5288.0,7,3041.0
401925,0,41068.0,41437.0,-369.0,1,3764.0
411925,1,76305.0,73502.0,2803.0,0,0.0
401926,0,124109.0,124180.0,-71.0,0,0.0
411926,1,56676.0,53145.0,3531.0,0,0.0
401927,0,105756.0,105491.0,265.0,0,0.0
411927,1,51080.0,50926.0,154.0,0,0.0
401928,0,59546.0,60274.0,-728.0,11,669.0
411928,1,81754.0,76403.0,5351.0,0,0.0
401929,0,44199.0,44563.0,-364.0,0,0.0
411929,1,101112.0,99415.0,1697.0,0,0.0
401930,0,88731.0,88502.0,229.0,0,0.0
411930,1,115078.0,115096.0,-18.0,2,2563.0
401931,0,136726.0,141791.0,-5065.0,2,3796.0
411931,1,58078.0,55871.0,2207.0,0,0.0
401932,0,95351.0,95351.0,0.0,1,1089.0
411932,1,96464.0,96079.0,385.0,6,255.0
401933,0,71979.0,72698.0,-719.0,0,0.0
411933,1,66470.0,68006.0,-1536.0,7,3451.0
401934,0,63403.0,64443.0,-1040.0,1,1531.0
411934,1,54153.0,54407.0,-254.0,11,399.0
401935,0,94472.0,94487.0,-15.0,0,0.0
411935,1,72947.0,69750.0,3197.0,0,0.0
401936,0,35526.0,34660.0,866.0,0,0.0
411936,1,121999.0,121644.0,355.0,1,533.0
401937,0,76588.0,76646.0,-58.0,2,1472.0
411937,1,83955.0,82737.0,1218.0,6,257.0
401938,0,67625.0,65908.0,1717.0,0,0.0
411938,1,102449.0,102842.0,-393.0,1,3005.0
401939,0,40810.0,41208.0,-398.0,7,781.0
411939,1,107578.0,105908.0,1670.0,2,1351.0
401940,0,83274.0,82868.0,406.0,0,0.0
411940,1,38209.0,38448.0,-239.0,7,917.0
401941,0,59183.0,57216.0,1967.0,0,0.0
411941,1,61477.0,58955.0,2522.0,7,1875.0
401942,0,64868.0,63072.0,1796.0,7,627.0
411942,1,59011.0,59065.0,-54.0,1,686.0
401943,0,76605.0,72644.0,3961.0,0,0.0
411943,1,49185.0,49851.0,-666.0,7,1628.0
401944,0,38905.0,36083.0,2822.0,11,234.0
411944,1,112685.0,112261.0,424.0,0,0.0
401945,0,96024.0,93421.0,2603.0,2,1342.0
411945,1,70470.0,69210.0,1260.0,2,1059.0
401946,0,85443.0,85528.0,-85.0,2,1063.0
411946,1,141440.0,141437.0,3.0,2,627.0
401947,0,126018.0,124959.0,1059.0,0,0.0
411947,1,80563.0,76751.0,3812.0,0,0.0
401948,0,99709.0,103670.0,-3961.0,1,4959.0
411948,1,97230.0,92706.0,4524.0,0,0.0
401949,0,96816.0,96694.0,122.0,11,52.0
411949,1,66476.0,65679.0,797.0,11,203.0
401950,0,74718.0,74592.0,126.0,0,0.0
411950,1,124256.0,124727.0,-471.0,0,0.0
401951,0,56955.0,57292.0,-337.0,11,280.0
411951,1,43349.0,44021.0,-672.0,7,2987.0
401952,0,37640.0,34203.0,3437.0,7,3392.0
411952,1,80863.0,80969.0,-106.0,1,2298.0
401953,0,119177.0,119495.0,-318.0,0,0.0
411953,1,84189.0,83631.0,558.0,0,0.0
401954,0,91891.0,91926.0,-35.0,1,1243.0
411954,1,64894.0,65216.0,-322.0,11,165.0
401955,0,67473.0,67399.0,74.0,6,259.0
411955,1,108232.0,108851.0,-619.0,1,425.0
401956,0,119036.0,118907.0,129.0,0,0.0
411956,1,78899.0,76956.0,1943.0,1,2853.0
401957,0,64678.0,67135.0,-2457.0,6,2071.0
411957,1,130438.0,129891.0,547.0,1,220.0
401958,0,69804.0,66350.0,3454.0,0,0.0
411958,1,139898.0,141196.0,-1298.0,1,1055.0
401959,0,65347.0,67741.0,-2394.0,2,2373.0
411959,1,76143.0,76364.0,-221.0,1,119.0
401960,0,103543.0,103363.0,180.0,6,250.0
411960,1,38977.0,39427.0,-450.0,7,4468.0
401961,0,118310.0,119463.0,-1153.0,1,323.0
411961,1,45272.0,43465.0,1807.0,0,0.0
401962,0,117948.0,117991.0,-43.0,0,0.0
411962,1,78872.0,78358.0,514.0,0,0.0
401963,0,95122.0,93527.0,1595.0,0,0.0
411963,1,40294.0,38710.0,1584.0,7,875.0
401964,0,147863.0,148610.0,-747.0,0,0.0
411964,1,58843.0,58470.0,373.0,1,9375.0
401965,0,57504.0,51784.0,5720.0,0,0.0
411965,1,91120.0,89792.0,1328.0,1,1367.0
401966,0,48712.0,49166.0,-454.0,7,984.0
411966,1,83008.0,83473.0,-465.0,7,1486.0
401967,0,64355.0,56612.0,7743.0,1,213.0
411967,1,96566.0,96104.0,462.0,7,3667.0
401968,0,96085.0,95094.0,991.0,0,0.0
411968,1,66155.0,63951.0,2204.0,1,1689.0
401969,0,42803.0,43622.0,-819.0,0,0.0
411969,1,70208.0,71374.0,-1166.0,1,39933.0
401970,0,73410.0,72140.0,1270.0,1,4795.0
411970,1,136683.0,136992.0,-309.0,0,0.0
401971,0,72979.0,70481.0,2498.0,0,0.0
411971,1,31790.0,31873.0,-83.0,11,257.0
401972,0,124065.0,124965.0,-900.0,0,0.0
411972,1,39503.0,39422.0,81.0,7,317.0
401973,0,116704.0,116704.0,0.0,2,411.0
411973,1,78331.0,76989.0,1342.0,1,3838.0
401974,0,58332.0,57045.0,1287.0,0,0.0
411974,1,60196.0,60127.0,69.0,11,59.0
401975,0,105675.0,106861.0,-1186.0,1,73.0
411975,1,94661.0,92940.0,1721.0,0,0.0
401976,0,44120.0,45068.0,-948.0,7,902.0
411976,1,75212.0,74953.0,259.0,7,1964.0
401977,0,121026.0,121099.0,-73.0,11,308.0
411977,1,101198.0,99697.0,1501.0,0,0.0
401978,0,94764.0,94996.0,-232.0,2,1347.0
411978,1,99034.0,97112.0,1922.0,0,0.0
401979,0,71945.0,70683.0,1262.0,0,0.0
411979,1,119995.0,120481.0,-486.0,1,4024.0
401980,0,63062.0,63184.0,-122.0,2,8058.0
411980,1,41166.0,41613.0,-447.0,1,1084.0
401981,0,48107.0,55153.0,-7046.0,1,4883.0
411981,1,80209.0,80016.0,193.0,0,0.0
401982,0,74829.0,74904.0,-75.0,7,539.0
411982,1,122157.0,123173.0,-1016.0,2,382.0
401983,0,131175.0,129765.0,1410.0,0,0.0
411983,1,53468.0,53657.0,-189.0,11,335.0
401984,0,72913.0,72646.0,267.0,11,330.0
411984,1,74072.0,72520.0,1552.0,0,0.0
401985,0,72542.0,71904.0,638.0,7,1652.0
411985,1,71165.0,67403.0,3762.0,0,0.0
401986,0,109226.0,107109.0,2117.0,0,0.0
411986,1,65323.0,66361.0,-1038.0,1,1817.0
401987,0,86653.0,86701.0,-48.0,1,42179.0
411987,1,39634.0,39782.0,-148.0,6,1476.0
401988,0,108495.0,107149.0,1346.0,0,0.0
411988,1,75779.0,75618.0,161.0,0,0.0
401989,0,74842.0,74709.0,133.0,1,1146.0
411989,1,37023.0,37106.0,-83.0,11,436.0
401990,0,57820.0,56716.0,1104.0,2,1668.0
411990,1,92442.0,89309.0,3133.0,0,0.0
401991,0,70719.0,70562.0,157.0,7,2655.0
411991,1,42278.0,41614.0,664.0,1,3993.0
401992,0,78701.0,76696.0,2005.0,0,0.0
411992,1,65135.0,64042.0,1093.0,0,0.0
401993,0,59139.0,62128.0,-2989.0,2,674.0
411993,1,100546.0,94156.0,6390.0,7,915.0
401994,0,73998.0,73877.0,121.0,6,262.0
411994,1,70508.0,69327.0,1181.0,7,1624.0
401995,0,61735.0,60966.0,769.0,1,384.0
411995,1,54374.0,52997.0,1377.0,7,2119.0
401996,0,90738.0,90614.0,124.0,0,0.0
411996,1,113334.0,112891.0,443.0,2,967.0
401997,0,77353.0,77018.0,335.0,0,0.0
411997,1,126305.0,127936.0,-1631.0,1,3558.0
401998,0,43096.0,43148.0,-52.0,1,1601.0
411998,1,121898.0,121513.0,385.0,1,402.0
401999,0,92152.0,92076.0,76.0,0,0.0
411999,1,98129.0,97988.0,141.0,6,256.0
402000,0,86890.0,86788.0,102.0,1,3395.0
412000,1,59041.0,59033.0,8.0,7,3496.0
402001,0,123511.0,123443.0,68.0,0,0.0
412001,1,82891.0,79061.0,3830.0,0,0.0
402002,0,58287.0,57793.0,494.0,1,6028.0
412002,1,71624.0,71272.0,352.0,0,0.0
402003,0,62998.0,62717.0,281.0,7,650.0
412003,1,104808.0,106787.0,-1979.0,1,4687.0
402004,0,83438.0,83216.0,222.0,7,334.0
412004,1,60196.0,60098.0,98.0,11,147.0
402005,0,82100.0,80427.0,1673.0,7,162.0
412005,1,51360.0,51927.0,-567.0,7,1414.0
402006,0,107327.0,108088.0,-761.0,0,0.0
412006,1,81060.0,81181.0,-121.0,2,186.0
402007,0,76892.0,76277.0,615.0,1,2299.0
412007,1,49451.0,49407.0,44.0,7,1774.0
402008,0,71895.0,69411.0,2484.0,0,0.0
412008,1,39694.0,39551.0,143.0,11,424.0
402009,0,86324.0,81389.0,4935.0,0,0.0
412009,1,113030.0,112142.0,888.0,11,52.0
402010,0,122021.0,127520.0,-5499.0,1,1717.0
412010,1,78537.0,77800.0,737.0,0,0.0
402011,0,89962.0,89627.0,335.0,0,0.0
412011,1,90011.0,88836.0,1175.0,1,2090.0
402012,0,102104.0,107594.0,-5490.0,2,3938.0
412012,1,95942.0,95042.0,900.0,0,0.0
402013,0,86823.0,84723.0,2100.0,0,0.0
412013,1,92797.0,89999.0,2798.0,1,1380.0
402014,0,26902.0,26875.0,27.0,1,1038.0
412014,1,130644.0,127325.0,3319.0,11,404.0
402015,0,81971.0,78371.0,3600.0,0,0.0
412015,1,99213.0,94171.0,5042.0,0,0.0
402016,0,88475.0,90439.0,-1964.0,0,0.0
412016,1,66437.0,72657.0,-6220.0,1,4954.0
402017,0,78109.0,77615.0,494.0,0,0.0
412017,1,87684.0,87303.0,381.0,1,871.0
402018,0,68851.0,67305.0,1546.0,0,0.0
412018,1,53064.0,51919.0,1145.0,7,1787.0
402019,0,65513.0,65504.0,9.0,0,0.0
412019,1,51503.0,50361.0,1142.0,0,0.0
402020,0,54113.0,54617.0,-504.0,0,0.0
412020,1,56561.0,56147.0,414.0,2,1895.0
402021,0,55972.0,56298.0,-326.0,11,387.0
412021,1,51504.0,51851.0,-347.0,6,2434.0
402022,0,120966.0,115897.0,5069.0,0,0.0
412022,1,64966.0,63173.0,1793.0,1,2068.0
402023,0,58771.0,55259.0,3512.0,0,0.0
412023,1,57659.0,56559.0,1100.0,0,0.0
402024,0,98146.0,98201.0,-55.0,0,0.0
412024,1,65397.0,65112.0,285.0,7,511.0
402025,0,106297.0,106297.0,0.0,0,0.0
412025,1,109452.0,108873.0,579.0,0,0.0
402026,0,70265.0,70049.0,216.0,6,256.0
412026,1,62295.0,59958.0,2337.0,0,0.0
402027,0,131502.0,131539.0,-37.0,0,0.0
412027,1,69492.0,69197.0,295.0,0,0.0
402028,0,95635.0,95461.0,174.0,0,0.0
412028,1,80092.0,79130.0,962.0,0,0.0
402029,0,91823.0,91549.0,274.0,1,1154.0
412029,1,82797.0,81303.0,1494.0,0,0.0
402030,0,111650.0,108295.0,3355.0,2,2048.0
412030,1,83023.0,82931.0,92.0,0,0.0
402031,0,114989.0,115308.0,-319.0,11,154.0
412031,1,65867.0,65735.0,132.0,0,0.0
402032,0,73346.0,73063.0,283.0,0,0.0
412032,1,129864.0,129504.0,360.0,0,0.0
402033,0,88342.0,87136.0,1206.0,0,0.0
412033,1,63978.0,69875.0,-5897.0,1,5083.0
402034,0,58677.0,58579.0,98.0,0,0.0
412034,1,119470.0,113906.0,5564.0,0,0.0
402035,0,67107.0,68920.0,-1813.0,11,713.0
412035,1,100514.0,100028.0,486.0,0,0.0
402036,0,81683.0,81474.0,209.0,0,0.0
412036,1,59021.0,57152.0,1869.0,7,698.0
402037,0,73470.0,73309.0,161.0,0,0.0
412037,1,51186.0,49486.0,1700.0,0,0.0
402038,0,31212.0,31338.0,-126.0,7,690.0
412038,1,61235.0,60799.0,436.0,7,855.0
402039,0,98461.0,98463.0,-2.0,0,0.0
412039,1,44271.0,50985.0,-6714.0,1,4736.0
402040,0,58030.0,57938.0,92.0,6,267.0
412040,1,46324.0,46411.0,-87.0,1,1353.0
402041,0,65949.0,65796.0,153.0,2,319.0
412041,1,95490.0,94842.0,648.0,0,0.0
402042,0,54339.0,56105.0,-1766.0,2,2253.0
412042,1,84098.0,80219.0,3879.0,0,0.0
402043,0,96636.0,95364.0,1272.0,2,2866.0
412043,1,64789.0,63827.0,962.0,6,1859.0
402044,0,114488.0,112258.0,2230.0,0,0.0
412044,1,95459.0,94702.0,757.0,7,540.0
402045,0,137854.0,137953.0,-99.0,11,741.0
412045,1,46341.0,46311.0,30.0,1,375.0
402046,0,139966.0,140165.0,-199.0,0,0.0
412046,1,103816.0,105351.0,-1535.0,1,752.0
402047,0,42794.0,43159.0,-365.0,7,443.0
412047,1,32639.0,32533.0,106.0,1,949.0
402048,0,67665.0,73956.0,-6291.0,2,3973.0
412048,1,42519.0,42982.0,-463.0,0,0.0
402049,0,62613.0,60214.0,2399.0,0,0.0
412049,1,141039.0,141551.0,-512.0,1,699.0
402050,0,36885.0,37143.0,-258.0,0,0.0
412050,1,65182.0,64993.0,189.0,0,0.0
402051,0,59746.0,59836.0,-90.0,2,402.0
412051,1,78275.0,77615.0,660.0,0,0.0
402052,0,115908.0,115908.0,0.0,1,1133.0
412052,1,62449.0,66788.0,-4339.0,1,4509.0
402053,0,57403.0,58060.0,-657.0,1,2437.0
412053,1,88725.0,88092.0,633.0,0,0.0
402054,0,132944.0,132479.0,465.0,11,89.0
412054,1,34016.0,34197.0,-181.0,1,1809.0
402055,0,87232.0,86214.0,1018.0,0,0.0
412055,1,88898.0,88538.0,360.0,6,1035.0
402056,0,30422.0,30975.0,-553.0,11,389.0
412056,1,66307.0,67642.0,-1335.0,0,0.0
402057,0,49231.0,49163.0,68.0,11,53.0
412057,1,86283.0,84333.0,1950.0,0,0.0
402058,0,74186.0,72721.0,1465.0,0,0.0
412058,1,104795.0,101523.0,3272.0,2,6897.0
402059,0,78706.0,79023.0,-317.0,11,261.0
412059,1,124901.0,122928.0,1973.0,1,381.0
402060,0,58542.0,59143.0,-601.0,11,288.0
412060,1,64221.0,62884.0,1337.0,1,6026.0
402061,0,118524.0,119573.0,-1049.0,0,0.0
412061,1,91763.0,90425.0,1338.0,7,1382.0
402062,0,92391.0,92279.0,112.0,0,0.0
412062,1,74056.0,72874.0,1182.0,0,0.0
402063,0,86833.0,86868.0,-35.0,0,0.0
412063,1,75549.0,77355.0,-1806.0,7,4239.0
402064,0,45636.0,45636.0,0.0,7,327.0
412064,1,98696.0,98197.0,499.0,2,1454.0
402065,0,86776.0,84766.0,2010.0,0,0.0
412065,1,88795.0,88770.0,25.0,11,560.0
402066,0,46110.0,44726.0,1384.0,2,4843.0
412066,1,32627.0,33345.0,-718.0,1,5881.0
402067,0,58093.0,58544.0,-451.0,7,1275.0
412067,1,76928.0,71869.0,5059.0,1,7191.0
402068,0,72495.0,72401.0,94.0,0,0.0
412068,1,113277.0,108780.0,4497.0,6,571.0
402069,0,83774.0,83774.0,0.0,0,0.0
412069,1,118226.0,118632.0,-406.0,0,0.0
402070,0,38031.0,38295.0,-264.0,0,0.0
412070,1,91730.0,87884.0,3846.0,0,0.0
402071,0,81075.0,78378.0,2697.0,0,0.0
412071,1,89761.0,86402.0,3359.0,0,0.0
402072,0,37380.0,38123.0,-743.0,11,226.0
412072,1,117626.0,119856.0,-2230.0,1,1209.0
402073,0,47765.0,47342.0,423.0,7,1543.0
412073,1,98787.0,96718.0,2069.0,0,0.0
402074,0,36043.0,36048.0,-5.0,0,0.0
412074,1,61842.0,62037.0,-195.0,6,255.0
402075,0,108763.0,103008.0,5755.0,0,0.0
412075,1,42306.0,41947.0,359.0,7,121.0
402076,0,130908.0,130960.0,-52.0,0,0.0
412076,1,44285.0,43700.0,585.0,7,2359.0
402077,0,74418.0,74217.0,201.0,0,0.0
412077,1,69191.0,68935.0,256.0,1,1118.0
402078,0,94748.0,95625.0,-877.0,11,126.0
412078,1,90616.0,86737.0,3879.0,0,0.0
402079,0,91442.0,91271.0,171.0,0,0.0
412079,1,66705.0,67001.0,-296.0,6,2666.0
402080,0,113407.0,114690.0,-1283.0,1,75.0
412080,1,41044.0,41328.0,-284.0,2,183.0
402081,0,98692.0,98825.0,-133.0,6,221.0
412081,1,96067.0,95087.0,980.0,2,2634.0
402082,0,90076.0,89927.0,149.0,0,0.0
412082,1,118528.0,118627.0,-99.0,2,356.0
402083,0,69005.0,77585.0,-8580.0,7,638.0
412083,1,66898.0,64750.0,2148.0,7,2135.0
402084,0,85008.0,84157.0,851.0,0,0.0
412084,1,84274.0,75910.0,8364.0,0,0.0
402085,0,83379.0,83716.0,-337.0,0,0.0
412085,1,22867.0,23266.0,-399.0,7,403.0
402086,0,112962.0,112883.0,79.0,0,0.0
412086,1,125477.0,125854.0,-377.0,1,3321.0
402087,0,76420.0,74399.0,2021.0,0,0.0
412087,1,129107.0,127961.0,1146.0,0,0.0
402088,0,90607.0,89634.0,973.0,0,0.0
412088,1,61107.0,61644.0,-537.0,11,533.0
402089,0,103065.0,102943.0,122.0,11,209.0
412089,1,108544.0,108272.0,272.0,0,0.0
402090,0,61036.0,60942.0,94.0,11,237.0
412090,1,132850.0,133483.0,-633.0,2,494.0
402091,0,60636.0,59723.0,913.0,0,0.0
412091,1,140310.0,131523.0,8787.0,11,240.0
402092,0,92094.0,90260.0,1834.0,0,0.0
412092,1,99839.0,97331.0,2508.0,0,0.0
402093,0,48378.0,47472.0,906.0,7,536.0
412093,1,119096.0,119236.0,-140.0,2,214.0
402094,0,75584.0,75349.0,235.0,0,0.0
412094,1,112096.0,111864.0,232.0,0,0.0
402095,0,77472.0,77647.0,-175.0,1,563.0
412095,1,65250.0,64511.0,739.0,0,0.0
402096,0,92077.0,88778.0,3299.0,0,0.0
412096,1,99265.0,97119.0,2146.0,1,191.0
402097,0,64153.0,61897.0,2256.0,0,0.0
412097,1,57998.0,58585.0,-587.0,11,491.0
402098,0,111106.0,111392.0,-286.0,6,256.0
412098,1,90571.0,89982.0,589.0,0,0.0
402099,0,82085.0,73595.0,8490.0,7,600.0
412099,1,75936.0,76140.0,-204.0,0,0.0
402100,0,58885.0,59369.0,-484.0,7,803.0
412100,1,56712.0,53864.0,2848.0,0,0.0
402101,0,80867.0,77405.0,3462.0,0,0.0
412101,1,68869.0,68489.0,380.0,0,0.0
402102,0,112771.0,112500.0,271.0,0,0.0
412102,1,85490.0,85074.0,416.0,0,0.0
402103,0,88459.0,88459.0,0.0,0,0.0
412103,1,52966.0,52927.0,39.0,1,3665.0
402104,0,64666.0,64533.0,133.0,6,268.0
412104,1,139057.0,137238.0,1819.0,11,371.0
402105,0,73350.0,73254.0,96.0,0,0.0
412105,1,64401.0,63484.0,917.0,11,117.0
402106,0,108372.0,108663.0,-291.0,1,8395.0
412106,1,75986.0,73150.0,2836.0,0,0.0
402107,0,76616.0,76415.0,201.0,11,574.0
412107,1,99976.0,99726.0,250.0,1,1732.0
402108,0,122213.0,130223.0,-8010.0,1,6265.0
412108,1,34115.0,33541.0,574.0,7,321.0
402109,0,99426.0,99590.0,-164.0,0,0.0
412109,1,66173.0,66244.0,-71.0,11,896.0
402110,0,48652.0,49000.0,-348.0,0,0.0
412110,1,109940.0,109793.0,147.0,0,0.0
402111,0,67525.0,63967.0,3558.0,6,2663.0
412111,1,57141.0,57575.0,-434.0,1,1905.0
402112,0,53590.0,58577.0,-4987.0,2,7612.0
412112,1,105435.0,100094.0,5341.0,0,0.0
402113,0,99899.0,99871.0,28.0,2,125.0
412113,1,41810.0,42511.0,-701.0,1,2387.0
402114,0,70298.0,70405.0,-107.0,0,0.0
412114,1,104661.0,95678.0,8983.0,0,0.0
402115,0,66328.0,67030.0,-702.0,1,1732.0
412115,1,61502.0,55017.0,6485.0,6,991.0
402116,0,47032.0,47711.0,-679.0,0,0.0
412116,1,96552.0,94750.0,1802.0,0,0.0
402117,0,70517.0,69705.0,812.0,7,2068.0
412117,1,28532.0,28493.0,39.0,0,0.0
402118,0,152056.0,152135.0,-79.0,0,0.0
412118,1,86494.0,85625.0,869.0,2,1840.0
402119,0,95594.0,94880.0,714.0,0,0.0
412119,1,61858.0,60525.0,1333.0,0,0.0
402120,0,97108.0,101121.0,-4013.0,1,2938.0
412120,1,80136.0,76736.0,3400.0,0,0.0
402121,0,87415.0,87250.0,165.0,0,0.0
412121,1,84500.0,84173.0,327.0,0,0.0
402122,0,75463.0,73084.0,2379.0,0,0.0
412122,1,76959.0,76394.0,565.0,0,0.0
402123,0,76825.0,76785.0,40.0,1,10271.0
412123,1,113736.0,109817.0,3919.0,0,0.0
402124,0,72180.0,71795.0,385.0,0,0.0
412124,1,62470.0,60822.0,1648.0,0,0.0
402125,0,94959.0,94758.0,201.0,0,0.0
412125,1,68853.0,67004.0,1849.0,0,0.0
402126,0,86307.0,86170.0,137.0,0,0.0
412126,1,105591.0,104067.0,1524.0,11,419.0
402127,0,117451.0,117260.0,191.0,11,648.0
412127,1,108872.0,108430.0,442.0,0,0.0
402128,0,38011.0,38324.0,-313.0,6,199.0
412128,1,79826.0,79851.0,-25.0,7,2047.0
402129,0,117832.0,119535.0,-1703.0,0,0.0
412129,1,106652.0,101732.0,4920.0,0,0.0
402130,0,64433.0,64666.0,-233.0,0,0.0
412130,1,54191.0,50615.0,3576.0,0,0.0
402131,0,25451.0,25623.0,-172.0,11,425.0
412131,1,92790.0,92406.0,384.0,0,0.0
402132,0,134595.0,129228.0,5367.0,11,690.0
412132,1,35225.0,35249.0,-24.0,7,1206.0
402133,0,54662.0,54458.0,204.0,1,855.0
412133,1,67884.0,68109.0,-225.0,2,2828.0
402134,0,39088.0,39164.0,-76.0,0,0.0
412134,1,81178.0,82246.0,-1068.0,11,617.0
402135,0,84023.0,83661.0,362.0,0,0.0
412135,1,71268.0,70811.0,457.0,7,3869.0
402136,0,65832.0,65913.0,-81.0,0,0.0
412136,1,127956.0,128603.0,-647.0,0,0.0
402137,0,111126.0,111449.0,-323.0,0,0.0
412137,1,135613.0,137030.0,-1417.0,1,1939.0
402138,0,63371.0,60814.0,2557.0,0,0.0
412138,1,66880.0,66489.0,391.0,2,54.0
402139,0,79748.0,80131.0,-383.0,1,1276.0
412139,1,91409.0,91127.0,282.0,11,254.0
402140,0,64332.0,62027.0,2305.0,1,3163.0
412140,1,91721.0,91345.0,376.0,0,0.0
402141,0,65934.0,66621.0,-687.0,0,0.0
412141,1,72299.0,71702.0,597.0,2,864.0
402142,0,95214.0,94509.0,705.0,1,364.0
412142,1,75673.0,75132.0,541.0,6,257.0
402143,0,48212.0,48507.0,-295.0,7,516.0
412143,1,98201.0,97424.0,777.0,0,0.0
402144,0,77039.0,74664.0,2375.0,0,0.0
412144,1,59695.0,66977.0,-7282.0,1,2928.0
402145,0,54481.0,52579.0,1902.0,7,650.0
412145,1,116023.0,116692.0,-669.0,1,528.0
402146,0,62936.0,62245.0,691.0,0,0.0
412146,1,64551.0,64136.0,415.0,0,0.0
402147,0,81002.0,80444.0,558.0,0,0.0
412147,1,75051.0,77651.0,-2600.0,0,0.0
402148,0,116437.0,116549.0,-112.0,0,0.0
412148,1,52894.0,52837.0,57.0,0,0.0
402149,0,105491.0,107227.0,-1736.0,1,592.0
412149,1,116430.0,115944.0,486.0,0,0.0
