seed,step,day,hour,money,unlocked_quads,num_hands,num_plants,num_cows,shed_straw,shed_milk,shed_wheat,p_straw,p_milk,p_melon,opp_money,opp_quads,final_baseline_reward,is_stall,rescue_wheat_reward,rescue_hire1_reward,rescue_hire2_reward
5123,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,37664.00,1,37076.00,37209.00,37638.00
5123,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,37664.00,1,37570.00,86357.00,87375.00
5123,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,37664.00,1,37562.00,82803.00,86457.00
5123,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,37664.00,1,37548.00,24710.00,96774.00
5123,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,37664.00,1,37624.00,59359.00,106093.00
5123,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,37664.00,1,37602.00,55262.00,52619.00
5123,168,7,0,1655.00,1,0,18,4,0,0,17,167.00,191.00,268.00,1655.00,1,37664.00,1,37561.00,79679.00,79484.00
5124,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,80250.00,0,82588.00,50084.00,78350.00
5124,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,80250.00,0,80468.00,80250.00,80250.00
5124,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,80250.00,0,79855.00,59729.00,70516.00
5124,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,80250.00,0,80210.00,59722.00,88525.00
5124,96,4,0,788.00,1,0,19,3,0,0,11,137.00,177.00,264.00,788.00,1,80250.00,0,80278.00,69080.00,59357.00
5124,120,5,0,621.00,1,0,19,3,0,0,35,139.00,179.00,266.00,621.00,1,80250.00,0,80032.00,54398.00,33929.00
5124,144,6,0,652.00,1,0,18,4,0,0,14,141.00,181.00,267.00,652.00,1,80250.00,0,80210.00,80260.00,79291.00
5124,168,7,0,1725.00,1,0,18,4,0,0,17,142.00,183.00,268.00,1725.00,1,80250.00,0,80210.00,68592.00,69405.00
5125,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,38691.00,1,77087.00,68580.00,65019.00
5125,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,38691.00,1,38459.00,38989.00,38501.00
5125,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,38691.00,1,38605.00,54740.00,51977.00
5125,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,38691.00,1,38453.00,55229.00,53112.00
5125,96,4,0,788.00,1,0,19,3,0,0,11,137.00,177.00,264.00,788.00,1,38691.00,1,38554.00,15898.00,54547.00
5125,120,5,0,621.00,1,0,19,3,0,0,35,139.00,179.00,266.00,621.00,1,38691.00,1,38572.00,50502.00,51994.00
5125,144,6,0,652.00,1,0,18,4,0,0,14,141.00,181.00,267.00,652.00,1,38691.00,1,38618.00,37082.00,42177.00
5125,168,7,0,1655.00,1,0,18,4,0,0,17,150.00,183.00,268.00,1655.00,1,38691.00,1,38578.00,41270.00,57900.00
5126,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,50856.00,0,121346.00,38517.00,32551.00
5126,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,50856.00,0,50809.00,51010.00,51178.00
5126,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,50856.00,0,50558.00,40285.00,54298.00
5126,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,50856.00,0,50560.00,53430.00,53341.00
5126,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,50856.00,0,50614.00,37162.00,49908.00
5126,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,50856.00,0,50891.00,85520.00,93648.00
5126,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,50856.00,0,50548.00,61368.00,67438.00
5126,168,7,0,1654.00,1,0,18,4,0,0,17,167.00,183.00,268.00,1654.00,1,50856.00,0,50494.00,75301.00,85407.00
5127,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,45243.00,1,46889.00,73081.00,60091.00
5127,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,45243.00,1,45395.00,45626.00,45261.00
5127,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,45243.00,1,45308.00,59988.00,98573.00
5127,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,45243.00,1,45321.00,63158.00,63286.00
5127,96,4,0,787.00,1,0,19,3,0,0,11,137.00,177.00,264.00,787.00,1,45243.00,1,45240.00,45766.00,44342.00
5127,120,5,0,620.00,1,0,19,3,0,0,35,139.00,179.00,266.00,620.00,1,45243.00,1,45118.00,83479.00,46390.00
5127,144,6,0,635.00,1,0,18,4,0,0,14,141.00,181.00,267.00,635.00,1,45243.00,1,45415.00,43824.00,62513.00
5127,168,7,0,1652.00,1,0,18,4,0,0,17,150.00,191.00,268.00,1652.00,1,45243.00,1,45082.00,81602.00,81737.00
5128,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,67222.00,0,48558.00,76562.00,75637.00
5128,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,67222.00,0,67139.00,67793.00,67303.00
5128,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,67222.00,0,67299.00,65232.00,76473.00
5128,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,67222.00,0,67256.00,69945.00,73098.00
5128,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,67222.00,0,67268.00,17648.00,73799.00
5128,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,67222.00,0,67268.00,42454.00,76326.00
5128,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,67222.00,0,67301.00,71661.00,47620.00
5128,168,7,0,1655.00,1,0,18,4,0,0,17,167.00,183.00,268.00,1655.00,1,67222.00,0,67211.00,70729.00,72316.00
5129,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,83409.00,0,88711.00,39247.00,69102.00
5129,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,83409.00,0,83397.00,83396.00,83470.00
5129,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,83409.00,0,83310.00,65398.00,96304.00
5129,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,83409.00,0,83348.00,63252.00,60936.00
5129,96,4,0,788.00,1,0,19,3,0,0,11,137.00,187.00,264.00,788.00,1,83409.00,0,83319.00,93569.00,85052.00
5129,120,5,0,621.00,1,0,19,3,0,0,35,139.00,196.00,266.00,621.00,1,83409.00,0,83395.00,81701.00,75909.00
5129,144,6,0,652.00,1,0,18,4,0,0,14,141.00,203.00,267.00,652.00,1,83409.00,0,83343.00,83292.00,103253.00
5129,168,7,0,1725.00,1,0,18,4,0,0,17,142.00,208.00,268.00,1725.00,1,83409.00,0,82913.00,94844.00,95216.00
5130,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,69959.00,0,65966.00,35521.00,76758.00
5130,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,69959.00,0,69943.00,70097.00,69959.00
5130,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,69959.00,0,70241.00,57419.00,57012.00
5130,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,69959.00,0,69919.00,65360.00,70391.00
5130,96,4,0,787.00,1,0,19,3,0,0,11,137.00,177.00,264.00,787.00,1,69959.00,0,69917.00,62872.00,70343.00
5130,120,5,0,620.00,1,0,19,3,0,0,35,139.00,179.00,266.00,620.00,1,69959.00,0,69919.00,29998.00,42841.00
5130,144,6,0,635.00,1,0,18,4,0,0,14,141.00,181.00,267.00,635.00,1,69959.00,0,69945.00,76834.00,75921.00
5130,168,7,0,1723.00,1,0,18,4,0,0,17,142.00,183.00,268.00,1723.00,1,69959.00,0,70305.00,61608.00,61627.00
5131,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,59530.00,0,111354.00,77500.00,90030.00
5131,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,59530.00,0,59549.00,58999.00,59452.00
5131,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,59530.00,0,59497.00,39623.00,31193.00
5131,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,59530.00,0,59570.00,53705.00,42834.00
5131,96,4,0,788.00,1,0,19,3,0,0,11,137.00,177.00,264.00,788.00,1,59530.00,0,59293.00,37369.00,34111.00
5131,120,5,0,621.00,1,0,19,3,0,0,35,139.00,179.00,266.00,621.00,1,59530.00,0,59474.00,32032.00,45642.00
5131,144,6,0,652.00,1,0,18,4,0,0,14,141.00,181.00,267.00,652.00,1,59530.00,0,59504.00,34269.00,24761.00
5131,168,7,0,1655.00,1,0,18,4,0,0,17,142.00,191.00,268.00,1655.00,1,59530.00,0,59648.00,29205.00,29324.00
5132,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,90513.00,0,90337.00,56246.00,44231.00
5132,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,90513.00,0,90507.00,90636.00,90586.00
5132,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,90513.00,0,90484.00,44705.00,78374.00
5132,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,90513.00,0,90768.00,63958.00,79245.00
5132,96,4,0,788.00,1,0,19,3,0,0,11,147.00,187.00,264.00,788.00,1,90513.00,0,90486.00,37829.00,63174.00
5132,120,5,0,621.00,1,0,19,3,0,0,35,155.00,196.00,266.00,621.00,1,90513.00,0,90520.00,108901.00,75120.00
5132,144,6,0,652.00,1,0,18,4,0,0,14,161.00,203.00,267.00,652.00,1,90513.00,0,90394.00,82668.00,82960.00
5132,168,7,0,1655.00,1,0,18,4,0,0,17,167.00,208.00,268.00,1655.00,1,90513.00,0,90585.00,85470.00,85566.00
5133,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,84428.00,0,121695.00,30640.00,75088.00
5133,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,84428.00,0,84333.00,84368.00,84365.00
5133,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,84428.00,0,84326.00,74432.00,74286.00
5133,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,84428.00,0,84319.00,62400.00,52317.00
5133,96,4,0,788.00,1,0,19,3,0,0,11,147.00,187.00,264.00,788.00,1,84428.00,0,83952.00,43960.00,84296.00
5133,120,5,0,621.00,1,0,19,3,0,0,35,155.00,196.00,266.00,621.00,1,84428.00,0,84325.00,109044.00,117776.00
5133,144,6,0,652.00,1,0,18,4,0,0,14,161.00,203.00,267.00,652.00,1,84428.00,0,84550.00,81145.00,81135.00
5133,168,7,0,1655.00,1,0,18,4,0,0,17,167.00,208.00,268.00,1655.00,1,84428.00,0,84295.00,80071.00,80017.00
5134,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,93912.00,0,67368.00,110787.00,81988.00
5134,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,93912.00,0,93817.00,93978.00,93980.00
5134,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,93912.00,0,93928.00,111929.00,78219.00
5134,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,93912.00,0,93871.00,85815.00,64977.00
5134,96,4,0,788.00,1,0,19,3,0,0,11,137.00,187.00,264.00,788.00,1,93912.00,0,93811.00,52618.00,97809.00
5134,120,5,0,621.00,1,0,19,3,0,0,35,139.00,196.00,266.00,621.00,1,93912.00,0,93923.00,63923.00,36037.00
5134,144,6,0,652.00,1,0,18,4,0,0,14,141.00,203.00,267.00,652.00,1,93912.00,0,94106.00,86208.00,86628.00
5134,168,7,0,1654.00,1,0,18,4,0,0,17,150.00,213.00,268.00,1654.00,1,93912.00,0,93939.00,112637.00,112360.00
5135,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,127308.00,0,67754.00,51252.00,77785.00
5135,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,127308.00,0,127293.00,127314.00,127306.00
5135,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,127308.00,0,127293.00,107886.00,106728.00
5135,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,127308.00,0,127130.00,99267.00,121894.00
5135,96,4,0,787.00,1,0,19,3,0,0,11,147.00,187.00,264.00,787.00,1,127308.00,0,127270.00,45651.00,108770.00
5135,120,5,0,620.00,1,0,19,3,0,0,35,155.00,196.00,266.00,620.00,1,127308.00,0,127264.00,56806.00,69358.00
5135,144,6,0,635.00,1,0,18,4,0,0,14,161.00,203.00,267.00,635.00,1,127308.00,0,127263.00,135631.00,115702.00
5135,168,7,0,1652.00,1,0,18,4,0,0,17,171.00,213.00,268.00,1652.00,1,127308.00,0,127266.00,118563.00,118601.00
5136,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,53114.00,0,54266.00,56092.00,49071.00
5136,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,53114.00,0,53123.00,53100.00,53114.00
5136,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,53114.00,0,53075.00,63363.00,63879.00
5136,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,53114.00,0,53071.00,56838.00,58223.00
5136,96,4,0,788.00,1,0,19,3,0,0,11,137.00,177.00,264.00,788.00,1,53114.00,0,53074.00,56037.00,74507.00
5136,120,5,0,621.00,1,0,19,3,0,0,35,139.00,179.00,266.00,621.00,1,53114.00,0,53074.00,28215.00,43804.00
5136,144,6,0,652.00,1,0,18,4,0,0,14,141.00,181.00,267.00,652.00,1,53114.00,0,53059.00,56005.00,55101.00
5136,168,7,0,1725.00,1,0,18,4,0,0,17,142.00,183.00,268.00,1725.00,1,53114.00,0,53074.00,74492.00,82151.00
5137,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,108781.00,0,108222.00,75833.00,83815.00
5137,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,108781.00,0,108762.00,108781.00,108781.00
5137,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,108781.00,0,108701.00,76409.00,122033.00
5137,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,108781.00,0,108738.00,53885.00,66033.00
5137,96,4,0,788.00,1,0,19,3,0,0,11,147.00,187.00,264.00,788.00,1,108781.00,0,108741.00,36243.00,74850.00
5137,120,5,0,621.00,1,0,19,3,0,0,35,155.00,196.00,266.00,621.00,1,108781.00,0,108447.00,132017.00,76218.00
5137,144,6,0,652.00,1,0,18,4,0,0,14,161.00,203.00,267.00,652.00,1,108781.00,0,109152.00,118566.00,119560.00
5137,168,7,0,1654.00,1,0,18,4,0,0,17,167.00,208.00,268.00,1654.00,1,108781.00,0,108652.00,120487.00,120653.00
5138,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,108846.00,0,104487.00,40520.00,61228.00
5138,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,108846.00,0,108422.00,108441.00,108441.00
5138,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,108846.00,0,108400.00,90962.00,100921.00
5138,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,108846.00,0,108382.00,82315.00,79390.00
5138,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,108846.00,0,108401.00,55363.00,90876.00
5138,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,108846.00,0,108470.00,55684.00,93489.00
5138,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,108846.00,0,107805.00,78790.00,78238.00
5138,168,7,0,1725.00,1,0,18,4,0,0,17,167.00,183.00,268.00,1725.00,1,108846.00,0,108401.00,97735.00,102733.00
5139,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,94165.00,0,107450.00,29329.00,85579.00
5139,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,94165.00,0,94177.00,93897.00,94224.00
5139,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,94165.00,0,94187.00,77850.00,77594.00
5139,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,94165.00,0,94092.00,91290.00,91293.00
5139,96,4,0,787.00,1,0,19,3,0,0,11,137.00,177.00,264.00,787.00,1,94165.00,0,94173.00,39349.00,73521.00
5139,120,5,0,620.00,1,0,19,3,0,0,35,139.00,179.00,266.00,620.00,1,94165.00,0,94142.00,55417.00,72308.00
5139,144,6,0,635.00,1,0,18,4,0,0,14,141.00,181.00,267.00,635.00,1,94165.00,0,93957.00,84085.00,67148.00
5139,168,7,0,1649.00,1,0,18,4,0,0,17,142.00,191.00,268.00,1649.00,1,94165.00,0,94155.00,49009.00,49047.00
5140,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,84942.00,0,82073.00,27173.00,42287.00
5140,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,84942.00,0,86001.00,84422.00,84419.00
5140,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,84942.00,0,85167.00,74196.00,98453.00
5140,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,84942.00,0,86239.00,53377.00,65020.00
5140,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,84942.00,0,85169.00,17660.00,64032.00
5140,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,84942.00,0,86428.00,32993.00,96869.00
5140,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,84942.00,0,86163.00,75865.00,82908.00
5140,168,7,0,1655.00,1,0,18,4,0,0,17,171.00,183.00,268.00,1655.00,1,84942.00,0,85181.00,76906.00,53837.00
5141,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,71450.00,0,120540.00,67139.00,109370.00
5141,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,71450.00,0,71431.00,71448.00,71443.00
5141,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,71450.00,0,71414.00,104380.00,81992.00
5141,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,71450.00,0,71560.00,89632.00,81357.00
5141,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,71450.00,0,71408.00,95843.00,98092.00
5141,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,71450.00,0,71410.00,72781.00,90124.00
5141,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,71450.00,0,71414.00,72713.00,74711.00
5141,168,7,0,1725.00,1,0,18,4,0,0,17,167.00,183.00,268.00,1725.00,1,71450.00,0,71408.00,95557.00,95725.00
5142,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,67159.00,0,67661.00,26434.00,56890.00
5142,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,67159.00,0,67140.00,67153.00,67158.00
5142,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,67159.00,0,67138.00,74421.00,69648.00
5142,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,67159.00,0,67085.00,85907.00,89695.00
5142,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,67159.00,0,67119.00,85447.00,88594.00
5142,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,67159.00,0,67128.00,47033.00,70114.00
5142,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,67159.00,0,67119.00,77111.00,77058.00
5142,168,7,0,1725.00,1,0,18,4,0,0,17,167.00,183.00,268.00,1725.00,1,67159.00,0,67097.00,67790.00,68313.00
5143,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,125716.00,0,101734.00,29993.00,51328.00
5143,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,125716.00,0,124720.00,124742.00,124757.00
5143,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,125716.00,0,124700.00,92020.00,92465.00
5143,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,125716.00,0,124651.00,69506.00,69551.00
5143,96,4,0,788.00,1,0,19,3,0,0,11,147.00,187.00,264.00,788.00,1,125716.00,0,124651.00,43146.00,89998.00
5143,120,5,0,621.00,1,0,19,3,0,0,35,155.00,196.00,266.00,621.00,1,125716.00,0,124590.00,102794.00,92811.00
5143,144,6,0,652.00,1,0,18,4,0,0,14,161.00,203.00,267.00,652.00,1,125716.00,0,124587.00,91224.00,92004.00
5143,168,7,0,1655.00,1,0,18,4,0,0,17,171.00,208.00,268.00,1655.00,1,125716.00,0,124593.00,77902.00,77890.00
5144,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,72510.00,0,113414.00,25728.00,36974.00
5144,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,72510.00,0,72379.00,72364.00,72543.00
5144,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,72510.00,0,72231.00,73331.00,70086.00
5144,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,72510.00,0,72309.00,67227.00,66658.00
5144,96,4,0,787.00,1,0,19,3,0,0,11,137.00,177.00,264.00,787.00,1,72510.00,0,72241.00,61966.00,71376.00
5144,120,5,0,620.00,1,0,19,3,0,0,35,139.00,179.00,266.00,620.00,1,72510.00,0,72229.00,70812.00,79099.00
5144,144,6,0,635.00,1,0,18,4,0,0,14,141.00,181.00,267.00,635.00,1,72510.00,0,72254.00,71858.00,69694.00
5144,168,7,0,1797.00,1,0,18,4,0,0,17,150.00,183.00,268.00,1797.00,1,72510.00,0,72205.00,71834.00,76346.00
5145,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,61766.00,0,116316.00,44210.00,47545.00
5145,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,61766.00,0,61766.00,61838.00,61782.00
5145,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,61766.00,0,61705.00,76705.00,58296.00
5145,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,61766.00,0,61920.00,88119.00,58912.00
5145,96,4,0,788.00,1,0,19,3,0,0,11,137.00,187.00,264.00,788.00,1,61766.00,0,61832.00,42009.00,78550.00
5145,120,5,0,621.00,1,0,19,3,0,0,35,139.00,196.00,266.00,621.00,1,61766.00,0,61734.00,85133.00,76190.00
5145,144,6,0,652.00,1,0,18,4,0,0,14,141.00,203.00,267.00,652.00,1,61766.00,0,61915.00,58802.00,58949.00
5145,168,7,0,1655.00,1,0,18,4,0,0,17,142.00,208.00,268.00,1655.00,1,61766.00,0,61774.00,60803.00,60878.00
5146,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,58344.00,0,71677.00,52612.00,52462.00
5146,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,58344.00,0,58327.00,58344.00,58345.00
5146,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,58344.00,0,58306.00,56764.00,56102.00
5146,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,58344.00,0,58313.00,67085.00,65888.00
5146,96,4,0,787.00,1,0,19,3,0,0,11,137.00,177.00,264.00,787.00,1,58344.00,0,58304.00,48936.00,56374.00
5146,120,5,0,620.00,1,0,19,3,0,0,35,139.00,179.00,266.00,620.00,1,58344.00,0,58154.00,55981.00,58021.00
5146,144,6,0,635.00,1,0,18,4,0,0,14,141.00,181.00,267.00,635.00,1,58344.00,0,58304.00,62882.00,61730.00
5146,168,7,0,1723.00,1,0,18,4,0,0,17,142.00,183.00,268.00,1723.00,1,58344.00,0,58304.00,54375.00,54391.00
5147,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,138291.00,0,100483.00,61703.00,84546.00
5147,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,138291.00,0,137861.00,137696.00,137871.00
5147,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,138291.00,0,137737.00,131626.00,152205.00
5147,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,138291.00,0,137837.00,92857.00,113255.00
5147,96,4,0,787.00,1,0,19,3,0,0,11,147.00,187.00,264.00,787.00,1,138291.00,0,137792.00,91088.00,80098.00
5147,120,5,0,620.00,1,0,19,3,0,0,35,155.00,196.00,266.00,620.00,1,138291.00,0,137840.00,80717.00,81750.00
5147,144,6,0,635.00,1,0,18,4,0,0,14,161.00,203.00,267.00,635.00,1,138291.00,0,137799.00,109069.00,109534.00
5147,168,7,0,1723.00,1,0,18,4,0,0,17,167.00,208.00,268.00,1723.00,1,138291.00,0,137296.00,149378.00,149413.00
5148,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,74867.00,0,60194.00,30890.00,40757.00
5148,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,74867.00,0,74936.00,74495.00,74867.00
5148,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,74867.00,0,74825.00,69902.00,73054.00
5148,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,74867.00,0,74963.00,60314.00,73205.00
5148,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,74867.00,0,74826.00,41793.00,99516.00
5148,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,74867.00,0,74968.00,48739.00,66125.00
