seed,opp_type,t0_cash,t0_p_milk,t0_p_straw,t0_shed_wheat,t0_shed_milk,t0_cows,t0_sheep,t0_hands,t0_quads,t0_unwatered,t0_opp_cash,t0_opp_straws,t1_cash,t1_p_milk,t1_p_straw,t1_shed_wheat,t1_shed_milk,t1_cows,t1_sheep,t1_hands,t1_quads,t1_unwatered,t1_opp_cash,t1_opp_straws,t2_cash,t2_p_milk,t2_p_straw,t2_shed_wheat,t2_shed_milk,t2_cows,t2_sheep,t2_hands,t2_quads,t2_unwatered,t2_opp_cash,t2_opp_straws,t3_cash,t3_p_milk,t3_p_straw,t3_shed_wheat,t3_shed_milk,t3_cows,t3_sheep,t3_hands,t3_quads,t3_unwatered,t3_opp_cash,t3_opp_straws,t4_cash,t4_p_milk,t4_p_straw,t4_shed_wheat,t4_shed_milk,t4_cows,t4_sheep,t4_hands,t4_quads,t4_unwatered,t4_opp_cash,t4_opp_straws,score_a0,score_a1,score_a2,score_a3,score_a4,score_a5,best_a,gain_vs_a0
122162,2,818.0,185.0,157.0,1,0,5,2,8,2,1,823.0,6,851.0,185.0,158.0,5,0,5,2,0,2,6,822.0,6,1077.0,186.0,159.0,4,0,5,2,3,2,6,1048.0,6,657.0,186.0,159.0,10,0,5,2,6,2,6,628.0,6,554.0,186.0,159.0,7,0,5,2,9,2,6,525.0,6,40329.0,103650.0,44758.0,40329.0,40329.0,40329.0,1,63321.0
122162,3,818.0,185.0,157.0,1,0,5,2,8,2,1,823.0,6,851.0,185.0,158.0,5,0,5,2,0,2,6,822.0,6,1077.0,186.0,159.0,4,0,5,2,3,2,6,1048.0,6,657.0,186.0,159.0,10,0,5,2,6,2,6,628.0,6,554.0,186.0,159.0,7,0,5,2,9,2,6,525.0,6,40329.0,103650.0,44758.0,40329.0,40329.0,40329.0,1,63321.0
122163,0,826.0,198.0,144.0,1,0,5,2,8,2,1,826.0,6,860.0,199.0,144.0,5,0,5,2,0,2,6,860.0,6,1086.0,201.0,145.0,4,0,5,2,3,2,6,1086.0,6,666.0,201.0,145.0,10,0,5,2,6,2,6,666.0,6,564.0,201.0,145.0,7,0,5,2,9,2,6,564.0,6,60352.0,69755.0,48360.0,60352.0,63082.0,60352.0,1,9403.0
122163,1,826.0,198.0,144.0,1,0,5,2,8,2,1,826.0,6,860.0,199.0,144.0,5,0,5,2,0,2,6,860.0,6,1086.0,201.0,145.0,4,0,5,2,3,2,6,1086.0,6,666.0,201.0,145.0,10,0,5,2,6,2,6,666.0,6,564.0,201.0,145.0,7,0,5,2,9,2,6,564.0,6,60976.0,71233.0,48442.0,60976.0,63438.0,60976.0,1,10257.0
122163,2,818.0,198.0,144.0,1,0,5,2,8,2,1,823.0,6,851.0,199.0,144.0,5,0,5,2,0,2,6,822.0,6,1077.0,201.0,145.0,4,0,5,2,3,2,6,1048.0,6,657.0,201.0,145.0,10,0,5,2,6,2,6,628.0,6,554.0,201.0,145.0,7,0,5,2,9,2,6,525.0,6,61168.0,116165.0,48217.0,61168.0,64765.0,61168.0,1,54997.0
122163,3,818.0,198.0,144.0,1,0,5,2,8,2,1,823.0,6,851.0,199.0,144.0,5,0,5,2,0,2,6,822.0,6,1077.0,201.0,145.0,4,0,5,2,3,2,6,1048.0,6,657.0,201.0,145.0,10,0,5,2,6,2,6,628.0,6,554.0,201.0,145.0,7,0,5,2,9,2,6,525.0,6,61168.0,71795.0,48217.0,61168.0,64765.0,61168.0,1,10627.0
122164,0,814.0,213.0,171.0,1,0,5,2,8,2,1,814.0,6,846.0,214.0,172.0,5,0,5,2,0,2,6,846.0,6,1074.0,215.0,173.0,4,0,5,2,3,2,6,1074.0,6,665.0,215.0,173.0,10,0,5,2,6,2,6,665.0,6,564.0,215.0,173.0,7,0,5,2,9,2,6,564.0,6,83823.0,113025.0,82489.0,83823.0,83328.0,83823.0,1,29202.0
122164,1,814.0,213.0,171.0,1,0,5,2,8,2,1,814.0,6,846.0,214.0,172.0,5,0,5,2,0,2,6,846.0,6,1074.0,215.0,173.0,4,0,5,2,3,2,6,1074.0,6,665.0,215.0,173.0,10,0,5,2,6,2,6,665.0,6,564.0,215.0,173.0,7,0,5,2,9,2,6,564.0,6,85521.0,114902.0,84239.0,85521.0,85026.0,85521.0,1,29381.0
122164,2,803.0,213.0,171.0,1,0,5,2,8,2,1,815.0,6,835.0,214.0,172.0,5,0,5,2,0,2,6,815.0,6,1063.0,215.0,173.0,4,0,5,2,3,2,6,1043.0,6,654.0,215.0,173.0,10,0,5,2,6,2,6,634.0,6,553.0,215.0,173.0,7,0,5,2,9,2,6,533.0,6,76187.0,134958.0,87781.0,76187.0,75689.0,76187.0,1,58771.0
122164,3,803.0,213.0,171.0,1,0,5,2,8,2,1,815.0,6,835.0,214.0,172.0,5,0,5,2,0,2,6,815.0,6,1063.0,215.0,173.0,4,0,5,2,3,2,6,1043.0,6,654.0,215.0,173.0,10,0,5,2,6,2,6,634.0,6,553.0,215.0,173.0,7,0,5,2,9,2,6,533.0,6,85779.0,115240.0,97779.0,85800.0,85305.0,85779.0,1,29461.0
122165,0,759.0,213.0,157.0,1,0,4,2,8,2,1,825.0,6,793.0,214.0,158.0,6,0,4,2,0,2,6,859.0,6,1019.0,215.0,159.0,5,0,4,2,3,2,6,1085.0,6,599.0,215.0,159.0,11,0,4,2,6,2,6,665.0,6,496.0,215.0,159.0,8,0,4,2,9,2,6,562.0,6,68618.0,67634.0,47247.0,68620.0,46826.0,68618.0,0,0.0
122165,1,759.0,213.0,157.0,1,0,4,2,8,2,1,825.0,6,793.0,214.0,158.0,6,0,4,2,0,2,6,859.0,6,1019.0,215.0,159.0,5,0,4,2,3,2,6,1085.0,6,599.0,215.0,159.0,11,0,4,2,6,2,6,665.0,6,496.0,215.0,159.0,8,0,4,2,9,2,6,562.0,6,69036.0,68084.0,47372.0,69034.0,47242.0,69036.0,0,0.0
122165,2,751.0,213.0,157.0,1,0,4,2,8,2,1,822.0,6,785.0,214.0,158.0,6,0,4,2,0,2,6,822.0,6,1011.0,215.0,159.0,5,0,4,2,3,2,6,1048.0,6,590.0,215.0,159.0,11,0,4,2,6,2,6,627.0,6,487.0,215.0,159.0,8,0,4,2,9,2,6,524.0,6,90697.0,90063.0,86380.0,90697.0,71437.0,90697.0,0,0.0
122165,3,751.0,213.0,157.0,1,0,4,2,8,2,1,822.0,6,785.0,214.0,158.0,6,0,4,2,0,2,6,822.0,6,1011.0,215.0,159.0,5,0,4,2,3,2,6,1048.0,6,590.0,215.0,159.0,11,0,4,2,6,2,6,627.0,6,487.0,215.0,159.0,8,0,4,2,9,2,6,524.0,6,68977.0,68021.0,47336.0,68969.0,47060.0,68977.0,0,0.0
122166,0,895.0,185.0,171.0,1,0,5,2,8,2,1,895.0,6,928.0,185.0,172.0,5,0,5,2,0,2,6,928.0,6,1155.0,186.0,173.0,4,0,5,2,3,2,6,1155.0,6,739.0,186.0,173.0,10,0,5,2,6,2,6,739.0,6,637.0,186.0,173.0,7,0,5,2,9,2,6,637.0,6,103379.0,85446.0,102393.0,103379.0,103602.0,103379.0,4,223.0
122166,1,895.0,185.0,171.0,1,0,5,2,8,2,1,895.0,6,928.0,185.0,172.0,5,0,5,2,0,2,6,928.0,6,1155.0,186.0,173.0,4,0,5,2,3,2,6,1155.0,6,739.0,186.0,173.0,10,0,5,2,6,2,6,739.0,6,637.0,186.0,173.0,7,0,5,2,9,2,6,637.0,6,104908.0,86847.0,102723.0,104908.0,105133.0,104908.0,4,225.0
122166,2,883.0,185.0,171.0,1,0,5,2,8,2,1,895.0,6,916.0,185.0,172.0,5,0,5,2,0,2,6,895.0,6,1143.0,186.0,173.0,4,0,5,2,3,2,6,1122.0,6,727.0,186.0,173.0,10,0,5,2,6,2,6,706.0,6,625.0,186.0,173.0,7,0,5,2,9,2,6,604.0,6,105651.0,69077.0,102918.0,105651.0,105869.0,105651.0,4,218.0
122166,3,883.0,185.0,171.0,1,0,5,2,8,2,1,895.0,6,916.0,185.0,172.0,5,0,5,2,0,2,6,895.0,6,1143.0,186.0,173.0,4,0,5,2,3,2,6,1122.0,6,727.0,186.0,173.0,10,0,5,2,6,2,6,706.0,6,625.0,186.0,173.0,7,0,5,2,9,2,6,604.0,6,105651.0,87435.0,102918.0,105651.0,105869.0,105651.0,4,218.0
122167,0,814.0,220.0,178.0,1,0,5,2,8,2,1,814.0,6,846.0,221.0,179.0,5,0,5,2,0,2,6,846.0,6,1074.0,223.0,181.0,4,0,5,2,3,2,6,1074.0,6,665.0,223.0,181.0,10,0,5,2,6,2,6,665.0,6,564.0,223.0,181.0,7,0,5,2,9,2,6,564.0,6,122559.0,98561.0,111178.0,122559.0,122060.0,122559.0,0,0.0
122167,1,814.0,220.0,178.0,1,0,5,2,8,2,1,814.0,6,846.0,221.0,179.0,5,0,5,2,0,2,6,846.0,6,1074.0,223.0,181.0,4,0,5,2,3,2,6,1074.0,6,665.0,223.0,181.0,10,0,5,2,6,2,6,665.0,6,564.0,223.0,181.0,7,0,5,2,9,2,6,564.0,6,123414.0,100138.0,111850.0,123414.0,122915.0,123414.0,0,0.0
122167,2,803.0,220.0,178.0,1,0,5,2,8,2,1,815.0,6,835.0,221.0,179.0,5,0,5,2,0,2,6,815.0,6,1063.0,223.0,181.0,4,0,5,2,3,2,6,1043.0,6,654.0,223.0,181.0,10,0,5,2,6,2,6,634.0,6,553.0,223.0,181.0,7,0,5,2,9,2,6,533.0,6,134593.0,125606.0,119612.0,134593.0,134092.0,134593.0,0,0.0
122167,3,803.0,220.0,178.0,1,0,5,2,8,2,1,815.0,6,835.0,221.0,179.0,5,0,5,2,0,2,6,815.0,6,1063.0,223.0,181.0,4,0,5,2,3,2,6,1043.0,6,654.0,223.0,181.0,10,0,5,2,6,2,6,634.0,6,553.0,223.0,181.0,7,0,5,2,9,2,6,533.0,6,123592.0,100596.0,128068.0,123592.0,123093.0,123592.0,2,4476.0
122168,0,826.0,185.0,144.0,1,0,5,2,8,2,1,826.0,6,860.0,185.0,144.0,5,0,5,2,0,2,6,860.0,6,1086.0,186.0,145.0,4,0,5,2,3,2,6,1086.0,6,666.0,186.0,145.0,10,0,5,2,6,2,6,666.0,6,564.0,186.0,145.0,7,0,5,2,9,2,6,564.0,6,62352.0,51203.0,63159.0,62352.0,62352.0,62352.0,2,807.0
122168,1,826.0,185.0,144.0,1,0,5,2,8,2,1,826.0,6,860.0,185.0,144.0,5,0,5,2,0,2,6,860.0,6,1086.0,186.0,145.0,4,0,5,2,3,2,6,1086.0,6,666.0,186.0,145.0,10,0,5,2,6,2,6,666.0,6,564.0,186.0,145.0,7,0,5,2,9,2,6,564.0,6,62500.0,51243.0,63366.0,62500.0,62500.0,62500.0,2,866.0
122168,2,818.0,185.0,144.0,1,0,5,2,8,2,1,823.0,6,851.0,185.0,144.0,5,0,5,2,0,2,6,822.0,6,1077.0,186.0,145.0,4,0,5,2,3,2,6,1048.0,6,657.0,186.0,145.0,10,0,5,2,6,2,6,628.0,6,554.0,186.0,145.0,7,0,5,2,9,2,6,525.0,6,62555.0,51076.0,62846.0,62555.0,62555.0,62555.0,2,291.0
122168,3,818.0,185.0,144.0,1,0,5,2,8,2,1,823.0,6,851.0,185.0,144.0,5,0,5,2,0,2,6,822.0,6,1077.0,186.0,145.0,4,0,5,2,3,2,6,1048.0,6,657.0,186.0,145.0,10,0,5,2,6,2,6,628.0,6,554.0,186.0,145.0,7,0,5,2,9,2,6,525.0,6,62555.0,51076.0,62846.0,62555.0,62555.0,62555.0,2,291.0
122169,0,826.0,185.0,178.0,1,0,5,2,8,2,1,826.0,6,860.0,185.0,179.0,5,0,5,2,0,2,6,860.0,6,1086.0,186.0,181.0,4,0,5,2,3,2,6,1086.0,6,666.0,186.0,181.0,10,0,5,2,6,2,6,666.0,6,564.0,186.0,181.0,7,0,5,2,9,2,6,564.0,6,67176.0,111231.0,85913.0,67176.0,67176.0,67176.0,1,44055.0
122169,1,826.0,185.0,178.0,1,0,5,2,8,2,1,826.0,6,860.0,185.0,179.0,5,0,5,2,0,2,6,860.0,6,1086.0,186.0,181.0,4,0,5,2,3,2,6,1086.0,6,666.0,186.0,181.0,10,0,5,2,6,2,6,666.0,6,564.0,186.0,181.0,7,0,5,2,9,2,6,564.0,6,68604.0,112124.0,86968.0,68604.0,68604.0,68604.0,1,43520.0
122169,2,818.0,185.0,178.0,1,0,5,2,8,2,1,823.0,6,851.0,185.0,179.0,5,0,5,2,0,2,6,822.0,6,1077.0,186.0,181.0,4,0,5,2,3,2,6,1048.0,6,657.0,186.0,181.0,10,0,5,2,6,2,6,628.0,6,554.0,186.0,181.0,7,0,5,2,9,2,6,525.0,6,69136.0,112799.0,86615.0,69136.0,69136.0,69136.0,1,43663.0
122169,3,818.0,185.0,178.0,1,0,5,2,8,2,1,823.0,6,851.0,185.0,179.0,5,0,5,2,0,2,6,822.0,6,1077.0,186.0,181.0,4,0,5,2,3,2,6,1048.0,6,657.0,186.0,181.0,10,0,5,2,6,2,6,628.0,6,554.0,186.0,181.0,7,0,5,2,9,2,6,525.0,6,69136.0,112779.0,86615.0,69136.0,69136.0,69136.0,1,43643.0
122170,0,811.0,213.0,171.0,1,0,5,2,8,2,1,811.0,6,842.0,214.0,172.0,5,0,5,2,0,2,6,842.0,6,1071.0,215.0,173.0,4,0,5,2,3,2,6,1071.0,6,668.0,215.0,173.0,10,0,5,2,6,2,6,668.0,6,568.0,215.0,173.0,7,0,5,2,9,2,6,568.0,6,111312.0,48875.0,89515.0,111312.0,110811.0,111312.0,0,0.0
122170,1,811.0,213.0,171.0,1,0,5,2,8,2,1,811.0,6,842.0,214.0,172.0,5,0,5,2,0,2,6,842.0,6,1071.0,215.0,173.0,4,0,5,2,3,2,6,1071.0,6,668.0,215.0,173.0,10,0,5,2,6,2,6,668.0,6,568.0,215.0,173.0,7,0,5,2,9,2,6,568.0,6,113178.0,49154.0,90019.0,113178.0,112677.0,113178.0,0,0.0
122170,2,802.0,213.0,171.0,1,0,5,2,8,2,1,811.0,6,833.0,214.0,172.0,5,0,5,2,0,2,6,811.0,6,1062.0,215.0,173.0,4,0,5,2,3,2,6,1040.0,6,658.0,215.0,173.0,10,0,5,2,6,2,6,636.0,6,558.0,215.0,173.0,7,0,5,2,9,2,6,536.0,6,108767.0,40096.0,80025.0,108767.0,108267.0,108767.0,0,0.0
122170,3,802.0,213.0,171.0,1,0,5,2,8,2,1,811.0,6,833.0,214.0,172.0,5,0,5,2,0,2,6,811.0,6,1062.0,215.0,173.0,4,0,5,2,3,2,6,1040.0,6,658.0,215.0,173.0,10,0,5,2,6,2,6,636.0,6,558.0,215.0,173.0,7,0,5,2,9,2,6,536.0,6,113687.0,40096.0,90163.0,113687.0,113186.0,113687.0,0,0.0
122171,0,962.0,185.0,157.0,1,0,5,2,8,2,1,962.0,6,994.0,185.0,158.0,5,0,5,2,0,2,6,994.0,6,1222.0,186.0,159.0,4,0,5,2,3,2,6,1222.0,6,813.0,186.0,159.0,10,0,5,2,6,2,6,813.0,6,712.0,186.0,159.0,7,0,5,2,9,2,6,712.0,6,96028.0,91150.0,103533.0,96028.0,96028.0,96028.0,2,7505.0
122171,1,962.0,185.0,157.0,1,0,5,2,8,2,1,962.0,6,994.0,185.0,158.0,5,0,5,2,0,2,6,994.0,6,1222.0,186.0,159.0,4,0,5,2,3,2,6,1222.0,6,813.0,186.0,159.0,10,0,5,2,6,2,6,813.0,6,712.0,186.0,159.0,7,0,5,2,9,2,6,712.0,6,97444.0,91626.0,103855.0,97444.0,97444.0,97444.0,2,6411.0
122171,2,951.0,185.0,157.0,1,0,5,2,8,2,1,963.0,6,983.0,185.0,158.0,5,0,5,2,0,2,6,963.0,6,1211.0,186.0,159.0,4,0,5,2,3,2,6,1191.0,6,802.0,186.0,159.0,10,0,5,2,6,2,6,782.0,6,701.0,186.0,159.0,7,0,5,2,9,2,6,681.0,6,97711.0,86194.0,104014.0,97711.0,97711.0,97711.0,2,6303.0
122171,3,951.0,185.0,157.0,1,0,5,2,8,2,1,963.0,6,983.0,185.0,158.0,5,0,5,2,0,2,6,963.0,6,1211.0,186.0,159.0,4,0,5,2,3,2,6,1191.0,6,802.0,186.0,159.0,10,0,5,2,6,2,6,782.0,6,701.0,186.0,159.0,7,0,5,2,9,2,6,681.0,6,97711.0,92007.0,104014.0,97711.0,97711.0,97711.0,2,6303.0
122172,0,826.0,213.0,178.0,1,0,5,2,8,2,1,826.0,6,860.0,214.0,179.0,5,0,5,2,0,2,6,860.0,6,1086.0,215.0,181.0,4,0,5,2,3,2,6,1086.0,6,666.0,215.0,181.0,10,0,5,2,6,2,6,666.0,6,564.0,215.0,181.0,7,0,5,2,9,2,6,564.0,6,91546.0,56519.0,110717.0,91546.0,91048.0,91546.0,2,19171.0
122172,1,826.0,213.0,178.0,1,0,5,2,8,2,1,826.0,6,860.0,214.0,179.0,5,0,5,2,0,2,6,860.0,6,1086.0,215.0,181.0,4,0,5,2,3,2,6,1086.0,6,666.0,215.0,181.0,10,0,5,2,6,2,6,666.0,6,564.0,215.0,181.0,7,0,5,2,9,2,6,564.0,6,91819.0,56875.0,111277.0,91819.0,91321.0,91819.0,2,19458.0
122172,2,818.0,213.0,178.0,1,0,5,2,8,2,1,823.0,6,851.0,214.0,179.0,5,0,5,2,0,2,6,822.0,6,1077.0,215.0,181.0,4,0,5,2,3,2,6,1048.0,6,657.0,215.0,181.0,10,0,5,2,6,2,6,628.0,6,554.0,215.0,181.0,7,0,5,2,9,2,6,525.0,6,142840.0,57124.0,105806.0,142840.0,142342.0,142840.0,0,0.0
122172,3,818.0,213.0,178.0,1,0,5,2,8,2,1,823.0,6,851.0,214.0,179.0,5,0,5,2,0,2,6,822.0,6,1077.0,215.0,181.0,4,0,5,2,3,2,6,1048.0,6,657.0,215.0,181.0,10,0,5,2,6,2,6,628.0,6,554.0,215.0,181.0,7,0,5,2,9,2,6,525.0,6,92110.0,57124.0,111994.0,92110.0,91612.0,92110.0,2,19884.0
122173,0,646.0,220.0,157.0,3,0,4,2,8,2,1,645.0,6,745.0,221.0,158.0,6,0,4,2,0,2,6,744.0,6,974.0,223.0,159.0,5,0,4,2,3,2,6,973.0,6,560.0,223.0,159.0,11,0,4,2,6,2,6,559.0,6,458.0,223.0,159.0,8,0,4,2,9,2,6,457.0,6,73652.0,75792.0,93102.0,73652.0,73106.0,73652.0,2,19450.0
122173,1,646.0,220.0,157.0,3,0,4,2,8,2,1,645.0,6,745.0,221.0,158.0,6,0,4,2,0,2,6,744.0,6,974.0,223.0,159.0,5,0,4,2,3,2,6,973.0,6,560.0,223.0,159.0,11,0,4,2,6,2,6,559.0,6,458.0,223.0,159.0,8,0,4,2,9,2,6,457.0,6,74546.0,76883.0,93374.0,74546.0,74000.0,74546.0,2,18828.0
122173,2,634.0,220.0,157.0,3,0,4,2,8,2,1,645.0,6,733.0,221.0,158.0,6,0,4,2,0,2,6,711.0,6,962.0,223.0,159.0,5,0,4,2,3,2,6,940.0,6,548.0,223.0,159.0,11,0,4,2,6,2,6,526.0,6,446.0,223.0,159.0,8,0,4,2,9,2,6,424.0,6,70953.0,74095.0,98488.0,70953.0,70406.0,70953.0,2,27535.0
122173,3,634.0,220.0,157.0,3,0,4,2,8,2,1,645.0,6,733.0,221.0,158.0,6,0,4,2,0,2,6,711.0,6,962.0,223.0,159.0,5,0,4,2,3,2,6,940.0,6,548.0,223.0,159.0,11,0,4,2,6,2,6,526.0,6,446.0,223.0,159.0,8,0,4,2,9,2,6,424.0,6,74861.0,77315.0,93924.0,74861.0,74319.0,74861.0,2,19063.0
122174,0,826.0,185.0,178.0,1,0,5,2,8,2,1,826.0,6,860.0,185.0,179.0,5,0,5,2,0,2,6,860.0,6,1086.0,186.0,181.0,4,0,5,2,3,2,6,1086.0,6,666.0,186.0,181.0,10,0,5,2,6,2,6,666.0,6,564.0,186.0,181.0,7,0,5,2,9,2,6,564.0,6,74669.0,64240.0,63555.0,74669.0,74669.0,74669.0,0,0.0
122174,1,826.0,185.0,178.0,1,0,5,2,8,2,1,826.0,6,860.0,185.0,179.0,5,0,5,2,0,2,6,860.0,6,1086.0,186.0,181.0,4,0,5,2,3,2,6,1086.0,6,666.0,186.0,181.0,10,0,5,2,6,2,6,666.0,6,564.0,186.0,181.0,7,0,5,2,9,2,6,564.0,6,74981.0,65108.0,64220.0,74981.0,74981.0,74981.0,0,0.0
122174,2,818.0,185.0,178.0,1,0,5,2,8,2,1,823.0,6,851.0,185.0,179.0,5,0,5,2,0,2,6,822.0,6,1077.0,186.0,181.0,4,0,5,2,3,2,6,1048.0,6,657.0,186.0,181.0,10,0,5,2,6,2,6,628.0,6,554.0,186.0,181.0,7,0,5,2,9,2,6,525.0,6,75105.0,65696.0,62561.0,75105.0,75105.0,75105.0,0,0.0
122174,3,818.0,185.0,178.0,1,0,5,2,8,2,1,823.0,6,851.0,185.0,179.0,5,0,5,2,0,2,6,822.0,6,1077.0,186.0,181.0,4,0,5,2,3,2,6,1048.0,6,657.0,186.0,181.0,10,0,5,2,6,2,6,628.0,6,554.0,186.0,181.0,7,0,5,2,9,2,6,525.0,6,75105.0,65696.0,62561.0,75105.0,75105.0,75105.0,0,0.0
122175,0,814.0,185.0,144.0,1,0,5,2,8,2,1,814.0,6,846.0,185.0,144.0,5,0,5,2,0,2,6,846.0,6,1074.0,186.0,145.0,4,0,5,2,3,2,6,1074.0,6,665.0,186.0,145.0,10,0,5,2,6,2,6,665.0,6,564.0,186.0,145.0,7,0,5,2,9,2,6,564.0,6,40690.0,38105.0,65308.0,40690.0,40690.0,40690.0,2,24618.0
122175,1,814.0,185.0,144.0,1,0,5,2,8,2,1,814.0,6,846.0,185.0,144.0,5,0,5,2,0,2,6,846.0,6,1074.0,186.0,145.0,4,0,5,2,3,2,6,1074.0,6,665.0,186.0,145.0,10,0,5,2,6,2,6,665.0,6,564.0,186.0,145.0,7,0,5,2,9,2,6,564.0,6,40929.0,38343.0,65886.0,40929.0,40929.0,40929.0,2,24957.0
122175,2,803.0,185.0,144.0,1,0,5,2,8,2,1,815.0,6,835.0,185.0,144.0,5,0,5,2,0,2,6,815.0,6,1063.0,186.0,145.0,4,0,5,2,3,2,6,1043.0,6,654.0,186.0,145.0,10,0,5,2,6,2,6,634.0,6,553.0,186.0,145.0,7,0,5,2,9,2,6,533.0,6,37876.0,38522.0,30704.0,37876.0,37876.0,37876.0,1,646.0
122175,3,803.0,185.0,144.0,1,0,5,2,8,2,1,815.0,6,835.0,185.0,144.0,5,0,5,2,0,2,6,815.0,6,1063.0,186.0,145.0,4,0,5,2,3,2,6,1043.0,6,654.0,186.0,145.0,10,0,5,2,6,2,6,634.0,6,553.0,186.0,145.0,7,0,5,2,9,2,6,533.0,6,37876.0,38522.0,30704.0,37876.0,37876.0,37876.0,1,646.0
122176,0,895.0,213.0,144.0,1,0,5,2,8,2,1,895.0,6,928.0,214.0,144.0,5,0,5,2,0,2,6,928.0,6,1155.0,215.0,145.0,4,0,5,2,3,2,6,1155.0,6,739.0,215.0,145.0,10,0,5,2,6,2,6,739.0,6,637.0,215.0,145.0,7,0,5,2,9,2,6,637.0,6,66771.0,51480.0,59364.0,66771.0,66272.0,66771.0,0,0.0
122176,1,895.0,213.0,144.0,1,0,5,2,8,2,1,895.0,6,928.0,214.0,144.0,5,0,5,2,0,2,6,928.0,6,1155.0,215.0,145.0,4,0,5,2,3,2,6,1155.0,6,739.0,215.0,145.0,10,0,5,2,6,2,6,739.0,6,637.0,215.0,145.0,7,0,5,2,9,2,6,637.0,6,67215.0,51520.0,59559.0,67215.0,66716.0,67215.0,0,0.0
122176,2,883.0,213.0,144.0,1,0,5,2,8,2,1,895.0,6,916.0,214.0,144.0,5,0,5,2,0,2,6,895.0,6,1143.0,215.0,145.0,4,0,5,2,3,2,6,1122.0,6,727.0,215.0,145.0,10,0,5,2,6,2,6,706.0,6,625.0,215.0,145.0,7,0,5,2,9,2,6,604.0,6,67603.0,51310.0,60216.0,67603.0,67105.0,67603.0,0,0.0
122176,3,883.0,213.0,144.0,1,0,5,2,8,2,1,895.0,6,916.0,214.0,144.0,5,0,5,2,0,2,6,895.0,6,1143.0,215.0,145.0,4,0,5,2,3,2,6,1122.0,6,727.0,215.0,145.0,10,0,5,2,6,2,6,706.0,6,625.0,215.0,145.0,7,0,5,2,9,2,6,604.0,6,67179.0,51310.0,59421.0,67179.0,66680.0,67179.0,0,0.0
122177,0,814.0,220.0,171.0,1,0,5,2,8,2,1,814.0,6,846.0,221.0,172.0,5,0,5,2,0,2,6,846.0,6,1074.0,223.0,173.0,4,0,5,2,3,2,6,1074.0,6,665.0,223.0,173.0,10,0,5,2,6,2,6,665.0,6,564.0,223.0,173.0,7,0,5,2,9,2,6,564.0,6,108580.0,95560.0,86236.0,108580.0,108079.0,108580.0,0,0.0
122177,1,814.0,220.0,171.0,1,0,5,2,8,2,1,814.0,6,846.0,221.0,172.0,5,0,5,2,0,2,6,846.0,6,1074.0,223.0,173.0,4,0,5,2,3,2,6,1074.0,6,665.0,223.0,173.0,10,0,5,2,6,2,6,665.0,6,564.0,223.0,173.0,7,0,5,2,9,2,6,564.0,6,109530.0,97550.0,86669.0,109530.0,109029.0,109530.0,0,0.0
122177,2,803.0,220.0,171.0,1,0,5,2,8,2,1,815.0,6,835.0,221.0,172.0,5,0,5,2,0,2,6,815.0,6,1063.0,223.0,173.0,4,0,5,2,3,2,6,1043.0,6,654.0,223.0,173.0,10,0,5,2,6,2,6,634.0,6,553.0,223.0,173.0,7,0,5,2,9,2,6,533.0,6,117522.0,108922.0,130395.0,117522.0,117024.0,117522.0,2,12873.0
122177,3,803.0,220.0,171.0,1,0,5,2,8,2,1,815.0,6,835.0,221.0,172.0,5,0,5,2,0,2,6,815.0,6,1063.0,223.0,173.0,4,0,5,2,3,2,6,1043.0,6,654.0,223.0,173.0,10,0,5,2,6,2,6,634.0,6,553.0,223.0,173.0,7,0,5,2,9,2,6,533.0,6,110406.0,98732.0,118142.0,110406.0,109905.0,110406.0,2,7736.0
122178,0,826.0,220.0,157.0,1,0,5,2,8,2,1,826.0,6,860.0,221.0,158.0,5,0,5,2,0,2,6,860.0,6,1086.0,223.0,159.0,4,0,5,2,3,2,6,1086.0,6,666.0,223.0,159.0,10,0,5,2,6,2,6,666.0,6,564.0,223.0,159.0,7,0,5,2,9,2,6,564.0,6,82971.0,47671.0,77111.0,82971.0,82470.0,82971.0,0,0.0
122178,1,826.0,220.0,157.0,1,0,5,2,8,2,1,826.0,6,860.0,221.0,158.0,5,0,5,2,0,2,6,860.0,6,1086.0,223.0,159.0,4,0,5,2,3,2,6,1086.0,6,666.0,223.0,159.0,10,0,5,2,6,2,6,666.0,6,564.0,223.0,159.0,7,0,5,2,9,2,6,564.0,6,83969.0,48122.0,77785.0,83969.0,83468.0,83969.0,0,0.0
122178,2,818.0,220.0,157.0,1,0,5,2,8,2,1,823.0,6,851.0,221.0,158.0,5,0,5,2,0,2,6,822.0,6,1077.0,223.0,159.0,4,0,5,2,3,2,6,1048.0,6,657.0,223.0,159.0,10,0,5,2,6,2,6,628.0,6,554.0,223.0,159.0,7,0,5,2,9,2,6,525.0,6,85100.0,48367.0,74177.0,85100.0,84599.0,85100.0,0,0.0
122178,3,818.0,220.0,157.0,1,0,5,2,8,2,1,823.0,6,851.0,221.0,158.0,5,0,5,2,0,2,6,822.0,6,1077.0,223.0,159.0,4,0,5,2,3,2,6,1048.0,6,657.0,223.0,159.0,10,0,5,2,6,2,6,628.0,6,554.0,223.0,159.0,7,0,5,2,9,2,6,525.0,6,84233.0,48367.0,78014.0,84233.0,83732.0,84233.0,0,0.0
